"DataEntries: 8756, TestEntries: 1, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"Range: 6567 to 8756"
"Actual","Ideal"
"332.0343703076054","325.9279437609891"
"325.2888469406521","326.9314586994844"
"333.75577061069885","333.9560632688944"
"331.88353528939933","341.9841827767997"
"349.2133791772244","345.9982425307552"
"358.1246900921374","350.012302284705"
"349.2919524844335","347.0017574692448"
"335.53101540570987","352.0193321616956"
"353.8628026686614","348.0052724077315"
"320.81052992027304","331.9490333919038"
"321.5254266242339","318.9033391915506"
"313.15472156439694","314.889279437655"
"316.45581502985937","329.94200351494175"
"319.1799508593053","324.9244288224938"
"309.74840425217013","314.889279437655"
"315.03673357033495","315.892794375979"
"307.3778804574721","313.8857644990455"
"302.9859761413294","312.8822495607215"
"305.57432546253017","308.868189806569"
"307.4683703805426","312.8822495607215"
"319.7528397238872","326.9314586994844"
"345.2118978669577","368.0755711775062"
"418.91261212748293","410.2231985941375"
"361.7258083978219","329.94200351494175"
"320.8758522549662","324.9244288224938"
"321.20831139251385","324.9244288224938"
"329.00213405454036","327.93497363795115"
"342.7185256170248","374.0966608084494"
"369.23725797420866","376.1036906854115"
"373.6923657534718","363.05799648505825"
"385.51563315517535","385.135325131755"
"442.69911443352055","439.32513181010154"
"477.12579736048167","465.416520210808"
"368.2566659595375","379.1142355009545"
"341.35802827082705","344.9947275922685"
"315.52223138902855","333.9560632688944"
"335.07899655296694","337.9701230228471"
"325.94500188520414","327.93497363795115"
"314.1069799256027","316.8963093145885"
"313.74206643123574","316.8963093145885"
"311.4052019118378","311.878734622112"
"306.608272742284","310.87521968378803"
"310.2230637053234","303.850615114378"
"307.65724898427607","308.868189806569"
"317.44680688704415","329.94200351494175"
"354.27016433864037","360.0474516696009"
"367.3234487582076","379.1142355009545"
"348.4397148725823","364.06151142355355"
"339.5858476209536","344.9947275922685"
"339.9972702960237","343.99121265377886"
"342.0787014300362","340.9806678383044"
"351.401567276301","342.987697715295"
"338.28054012424826","339.9771528998377"
"337.6716912811728","338.9736379613424"
"351.87159916052974","351.0158172232003"
"379.6663639764214","377.107205624021"
"382.2043827137869","409.219683655528"
"352.1670452263374","343.99121265377886"
"327.36565314481","338.9736379613424"
"323.8716881354131","323.9209138839985"
"325.44340759997215","329.94200351494175"
"325.58374373618767","326.9314586994844"
"314.8843465223954","317.899824253198"
"315.4738525890891","317.899824253198"
"312.8323053668011","315.892794375979"
"310.75823189358647","315.892794375979"
"315.5721075179059","314.889279437655"
"316.6917095003699","319.9068541300459"
"326.0558293766031","326.9314586994844"
"359.8630186303785","365.06502636204885"
"366.7497273899857","352.0193321616956"
"349.7453469973026","352.0193321616956"
"346.0022615866321","343.99121265377886"
"352.0274296054158","342.987697715295"
"353.530252426761","343.99121265377886"
"362.13103242992605","348.0052724077315"
"355.3650706650007","347.0017574692448"
"357.4408017068625","353.0228471001623"
"383.9244988217519","408.2161687169185"
"436.048095842306","438.3216168717775"
"501.8863902035213","520.6098418277641"
"393.3064151106268","456.3848857644645"
"367.30731598374604","409.219683655528"
"361.0795117496179","340.9806678383044"
"340.0212839641046","339.9771528998377"
"330.26583085319413","331.9490333919038"
"317.37592324295264","325.9279437609891"
"320.22816233837324","319.9068541300459"
"315.17860292163095","315.892794375979"
"309.59051958047394","311.878734622112"
"306.54176211872294","307.864674868245"
"308.82075742945074","305.85764499131153"
"314.57364263960164","323.9209138839985"
"354.3755538635591","373.0931458699541"
"413.632865741684","433.304042179301"
"395.8649057126636","409.219683655528"
"368.93786076788746","355.0298769771529"
"357.81962619821803","354.0263620386576"
"354.24521914214296","355.0298769771529"
"367.7208720012219","345.9982425307552"
"342.4065515767115","336.9666080843518"
"337.5470857129436","332.9525483303991"
"341.9075013910638","339.9771528998377"
"349.96961085531143","353.0228471001623"
"379.32392582243403","387.14235500868847"
"336.6844861229086","332.9525483303991"
"319.3288958157208","323.9209138839985"
"327.8436913980686","316.8963093145885"
"316.80509054532837","315.892794375979"
"314.3580390587012","312.8822495607215"
"307.3145895282054","308.868189806569"
"302.43067801934507","304.854130052702"
"299.6495017613418","301.843585237159"
"292.29345297374186","299.8365553602255"
"297.5653597751363","298.8330404219015"
"295.69287380028504","300.84007029883503"
"308.5134264421902","304.854130052702"
"324.8067324930815","310.87521968378803"
"306.23210896576416","310.87521968378803"
"300.64826670166343","312.8822495607215"
"312.4150531279796","312.8822495607215"
"318.2570347034113","315.892794375979"
"322.51355309239705","315.892794375979"
"327.5367606951437","314.889279437655"
"315.6016169555465","313.8857644990455"
"314.55018940853563","313.8857644990455"
"321.78853179618517","316.8963093145885"
"335.1374650411918","331.9490333919038"
"353.2034466160347","336.9666080843518"
"323.75652854075","326.9314586994844"
"315.1269761332412","317.899824253198"
"313.13424770033487","315.892794375979"
"316.80310548318477","314.889279437655"
"310.6522759057185","314.889279437655"
"308.4694654299717","312.8822495607215"
"310.0091116848206","311.878734622112"
"305.3483435064277","306.8611599296355"
"296.05523457170824","304.854130052702"
"298.9090615878919","304.854130052702"
"303.1640197054091","297.829525483292"
"311.25245472517383","293.815465729425"
"303.16051665625616","303.850615114378"
"315.3314849928264","304.854130052702"
"302.058729435489","309.8717047451785"
"326.9479443485723","311.878734622112"
"313.6766143012984","312.8822495607215"
"324.633432765734","314.889279437655"
"323.1636956464993","314.889279437655"
"316.2856087251227","313.8857644990455"
"313.8550301818613","314.889279437655"
"325.4542013913354","316.8963093145885"
"336.45412087047544","317.899824253198"
"318.5120311634057","317.899824253198"
"310.68624162982877","317.899824253198"
"313.5706716542622","316.8963093145885"
"312.2769129748677","315.892794375979"
"316.853538955199","315.892794375979"
"312.0695750740184","314.889279437655"
"307.7868517348226","311.878734622112"
"314.34986704964524","299.8365553602255"
"300.10206350757096","295.82249560635853"
"295.54559004435475","295.82249560635853"
"299.2048121328119","296.8260105446825"
"298.87143523227","297.829525483292"
"311.3237645682074","312.8822495607215"
"334.1558835359979","331.9490333919038"
"335.7338210539047","323.9209138839985"
"325.8491254906323","319.9068541300459"
"314.1189757759723","316.8963093145885"
"321.81509050221104","319.9068541300459"
"328.87862558455186","323.9209138839985"
"336.5772169984327","331.9490333919038"
"338.55084059335445","324.9244288224938"
"333.19536955351714","322.9173989455318"
"348.9980976540386","361.0509666080962"
"466.56434316285356","484.4833040421045"
"515.9272429534597","518.6028119508305"
"384.72851781045455","366.0685413005156"
"335.3859524072824","316.8963093145885"
"307.0822992149255","312.8822495607215"
"315.703206616745","312.8822495607215"
"314.4547227948196","309.8717047451785"
"305.95718086117284","305.85764499131153"
"306.62472648528035","300.84007029883503"
"302.4606299501499","297.829525483292"
"295.77661162741487","296.8260105446825"
"295.591587254552","298.8330404219015"
"301.81305852211824","300.84007029883503"
"312.35386702274764","315.892794375979"
"340.71088336082437","329.94200351494175"
"322.02292272446243","320.9103690685412"
"323.09881695196833","320.9103690685412"
"314.2961124482295","314.889279437655"
"319.3628094549942","313.8857644990455"
"316.9044264926408","316.8963093145885"
"330.19637410938276","316.8963093145885"
"320.2319782557207","313.8857644990455"
"320.4828546409896","311.878734622112"
"331.3294000666672","327.93497363795115"
"401.6198051221559","402.19507908611797"
"423.4262124671871","402.19507908611797"
"336.5479685423808","323.9209138839985"
"320.7191968752779","310.87521968378803"
"303.45408770184383","306.8611599296355"
"309.3275370313549","305.85764499131153"
"309.2360037950162","302.8471001757685"
"300.4131549628849","298.8330404219015"
"300.2562912603862","297.829525483292"
"295.93218827568717","290.80492091388203"
"289.56881084124916","290.80492091388203"
"293.98106351508795","293.815465729425"
"295.8821268425267","297.829525483292"
"307.7612001425949","308.868189806569"
"334.384238302997","313.8857644990455"
"334.9694754000651","313.8857644990455"
"316.34587356282316","312.8822495607215"
"304.07257339347245","305.85764499131153"
"306.920645517107","304.854130052702"
"308.0360621136289","305.85764499131153"
"319.2125453035215","304.854130052702"
"311.23272897955104","304.854130052702"
"310.7359936562348","304.854130052702"
"323.8796203469648","315.892794375979"
"336.24972261044877","319.9068541300459"
"305.23730663389574","315.892794375979"
"304.70372601675024","307.864674868245"
"304.4698747672629","303.850615114378"
"297.9158944370367","298.8330404219015"
"297.3650551861186","292.8119507908155"
"297.1142908970033","289.8014059752725"
"287.1664172790379","281.77328646753847"
"281.8756005238099","274.7486818981285"
"276.89190949836785","269.731107205652"
"268.41927756282223","268.7275922670425"
"276.31784412107015","270.734622143976"
"273.9346556631852","274.7486818981285"
"286.78471675137166","282.7768014058625"
"302.7806294220139","295.82249560635853"
"314.4604514621167","304.854130052702"
"309.192877210646","304.854130052702"
"303.51861779962866","299.8365553602255"
"298.0209664724806","298.8330404219015"
"297.7624108551371","300.84007029883503"
"307.321996237293","300.84007029883503"
"302.6306550248098","299.8365553602255"
"302.1577844430138","303.850615114378"
"312.2132970676884","320.9103690685412"
"327.9875965852113","309.8717047451785"
"315.5471972788158","314.889279437655"
"312.0656071825812","304.854130052702"
"306.9556591557647","300.84007029883503"
"291.21242111313745","295.82249560635853"
"292.3237928505416","291.80843585249147"
"293.60309896993624","287.794376098339"
"282.9171163550934","277.7592267136715"
"273.0025300570387","262.706502636242"
"259.2888727290765","253.6748681898985"
"243.27328969851536","249.660808435746"
"252.34268166585423","252.67135325128902"
"262.2810178779571","260.6994727593085"
"272.37213746977056","266.72056239010897"
"281.81193323695504","283.780316344472"
"294.6702758775343","290.80492091388203"
"286.2895394374523","289.8014059752725"
"286.92055662491947","287.794376098339"
"285.0712139906886","287.794376098339"
"281.37723997872826","288.7978910369485"
"290.9312534602456","288.7978910369485"
"290.87231281950847","289.8014059752725"
"289.88558197006716","289.8014059752725"
"294.5587579188486","291.80843585249147"
"295.9844616156597","297.829525483292"
"304.5667192880351","299.8365553602255"
"293.36721051626125","292.8119507908155"
"290.2299620636928","285.7873462214055"
"281.4260808620586","277.7592267136715"
"274.7538903367325","272.741652021195"
"276.03819807395166","270.734622143976"
"265.469331221489","261.7029876976325"
"256.1229457037363","251.667838312965"
"242.95208788715695","237.61862917385952"
"226.20306314460217","230.5940246044495"
"228.91361848214459","228.58699472751601"
"233.5299388236195","233.60456941999252"
"253.3272290899681","242.63620386633602"
"255.23156315655407","254.6783831282225"
"251.41159170306057","255.681898066832"
"260.52627120762975","259.695957820699"
"267.02948763321666","264.7135325131755"
"270.105158992612","267.7240773287185"
"268.7877714146707","268.7275922670425"
"269.0670219000033","264.7135325131755"
"266.1036244667006","262.706502636242"
"262.5520037658206","264.7135325131755"
"266.843681603628","274.7486818981285"
"273.48079172206536","280.769771528929"
"278.1318025873613","283.780316344472"
"282.86549127058566","279.766256590605"
"275.62248342381076","271.7381370825855"
"266.22153549402447","264.7135325131755"
"263.4153525174994","261.7029876976325"
"257.13675138457234","256.68541300515597"
"240.7615243862951","239.6256590510785"
"223.19726673986565","223.5694200350395"
"204.10071913771242","194.4674868190755"
"164.87029420385707","161.351493848959"
"150.16493630305797","150.3128295253965"
"172.47675735379048","185.4358523724465"
"171.3877307518021","171.3866432336265"
"181.75684419380602","180.4182776802555"
"190.55374459180126","189.44991212659897"
"223.39550511769386","224.572934973649"
"255.18985059092392","255.681898066832"
"257.96623471114765","259.695957820699"
"256.5471208307068","262.706502636242"
"264.6675069164195","264.7135325131755"
"256.95231458869966","258.692442882375"
"255.3833945367743","255.681898066832"
"260.70759104940447","262.706502636242"
"280.40194177703245","281.77328646753847"
"287.81444101598044","286.79086116001497"
"284.2452276812243","282.7768014058625"
"281.17944958347033","278.7627416519955"
"275.6876232150349","274.7486818981285"
"260.73269215540813","267.7240773287185"
"254.62567865389752","258.692442882375"
"251.1216544841049","252.67135325128902"
"226.0803820540405","195.47100175739948"
"196.23042358095154","197.478031634333"
"230.914838737436","241.632688928012"
"246.93218740224899","247.65377855881252"
"239.1480694714464","252.67135325128902"
"257.7550515642138","262.706502636242"
"279.2961502792548","278.7627416519955"
"303.82356371972054","303.850615114378"
"297.13734711229716","303.850615114378"
"298.28013805397154","304.854130052702"
"299.2354526642623","302.8471001757685"
"302.3478968904577","310.87521968378803"
"310.16561689081465","316.8963093145885"
"309.6079637591629","302.8471001757685"
"302.95167945970894","317.899824253198"
"330.13170901013393","333.9560632688944"
"372.8421697608136","372.0896309314588"
"418.3859964004191","419.254833040481"
"330.0360041479717","312.8822495607215"
"300.29476164061276","294.818980667749"
"277.7999137431948","282.7768014058625"
"280.12386927847444","277.7592267136715"
"276.66582149627504","268.7275922670425"
"260.5223003698343","256.68541300515597"
"241.72864503186224","256.68541300515597"
"244.60267097988117","248.65729349742202"
"235.09825535463037","247.65377855881252"
"252.63411862521457","249.660808435746"
"253.26422659190524","253.6748681898985"
"268.2290772052502","261.7029876976325"
"269.4241370651854","282.7768014058625"
"287.72153587417756","300.84007029883503"
"283.9468377879361","293.815465729425"
"295.9181877264755","284.7838312830815"
"284.4201705030057","286.79086116001497"
"285.15270210634907","287.794376098339"
"289.3532322262261","287.794376098339"
"288.5530657022205","287.794376098339"
"288.6430295356355","289.8014059752725"
"298.8277157938412","302.8471001757685"
"301.86419704934286","306.8611599296355"
"300.55626922326053","304.854130052702"
"295.11585602284384","289.8014059752725"
"285.92799217878115","281.77328646753847"
"270.343426633181","271.7381370825855"
"276.2440667724039","266.72056239010897"
"264.04131973651386","257.6889279437655"
"242.80726722977482","244.6432337432695"
"230.61729294455517","235.611599296926"
"221.6298015489144","207.513181019286"
"195.83970104520284","199.485061511552"
"215.50982147251636","212.5307557117625"
"238.3478802214088","234.608084358602"
"256.22129116145766","252.67135325128902"
"262.71960998338386","263.710017574566"
"279.1042077559598","277.7592267136715"
"276.1417294034321","278.7627416519955"
"272.2246418343242","277.7592267136715"
"277.79394877945447","276.75571177506197"
"272.9181389581495","275.7521968364525"
"279.2442266311038","277.7592267136715"
"280.4889543353448","277.7592267136715"
"283.8507410147589","279.766256590605"
"297.80383908367253","284.7838312830815"
"288.37229206490736","288.7978910369485"
"280.16354230953505","293.815465729425"
"291.0884076541874","283.780316344472"
"282.8532689087587","277.7592267136715"
"272.668134927734","271.7381370825855"
"268.20851966440637","267.7240773287185"
"262.69625459266985","261.7029876976325"
"254.96538533469914","251.667838312965"
"232.36969713765825","241.632688928012"
"215.1062062108616","218.55184534284848"
"208.99228797944343","215.54130052730548"
"215.06695497870825","220.558875219782"
"237.46005516574644","233.60456941999252"
"257.56026807842613","253.6748681898985"
"266.2672170004353","264.7135325131755"
"271.6225654598734","277.7592267136715"
"272.01259422716413","277.7592267136715"
"282.8733536316029","274.7486818981285"
"274.67197726324105","273.745166959519"
"265.55769633167324","274.7486818981285"
"273.2808602914365","273.745166959519"
"274.70142768667847","273.745166959519"
"279.6108244497319","275.7521968364525"
"289.88151581402883","283.780316344472"
"289.36194842941273","288.7978910369485"
"292.425553222975","289.8014059752725"
"282.46844906942","281.77328646753847"
"279.35499948444584","277.7592267136715"
"277.8645880237726","273.745166959519"
"273.03086254779953","271.7381370825855"
"268.3347473885554","268.7275922670425"
"258.4127372552761","259.695957820699"
"262.197411044975","255.681898066832"
"248.5337755069364","252.67135325128902"
"249.75954699028352","252.67135325128902"
"257.61015881696875","256.68541300515597"
"267.2169441116154","260.6994727593085"
"274.25942454702755","271.7381370825855"
"281.67456840929253","275.7521968364525"
"289.3765846162237","289.8014059752725"
"297.0967147163715","290.80492091388203"
"293.4189822316861","288.7978910369485"
"288.28811615561693","287.794376098339"
"292.54335443282764","288.7978910369485"
"293.95950864554715","288.7978910369485"
"290.15380987207914","289.8014059752725"
"289.6698408252562","292.8119507908155"
"305.6747303867087","297.829525483292"
"298.16629485804265","296.8260105446825"
"287.04828736934166","293.815465729425"
"283.9524663946299","290.80492091388203"
"287.43322817224157","287.794376098339"
"280.92049324148303","282.7768014058625"
"279.3886745400745","278.7627416519955"
"274.24391928550796","272.741652021195"
"266.7899207986144","264.7135325131755"
"252.4602195970165","263.710017574566"
"256.6030013336389","256.68541300515597"
"249.40368996826174","253.6748681898985"
"242.55317942819386","248.65729349742202"
"245.3252996048933","242.63620386633602"
"245.82435639708234","246.6502636204885"
"239.02001330322963","251.667838312965"
"255.64651213063297","255.681898066832"
"256.3371290216172","256.68541300515597"
"263.6047864647737","260.6994727593085"
"266.5218356741976","263.710017574566"
"269.4209230434283","263.710017574566"
"258.15514307031134","262.706502636242"
"263.8789273185606","260.6994727593085"
"265.1864198090009","261.7029876976325"
"270.80846251371435","267.7240773287185"
"270.77199118966655","276.75571177506197"
"277.0045941835489","280.769771528929"
"279.5842149994992","276.75571177506197"
"270.4345744241413","267.7240773287185"
"266.4689672123653","258.692442882375"
"258.22789528388216","256.68541300515597"
"249.25302999318802","250.6643233743555"
"239.3350127403193","244.6432337432695"
"224.63527935569158","237.61862917385952"
"186.45601540612597","176.404217926103"
"150.84154128117893","147.302284710139"
"137.441373365019","140.277680140729"
"130.7509116713842","123.21792618636601"
"105.11813044919776","104.15114235506948"
"141.83778094566426","143.28822495598652"
"191.4715573878444","198.4815465729425"
"221.74465179503017","229.5905096661255"
"241.93307726158872","252.67135325128902"
"256.6509112472362","257.6889279437655"
"265.23739969899736","260.6994727593085"
"262.3144712381035","260.6994727593085"
"259.87150762671627","262.706502636242"
"263.59368094462536","265.717047451785"
"275.41954496890685","272.741652021195"
"279.05260982627084","279.766256590605"
"283.5026256333984","283.780316344472"
"275.3375693027217","282.7768014058625"
"278.75505742160385","280.769771528929"
"273.67855619664056","275.7521968364525"
"270.3927873889515","273.745166959519"
"263.7557186283103","267.7240773287185"
"256.254898996697","257.6889279437655"
"238.77393423209503","265.717047451785"
"245.35241509786454","253.6748681898985"
"229.54260127935913","217.548330404239"
"223.09973018951138","221.56239015810598"
"239.56313070581092","233.60456941999252"
"266.5538790418906","265.717047451785"
"286.43495792491166","282.7768014058625"
"293.47367744065986","295.82249560635853"
"287.9922149644669","293.815465729425"
"278.5105586139772","291.80843585249147"
"288.1995164728204","293.815465729425"
"293.93212402309007","293.815465729425"
"291.10632623486015","291.80843585249147"
"285.8653136426878","291.80843585249147"
"298.15367946062","295.82249560635853"
"314.32174891389747","324.9244288224938"
"310.79565243793064","303.850615114378"
"286.7217330732088","306.8611599296355"
"299.5555215042547","294.818980667749"
"286.3714850231149","289.8014059752725"
"276.0113987965233","283.780316344472"
"278.37684963269345","281.77328646753847"
"273.1659953318898","273.745166959519"
"264.7692541281266","268.7275922670425"
"270.7933269559713","266.72056239010897"
"258.6101258902239","262.706502636242"
"266.73868028251366","263.710017574566"
"257.836698935183","258.692442882375"
"263.50256709603775","259.695957820699"
"269.96532520418197","270.734622143976"
"284.2135178748182","280.769771528929"
"307.6103898885503","293.815465729425"
"297.96558653070304","293.815465729425"
"287.6669999995203","288.7978910369485"
"289.00710620112403","288.7978910369485"
"291.3319904967696","294.818980667749"
"299.0389473155469","293.815465729425"
"294.5584410098299","294.818980667749"
"300.7215268121929","294.818980667749"
"318.3367063907998","297.829525483292"
"308.21829602000076","300.84007029883503"
"290.18027257422625","300.84007029883503"
"291.45580349734917","294.818980667749"
"285.8950658893699","287.794376098339"
"277.3385085772107","281.77328646753847"
"282.9514988093013","280.769771528929"
"271.9129416713646","276.75571177506197"
"273.1302715485414","268.7275922670425"
"253.0348223850063","262.706502636242"
"251.44936617683712","259.695957820699"
"254.96863055601133","259.695957820699"
"257.97472217721975","257.6889279437655"
"271.894725750641","259.695957820699"
"270.6593041415043","273.745166959519"
"283.35445706533284","286.79086116001497"
