"DataEntries: 8756, TestEntries: 5, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"Range: 6567 to 8756"
"Actual","Ideal"
"336.63865420933814","338.9736379613424"
"320.908163919998","335.9630931458565"
"310.21783597717024","313.8857644990455"
"305.80252132977716","309.8717047451785"
"304.91397581074654","310.87521968378803"
"302.59879358379584","302.8471001757685"
"292.45058438478037","291.80843585249147"
"288.74720351392904","290.80492091388203"
"283.4534825743808","283.780316344472"
"274.92091390708174","280.769771528929"
"281.5835246319372","277.7592267136715"
"277.40521751145303","277.7592267136715"
"288.364244957044","275.7521968364525"
"286.07604369197884","282.7768014058625"
"287.25242664704064","286.79086116001497"
"294.29004825783426","293.815465729425"
"318.0514616849514","311.878734622112"
"324.073556676609","316.8963093145885"
"312.67208332783014","316.8963093145885"
"316.14790764174325","320.9103690685412"
"311.37604628151695","311.878734622112"
"314.7552480713565","314.889279437655"
"318.1858616945591","315.892794375979"
"329.21628093597155","343.99121265377886"
"349.58529340596806","349.00878734622114"
"332.12754192223144","339.9771528998377"
"315.3696990319485","322.9173989455318"
"312.6871451847271","311.878734622112"
"316.7282414645774","312.8822495607215"
"301.8257769105836","307.864674868245"
"294.83049967827094","292.8119507908155"
"291.7333533914494","283.780316344472"
"276.66188562303995","275.7521968364525"
"271.149438651541","262.706502636242"
"268.092094398551","259.695957820699"
"273.7823908170151","276.75571177506197"
"295.4477595000214","290.80492091388203"
"329.57385500806595","364.06151142355355"
"437.9162017432864","432.3005272406915"
"372.40359921119295","383.1282952548215"
"367.4579516682857","357.0369068541435"
"352.66359633081646","357.0369068541435"
"371.42203555398794","371.0861159929635"
"401.433278449694","422.265377856024"
"402.4186560286497","389.149384885622"
"380.9927372057775","380.1177504392785"
"398.1610032111873","409.219683655528"
"475.56136914867085","496.525483303991"
"518.0320352227994","513.585237258354"
"361.4158227578406","362.05448154656295"
"324.2858394624568","316.8963093145885"
"311.7412677299405","307.864674868245"
"307.383752039575","302.8471001757685"
"299.5345185974705","300.84007029883503"
"290.9608249299879","289.8014059752725"
"285.59260835065965","289.8014059752725"
"284.6417094571421","285.7873462214055"
"290.28816193919226","287.794376098339"
"290.8595828016631","283.780316344472"
"288.5195785746035","288.7978910369485"
"296.4592579353271","305.85764499131153"
"324.33606565112916","338.9736379613424"
"385.1029973351171","409.219683655528"
"368.96648536518296","368.0755711775062"
"349.113513817496","352.0193321616956"
"349.76140800100836","342.987697715295"
"350.285348709716","353.0228471001623"
"355.09486914340147","360.0474516696009"
"344.00923729978047","353.0228471001623"
"351.41222460814635","347.0017574692448"
"361.5627162318619","365.06502636204885"
"429.51640815613104","429.289982425434"
"470.24451131910575","456.3848857644645"
"346.2703266883721","357.0369068541435"
"327.4879027169382","344.9947275922685"
"313.1362271492583","319.9068541300459"
"313.88025541410263","318.9033391915506"
"307.15786981073137","306.8611599296355"
"293.7065391411168","295.82249560635853"
"291.12757629820896","295.82249560635853"
"286.6846927978002","288.7978910369485"
"289.1568766983011","289.8014059752725"
"296.7015575666302","291.80843585249147"
"297.6537038827795","297.829525483292"
"306.84106499077564","311.878734622112"
"330.88741006087264","342.987697715295"
"371.2151342801353","373.0931458699541"
"346.7871173159259","379.1142355009545"
"357.83717099258416","365.06502636204885"
"361.16205270239357","362.05448154656295"
"360.7032827182359","366.0685413005156"
"367.4057739967857","363.05799648505825"
"343.955870936278","359.0439367311056"
"357.39266402304776","358.0404217926103"
"375.86982147470815","369.0790861160015"
"418.09840350937316","409.219683655528"
"464.84632982654637","484.4833040421045"
"358.25670132930406","360.0474516696009"
"327.6767520966233","336.9666080843518"
"321.58143379001024","318.9033391915506"
"314.6452246054222","322.9173989455318"
"312.2617769955094","319.9068541300459"
"303.56115363169164","300.84007029883503"
"298.7343882268148","304.854130052702"
"290.43930838955885","296.8260105446825"
"288.39458903764483","297.829525483292"
"297.7542362140786","299.8365553602255"
"299.470866574734","308.868189806569"
"305.8459894062194","320.9103690685412"
"343.5145068271767","344.9947275922685"
"385.8155880657885","410.2231985941375"
"365.07876768139545","334.9595782073897"
"327.1620822585422","323.9209138839985"
"325.6106675999932","319.9068541300459"
"328.2444093639755","330.94551845343705"
