"DataEntries: 8756, TestEntries: 3, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"Range: 6567 to 8756"
"Actual","Ideal"
"352.4738520363838","338.9736379613424"
"336.5199103027688","335.9630931458565"
"311.3403350084264","313.8857644990455"
"302.35910324159","309.8717047451785"
"305.0899327435891","310.87521968378803"
"313.91067928403265","302.8471001757685"
"290.37234604493256","291.80843585249147"
"284.52614853537966","290.80492091388203"
"290.25041400884095","283.780316344472"
"276.65270990492184","280.769771528929"
"285.8998385870074","277.7592267136715"
"279.29454761200367","277.7592267136715"
"290.91848600168976","275.7521968364525"
"292.1448699271397","282.7768014058625"
"280.698630360097","286.79086116001497"
"289.29040626129176","293.815465729425"
"316.79788425548065","311.878734622112"
"323.81707234288024","316.8963093145885"
"309.68250684106914","316.8963093145885"
"314.4624799601575","320.9103690685412"
"314.9322549078937","311.878734622112"
"316.4626215405075","314.889279437655"
"318.2287702595211","315.892794375979"
"345.01872297410983","343.99121265377886"
"354.8468854127225","349.00878734622114"
"333.24963699671173","339.9771528998377"
"326.26090478109904","322.9173989455318"
"310.97173414016237","311.878734622112"
"313.57170775825045","312.8822495607215"
"311.9644591686541","307.864674868245"
"293.2674487304246","292.8119507908155"
"285.98924150366514","283.780316344472"
"279.23732624976014","275.7521968364525"
"270.7562986423724","262.706502636242"
"264.18703743185904","259.695957820699"
"269.6184732181147","276.75571177506197"
"283.7424459931308","290.80492091388203"
"332.87867466749276","364.06151142355355"
"440.11140231225374","432.3005272406915"
"382.7576175379598","383.1282952548215"
"355.6407812221897","357.0369068541435"
"362.14462912470674","357.0369068541435"
"362.40946252890524","371.0861159929635"
"410.0388799723961","422.265377856024"
"398.55581344504037","389.149384885622"
"378.38765906269094","380.1177504392785"
"409.3714627335437","409.219683655528"
"440.3280441792805","496.525483303991"
"517.0975442694466","513.585237258354"
"356.10514332320577","362.05448154656295"
"321.1475177978177","316.8963093145885"
"309.20312944796115","307.864674868245"
"313.9716963481226","302.8471001757685"
"298.44895805710115","300.84007029883503"
"289.73856636674276","289.8014059752725"
"283.37684854113877","289.8014059752725"
"287.7056319429489","285.7873462214055"
"275.61421834764565","287.794376098339"
"282.5644884714293","283.780316344472"
"289.3660185150675","288.7978910369485"
"304.4518992592637","305.85764499131153"
"319.62399098056403","338.9736379613424"
"365.76042350849644","409.219683655528"
"373.1850745053673","368.0755711775062"
"354.5846581977239","352.0193321616956"
"343.0106870175285","342.987697715295"
"339.54067638684194","353.0228471001623"
"355.5558579862389","360.0474516696009"
"355.5248211411544","353.0228471001623"
"348.34791544756575","347.0017574692448"
"374.54014148912023","365.06502636204885"
"417.5312184251643","429.289982425434"
"474.28542511151994","456.3848857644645"
"339.5330309863001","357.0369068541435"
"329.6685706434665","344.9947275922685"
"318.9664568189885","319.9068541300459"
"317.5301047682892","318.9033391915506"
"308.28024686523224","306.8611599296355"
"293.83293278379125","295.82249560635853"
"291.7020859149751","295.82249560635853"
"293.2065563119805","288.7978910369485"
"283.941248614305","289.8014059752725"
"293.47136304583125","291.80843585249147"
"301.9061434494556","297.829525483292"
"313.5909812324443","311.878734622112"
"330.30928585519365","342.987697715295"
"377.94097434644243","373.0931458699541"
"365.8691110098041","379.1142355009545"
"361.18003892309946","365.06502636204885"
"353.1801733426692","362.05448154656295"
"360.15295523271","366.0685413005156"
"361.2454640336334","363.05799648505825"
"354.68387239771096","359.0439367311056"
"357.8869906685665","358.0404217926103"
"378.7677187121599","369.0790861160015"
"413.6641016191343","409.219683655528"
"452.45331204113734","484.4833040421045"
"374.50768047374044","360.0474516696009"
"332.2978209806249","336.9666080843518"
"322.8993266077625","318.9033391915506"
"318.4941174546118","322.9173989455318"
"313.2810953740553","319.9068541300459"
"309.20836748437125","300.84007029883503"
"297.2139999520562","304.854130052702"
"299.0144024332088","296.8260105446825"
"294.0438614752214","297.829525483292"
"296.64523140676266","299.8365553602255"
"301.28407679700945","308.868189806569"
"316.7238349573514","320.9103690685412"
"350.44766049956434","344.9947275922685"
"384.5951089971956","410.2231985941375"
"331.52035904610307","334.9595782073897"
"331.8746981527289","323.9209138839985"
"320.06478014700446","319.9068541300459"
"330.65012200784093","330.94551845343705"
