"DataEntries: 8756, TestEntries: 24, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 7, SecondLayer: true, SecondLayer#: 13, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack24, Skewness: true, SkewStack: 24",", useNewMethod: false"
"Range: 0 to 8756"
"Actual","Ideal"
"459.201340489154","460.3989455183315"
"454.7018516308391","455.3813708261405"
"448.2731020546209","448.3567662567305"
"452.6803709762946","459.3954305800075"
"473.710431817893","476.45518453437046"
"487.1288309345356","475.451669595761"
"477.9876758243104","467.4235500877415"
"455.5533851632605","453.3743409489215"
"449.64005016832937","434.307557117625"
"433.0513487597117","425.2759226712815"
"412.30407109569126","406.20913883998503"
"422.0112475053269","384.131810193431"
"375.29203191786416","380.1177504392785"
"376.9618380156319","378.110720562345"
"381.7439974223402","380.1177504392785"
"410.64822484323304","413.233743409395"
"430.6910803938759","429.289982425434"
"439.7628163430639","433.304042179301"
"462.5091419888254","463.4094903338745"
"475.58228323951465","470.4340949032845"
"465.2821873376234","469.4305799649605"
"460.17226350475795","467.4235500877415"
"457.2071329379266","465.416520210808"
"456.1752590120952","462.4059753955505"
"452.78297160689317","457.388400703074"
"451.92749173127703","443.339191564254"
"438.41118905873935","443.339191564254"
"451.5538742137162","451.367311071988"
"467.2228012165118","464.413005272484"
"480.052770230346","466.42003514941746"
"471.5534357699362","458.391915641398"
"456.84931813927085","423.268892794348"
"431.5554360235691","436.31458699484403"
"433.3413710546631","421.2618629174145"
"406.9769347297635","411.22671353246153"
"399.75374185761075","387.14235500868847"
"374.74156692205486","386.1388400703645"
"377.52310218967284","379.1142355009545"
"377.29466224577925","387.14235500868847"
"409.71525520953696","411.22671353246153"
"426.17562952882326","423.268892794348"
"433.98924122433345","425.2759226712815"
"450.93059752893055","444.342706502578"
"454.1430823270574","445.3462214411875"
"444.495599872793","445.3462214411875"
"439.02967966024016","449.36028119505454"
"441.4766934282195","448.3567662567305"
"440.97784499844533","445.3462214411875"
"439.21715997511467","446.3497363795115"
"441.94549012071093","440.328646748711"
"434.6971273461322","433.304042179301"
"442.39256552293637","439.32513181010154"
"456.3505106357345","461.402460456941"
"475.75654007385924","465.416520210808"
"469.0813899568205","455.3813708261405"
"447.71531251824797","423.268892794348"
"431.82648118592385","423.268892794348"
"423.6711649476082","416.24428822493803"
"402.6498922929886","409.219683655528"
"396.081820458179","404.2021089630515"
"391.7144963933621","403.1985940247275"
"392.8967836765421","400.1880492091845"
"396.510520538779","406.20913883998503"
"418.5474920002641","426.27943760989103"
"436.24232179674635","431.2970123023675"
"437.54597500713066","436.31458699484403"
"455.5597604857987","442.3356766256445"
"449.4197732799363","445.3462214411875"
"445.2060966126344","442.3356766256445"
"435.32821156707405","440.328646748711"
"436.11450179403926","434.307557117625"
"428.4517601918743","433.304042179301"
"428.6645282896199","424.2724077329575"
"423.6196947557443","420.258347978805"
"418.10070457212913","419.254833040481"
"429.1047135519392","431.2970123023675"
"448.58312193806813","441.332161687035"
"454.9706888872556","437.318101933168"
"448.22826832576874","423.268892794348"
"433.65796950667976","411.22671353246153"
"419.2868430596218","421.2618629174145"
"419.955104702452","422.265377856024"
"401.6225242773556","406.20913883998503"
"394.725879351417","432.3005272406915"
"418.2691342035165","424.2724077329575"
"411.7184622442502","414.2372583480045"
"411.49497151865774","412.230228471071"
"420.463396771111","417.2478031635475"
"425.257618259543","428.2864674868245"
"424.1405503605061","432.3005272406915"
"429.26472997889755","442.3356766256445"
"448.3303837554108","421.2618629174145"
"423.7107836149096","417.2478031635475"
"418.63273092216184","420.258347978805"
"418.5302694318498","416.24428822493803"
"410.19821381022723","411.22671353246153"
"405.90239961332423","403.1985940247275"
"398.38748555913725","399.184534270575"
"395.6544612827261","408.2161687169185"
"420.1749537846163","437.318101933168"
"441.7983391404435","454.377855887531"
"465.4026925524143","459.3954305800075"
"459.84460156747775","441.332161687035"
"435.70590375513166","412.230228471071"
"421.3149457318676","424.2724077329575"
"425.4446708473308","422.265377856024"
"402.508054130981","401.19156414750853"
"399.49177387196676","442.3356766256445"
"433.089139600806","438.3216168717775"
"428.9311728434734","436.31458699484403"
"435.6736964954331","421.2618629174145"
"426.8925809172283","436.31458699484403"
"444.6295460984875","443.339191564254"
"441.1791070595779","438.3216168717775"
"435.3192531733581","434.307557117625"
"440.72594010923257","430.293497363758"
"434.45653414276705","440.328646748711"
"437.67376511360726","445.3462214411875"
"443.9526247517046","445.3462214411875"
"438.067010884599","438.3216168717775"
"432.3708909207174","426.27943760989103"
"421.18932463628437","425.2759226712815"
"420.24292302378905","440.328646748711"
"445.1953598025785","454.377855887531"
"462.6469637400946","466.42003514941746"
"478.6944678521203","465.416520210808"
"464.4763749041429","457.388400703074"
"441.68549962204156","450.363796133664"
"446.63406824277996","452.3708260105975"
"446.05838512271","446.3497363795115"
"426.71205801552134","438.3216168717775"
"430.48885899789843","449.36028119505454"
"440.79379750417974","443.339191564254"
"440.6216175483436","442.3356766256445"
"443.0937707738367","445.3462214411875"
"462.5352080735939","455.3813708261405"
"467.366252137252","456.3848857644645"
"461.3820326293027","461.402460456941"
"477.2653397042426","492.511423550124"
"500.52791898848324","489.500878734581"
"489.453547616793","470.4340949032845"
"463.96078240701314","462.4059753955505"
"458.84906632522495","461.402460456941"
"455.4211924450672","459.3954305800075"
"450.7609773892029","456.3848857644645"
"447.0622309959534","454.377855887531"
"445.73109317537336","457.388400703074"
"456.867122003234","461.402460456941"
"473.8975835356195","463.4094903338745"
"473.4566225295514","463.4094903338745"
"461.8402675318306","458.391915641398"
"448.10927631113566","447.353251318121"
"444.00489089245525","452.3708260105975"
"442.77702119243645","447.353251318121"
"428.32957449216866","438.3216168717775"
"429.70997855925","445.3462214411875"
"432.98191496556825","435.3110720562345"
"429.9995047724688","424.2724077329575"
"424.59860875355247","423.268892794348"
"436.91272068432113","444.342706502578"
"454.90048226617284","446.3497363795115"
"450.80245222315955","448.3567662567305"
"470.6721709670611","468.427065026351"
"479.62935023816004","474.4481546571515"
"473.7933412019985","471.437609841894"
"463.70091215316836","471.437609841894"
"466.60782413253725","467.4235500877415"
"460.9435839588353","449.36028119505454"
"443.98230617920956","443.339191564254"
"439.4199153740258","433.304042179301"
"429.1715170344702","440.328646748711"
"445.96062496140564","452.3708260105975"
"466.92487306260244","481.47275922684696"
"490.4881812094019","500.539543057858"
"490.43943093632015","491.5079086115145"
"459.87477187156554","449.36028119505454"
"447.41774759832936","449.36028119505454"
"444.3030141995589","447.353251318121"
"431.9947509640388","440.328646748711"
"436.2462632740412","454.377855887531"
"445.0093412152196","449.36028119505454"
"442.55840877108693","448.3567662567305"
"448.421170007922","450.363796133664"
"458.4827904629915","457.388400703074"
"469.8578942239469","458.391915641398"
"463.037491526657","468.427065026351"
"487.4463590641319","487.4938488576475"
"498.99273047580334","500.539543057858"
"501.2517607579956","492.511423550124"
"484.68843070884304","491.5079086115145"
"486.1306153205634","485.486818980714"
"481.2245732447644","476.45518453437046"
"469.71260821217373","473.4446397188275"
"464.7396223246804","472.441124780218"
"466.5397701873515","475.451669595761"
"471.6975232353926","484.4833040421045"
"496.79739985067675","492.511423550124"
"507.3495939883733","511.5782073814205"
"509.1786503951335","496.525483303991"
"460.5676524811371","479.46572934962796"
"472.72123109556844","484.4833040421045"
"477.3335331307959","469.4305799649605"
"453.14252361294325","460.3989455183315"
"456.2451052414142","461.402460456941"
"452.7251279686072","457.388400703074"
"449.20865323390836","456.3848857644645"
"456.04989809744205","457.388400703074"
"466.63536675531316","462.4059753955505"
"475.52473819512625","467.4235500877415"
"471.1068413838441","479.46572934962796"
"496.5463342928192","489.500878734581"
"501.13985198854243","491.5079086115145"
"489.3685777956975","487.4938488576475"
"477.07275239798264","483.4797891037805"
"474.68844637508005","477.45869947269455"
"469.7836349926293","474.4481546571515"
"467.7413056122946","469.4305799649605"
"463.48800305607654","469.4305799649605"
"466.0168833298974","474.4481546571515"
"476.78569527398065","482.476274165171"
"493.56360804874157","483.4797891037805"
"501.57175731975235","493.514938488448"
"494.7093071376396","485.486818980714"
"466.25493557327616","469.4305799649605"
"468.9532365032236","474.4481546571515"
"470.8616891651024","460.3989455183315"
"447.3093395866995","456.3848857644645"
"452.7765348564418","450.363796133664"
"444.0565683941482","444.342706502578"
"438.023098968158","443.339191564254"
"444.44879984840554","444.342706502578"
"455.16274492271015","452.3708260105975"
"466.4922007774129","458.391915641398"
"463.99952751826277","461.402460456941"
"480.1691398727084","475.451669595761"
"487.5292189783806","478.462214411304"
"477.15360333100824","473.4446397188275"
"464.4355308423426","472.441124780218"
"466.686298411293","465.416520210808"
"458.526373333504","461.402460456941"
"455.7670263072067","447.353251318121"
"445.0121271404554","441.332161687035"
"437.91553896423056","445.3462214411875"
"451.85033358750104","461.402460456941"
"471.5344260501128","472.441124780218"
"486.63433716106397","490.5043936731905"
"489.264878622952","480.4692442882375"
"456.6132518702527","443.339191564254"
"445.0682718369212","462.4059753955505"
"457.34344287755846","460.3989455183315"
"446.11918593122977","457.388400703074"
"443.9262601959405","461.402460456941"
"452.8661856465314","459.3954305800075"
"452.8532522406728","457.388400703074"
"458.8262401980578","458.391915641398"
"468.00516050572","460.3989455183315"
"474.77785025779247","462.4059753955505"
"464.7278044133383","467.4235500877415"
"467.30684739051367","466.42003514941746"
"479.80501219366295","462.4059753955505"
"465.80953033501896","469.4305799649605"
"464.1889358262737","478.462214411304"
"475.7831027479583","475.451669595761"
"467.78698730195714","467.4235500877415"
"461.5782275292066","460.3989455183315"
"454.80026213245856","460.3989455183315"
"454.7339440994115","461.402460456941"
"462.5937957721198","476.45518453437046"
"479.60104509473524","489.500878734581"
"501.5381727025401","490.5043936731905"
"489.4555321199529","482.476274165171"
"448.615363541352","467.4235500877415"
"465.0222134049305","475.451669595761"
"471.6701704579975","466.42003514941746"
"451.0515823561729","464.413005272484"
"460.56125661587737","485.486818980714"
"475.3710036336373","479.46572934962796"
"469.7699240156318","475.451669595761"
"473.53591892779093","472.441124780218"
"481.25108857018944","475.451669595761"
"488.28469832500366","477.45869947269455"
"475.9975330846347","480.4692442882375"
"471.9931693369899","477.45869947269455"
"487.0083644408287","468.427065026351"
"469.9235907986259","465.416520210808"
"459.5514293174367","466.42003514941746"
"462.83146256714804","466.42003514941746"
"458.8563602964655","465.416520210808"
"460.5953922589795","462.4059753955505"
"459.27349271074024","459.3954305800075"
"454.4886663151268","463.4094903338745"
"466.5965373548991","481.47275922684696"
"483.6224077794687","492.511423550124"
"502.4376596184444","494.51845342705747"
"491.5090839383577","491.5079086115145"
"463.2738993325499","483.4797891037805"
"479.8749861310705","485.486818980714"
"480.08307371228386","478.462214411304"
"464.0541416451939","470.4340949032845"
"472.13410693397515","472.441124780218"
"465.96432010389253","469.4305799649605"
"460.38181635424587","469.4305799649605"
"468.3443966247347","472.441124780218"
"482.25808022698965","490.5043936731905"
"501.96346659722934","497.52899824260055"
"499.36583024969724","503.550087873401"
"514.0569110739694","510.57469244281106"
"512.8472590815664","515.5922671352876"
"515.0033557754758","514.5887521969635"
"512.9862634500764","506.560632688944"
"502.7211041287476","501.5430579964675"
"498.981324556201","498.5325131809245"
"488.9930429710884","496.525483303991"
"483.936833209155","497.52899824260055"
"488.21546804625257","496.525483303991"
"488.321323858874","501.5430579964675"
"507.95483655379064","508.5676625658775"
"512.4237810623642","516.595782073897"
"501.4431462503277","502.546572935077"
"468.7263572978288","496.525483303991"
"486.97171278059125","498.5325131809245"
"487.96930152681887","492.511423550124"
"473.38726414294433","480.4692442882375"
"471.6416716157265","491.5079086115145"
"479.50135216141706","487.4938488576475"
"483.9264025557649","485.486818980714"
"487.9744815529431","488.497363796257"
"498.9007476375468","493.514938488448"
"506.52312466394307","497.52899824260055"
"502.5858695958957","498.5325131809245"
"514.2041818643502","507.5641476275535"
"515.4153434767292","508.5676625658775"
"509.33048649402224","506.560632688944"
"501.21860945208067","499.53602811953397"
"496.90942715975973","497.52899824260055"
"496.33401201753935","496.525483303991"
"490.2909909433778","494.51845342705747"
"485.9605877214399","494.51845342705747"
"490.0186004161643","494.51845342705747"
"490.6701826991341","496.525483303991"
"509.72717093401997","504.55360281201047"
"515.1373211763198","516.595782073897"
"503.49000403769355","498.5325131809245"
"471.2383389812598","496.525483303991"
"488.8999639239229","499.53602811953397"
"492.2214706259428","496.525483303991"
"478.70016275589205","492.511423550124"
"487.16553071696205","493.514938488448"
"483.19994645824426","491.5079086115145"
"489.98667381674784","489.500878734581"
"494.88522816756074","490.5043936731905"
"501.82813166694064","494.51845342705747"
"507.5360124337724","496.525483303991"
"503.04234020824225","555.732864674814"
"534.0727758863763","511.5782073814205"
"517.766777524117","513.585237258354"
"515.3100435226329","510.57469244281106"
"508.02828187433204","503.550087873401"
"500.4982962971779","500.539543057858"
"500.35321900707015","499.53602811953397"
"493.78932886602297","497.52899824260055"
"489.15238324328357","497.52899824260055"
"493.62393279682544","497.52899824260055"
"493.5565658779052","501.5430579964675"
"514.4394527956015","507.5641476275535"
"518.6040680358597","522.6168717046975"
"506.61016703470204","501.5430579964675"
"471.99910537991576","492.511423550124"
"485.856649004152","494.51845342705747"
"489.5248856114614","491.5079086115145"
"478.52115899143854","485.486818980714"
"482.4042318204643","495.521968365667"
"486.30371944685515","494.51845342705747"
"493.41460723181984","493.514938488448"
"500.6409367836219","493.514938488448"
"504.3912954526562","497.52899824260055"
"510.79714779225","501.5430579964675"
"514.1235602443187","506.560632688944"
"521.4062326943297","511.5782073814205"
"519.2124164877216","514.5887521969635"
"518.421051402611","512.5817223197445"
"510.139344841425","503.550087873401"
"500.97801454299906","500.539543057858"
"499.58918557211484","498.5325131809245"
"493.87703895176946","496.525483303991"
"489.66200527702284","496.525483303991"
"493.8582827312261","496.525483303991"
"493.98489774017554","502.546572935077"
"513.7473027916483","509.57117750448697"
"521.4587784731877","558.743409490357"
"535.3429464063411","514.5887521969635"
"476.18126369170216","498.5325131809245"
"489.69865945786205","500.539543057858"
"493.9080816343596","497.52899824260055"
"481.75837793053574","493.514938488448"
"490.89776444806245","495.521968365667"
"486.78982625784613","494.51845342705747"
"491.601848738331","493.514938488448"
"499.354287412295","494.51845342705747"
"505.57639897136147","499.53602811953397"
"512.9316056449815","500.539543057858"
"507.52437391599443","508.5676625658775"
"521.4492751134478","520.6098418277641"
"526.0263431242911","528.6379613357835"
"532.8988908957313","521.6133567663735"
"520.1541298804362","513.585237258354"
"513.2895076634969","510.57469244281106"
"511.0244092774734","504.55360281201047"
"499.96148264693284","497.52899824260055"
"491.09032362798376","495.521968365667"
"492.7440308896148","494.51845342705747"
"491.46322518035197","498.5325131809245"
"509.9729581722143","506.560632688944"
"527.4171861133634","510.57469244281106"
"505.13244732828207","498.5325131809245"
"467.48295863653743","496.525483303991"
"490.56321433990416","497.52899824260055"
"493.1221563739153","496.525483303991"
"482.30036843580405","493.514938488448"
"491.67658297193447","503.550087873401"
"494.71107185643496","500.539543057858"
"499.2548290144835","499.53602811953397"
"507.15359179040024","499.53602811953397"
"509.91288370577644","500.539543057858"
"514.5157157594829","504.55360281201047"
"508.2443280443456","504.55360281201047"
"510.9144279594292","504.55360281201047"
"516.0380605011852","498.5325131809245"
"503.66780130081986","498.5325131809245"
"493.80032636046997","500.539543057858"
"498.5231285011049","497.52899824260055"
"494.14441098434634","492.511423550124"
"489.7759760594064","486.490333919038"
"483.52340084515447","482.476274165171"
"481.3085519522841","485.486818980714"
"486.25549819630953","497.52899824260055"
"502.9569654035072","514.5887521969635"
"523.3081819226193","518.6028119508305"
"507.91889217630387","509.57117750448697"
"472.5720888710754","503.550087873401"
"497.45593859074734","506.560632688944"
"500.1048140887392","504.55360281201047"
"488.7980703843955","500.539543057858"
"495.5373690003733","509.57117750448697"
"501.18807145843925","508.5676625658775"
"503.29805087964","506.560632688944"
"512.5773275615106","505.5571177503345"
"512.8579715489617","507.5641476275535"
"519.6775524189542","510.57469244281106"
"510.61764232987946","511.5782073814205"
"512.1665279085566","511.5782073814205"
"517.5662203617453","509.57117750448697"
"512.5651548066681","501.5430579964675"
"495.1281733578876","503.550087873401"
"500.46590384595623","500.539543057858"
"494.9233277346451","499.53602811953397"
"495.34992888391565","497.52899824260055"
"492.59575756597985","494.51845342705747"
"490.7046224876438","493.514938488448"
"493.5114281472698","498.5325131809245"
"503.9019134400287","514.5887521969635"
"525.277896923898","521.6133567663735"
"514.793353810355","518.6028119508305"
"486.8629346685858","511.5782073814205"
"505.87159982479716","510.57469244281106"
"504.9408606094846","502.546572935077"
"490.25545492976494","499.53602811953397"
"495.41146230009065","503.550087873401"
"496.756326960989","503.550087873401"
"497.64252237564347","503.550087873401"
"508.5586875121471","503.550087873401"
"512.7343803131888","510.57469244281106"
"524.0697274224212","520.6098418277641"
"529.8361726288554","577.8101933216535"
"570.491502695359","603.90158172236"
"575.7718375820284","535.6625659051936"
"534.2064036292394","519.6063268891545"
"522.6728656871267","510.57469244281106"
"506.0198000483722","510.57469244281106"
"502.3138824395435","509.57117750448697"
"504.1516791798105","507.5641476275535"
"500.91228200739044","507.5641476275535"
"524.3518386698961","520.6098418277641"
"521.120807948735","539.6766256590605"
"523.3218968753372","518.6028119508305"
"499.42094738026765","505.5571177503345"
"499.7297001811953","503.550087873401"
"498.3024682690209","497.52899824260055"
"487.55178981296547","493.514938488448"
"490.39028214763084","497.52899824260055"
"489.97572162038176","496.525483303991"
"492.2015865923844","496.525483303991"
"505.19254518274647","497.52899824260055"
"516.0905908959026","503.550087873401"
"515.4862456547854","507.5641476275535"
"513.3559056595872","504.55360281201047"
"524.3722541276376","523.620386643307"
"535.2344924751075","531.648506151041"
"519.3240417946108","528.6379613357835"
"522.5532023876949","518.6028119508305"
"516.9178640271364","514.5887521969635"
"518.293919243366","507.5641476275535"
"503.83437653914336","507.5641476275535"
"500.3928581089298","506.560632688944"
"502.93163293238","503.550087873401"
"499.4352884656514","504.55360281201047"
"523.9494939988074","517.5992970122211"
"528.3527872941423","568.77855887531"
"545.0554370035228","551.7188049209469"
"512.1924588354375","505.5571177503345"
"497.3596512604239","503.550087873401"
"496.44174421234436","501.5430579964675"
"487.7057005738032","497.52899824260055"
"495.44174777640745","513.585237258354"
"503.03996339927414","508.5676625658775"
"504.36627631699673","506.560632688944"
"514.3266273114881","507.5641476275535"
"517.5448339027117","514.5887521969635"
"525.5181990342293","524.623901581631"
"519.2003915538694","517.5992970122211"
"528.9573473608641","566.7715289983765"
"565.8908512672651","623.9718804919805"
"585.7164762040321","575.80316344472"
"557.1487450587969","537.669595782127"
"532.2981488013736","523.620386643307"
"523.2977097209614","519.6063268891545"
"513.8882694014969","519.6063268891545"
"510.02038773328104","510.57469244281106"
"505.1382941148579","509.57117750448697"
"504.8428001859539","510.57469244281106"
"521.2676488747165","523.620386643307"
"545.1747556668361","559.746924428681"
"560.6161446750554","529.6414762741075"
"506.813352222728","514.5887521969635"
"508.32628153662745","517.5992970122211"
"509.91490988134325","508.5676625658775"
"496.0587066734895","503.550087873401"
"508.3615882867165","512.5817223197445"
"502.5293978984922","509.57117750448697"
"502.7555874994589","508.5676625658775"
"510.87372759865104","510.57469244281106"
"515.9564121934811","515.5922671352876"
"529.1438862327153","527.634446397174"
"519.4016337754169","560.7504393672905"
"555.3528730334406","622.9683655536564"
"545.5623399268298","541.683655535994"
"514.8450696793003","528.6379613357835"
"517.7181833005467","517.5992970122211"
"510.5225867637092","514.5887521969635"
"507.2697552856657","514.5887521969635"
"510.72783251350285","514.5887521969635"
"511.84766647722495","516.595782073897"
"524.8900276302237","526.6309314585645"
"530.3198296717612","549.7117750440135"
"539.3240619472413","525.6274165202406"
"517.277109546284","509.57117750448697"
"508.13584922784736","506.560632688944"
"505.08624991535","506.560632688944"
"499.7647988697272","501.5430579964675"
"505.32742658865095","507.5641476275535"
"497.5423019338457","503.550087873401"
"498.7157086165887","502.546572935077"
"500.77399051328644","504.55360281201047"
"512.2430262219914","511.5782073814205"
"523.648851900019","519.6063268891545"
"516.6797070440139","519.6063268891545"
"528.3973935445975","538.673110720451"
"547.8201414092148","559.746924428681"
"531.690850937985","539.6766256590605"
"526.7063348142724","522.6168717046975"
"512.437715405493","515.5922671352876"
"506.7484300391475","514.5887521969635"
"506.5143048059431","510.57469244281106"
"504.2192964648441","507.5641476275535"
"505.1149996743484","504.55360281201047"
"506.4385471925675","504.55360281201047"
"509.14451862327314","510.57469244281106"
"526.9096840725696","521.6133567663735"
"518.4449999863407","509.57117750448697"
"487.6796342955895","501.5430579964675"
"500.03044477422037","498.5325131809245"
"497.6988603505129","494.51845342705747"
"485.96734596932606","483.4797891037805"
"489.68145742826437","485.486818980714"
"479.24648523817575","484.4833040421045"
"479.17741674464355","481.47275922684696"
"481.20115022516313","480.4692442882375"
"494.0608320866527","481.47275922684696"
"497.875711816053","488.497363796257"
"492.0440195623844","491.5079086115145"
"502.44098076271604","491.5079086115145"
"506.9437346038827","495.521968365667"
"495.67485512723505","493.514938488448"
"487.4661042799597","496.525483303991"
"491.6469682168577","492.511423550124"
"487.053413442056","488.497363796257"
"485.3397882638273","488.497363796257"
"487.07449932940983","484.4833040421045"
"483.78778198799034","485.486818980714"
"486.59260265550637","492.511423550124"
"494.68424886811346","505.5571177503345"
"515.1521826967263","509.57117750448697"
"504.91923745491954","500.539543057858"
"482.37885312253184","493.514938488448"
"492.9009092764993","494.51845342705747"
"492.92802972515483","493.514938488448"
"481.8400588167202","490.5043936731905"
"481.36536733386","483.4797891037805"
"477.7658312333914","479.46572934962796"
"470.8711018203575","478.462214411304"
"477.72814221671126","478.462214411304"
"488.89251153167277","481.47275922684696"
"494.83936858026436","484.4833040421045"
"482.1927541053451","483.4797891037805"
"483.6629235737663","482.476274165171"
"493.55529741569336","485.486818980714"
"486.55416638950504","486.490333919038"
"480.9200115226745","489.500878734581"
"486.00645895108653","492.511423550124"
"486.67448235985364","486.490333919038"
"482.0633832508821","480.4692442882375"
"478.1408905777896","478.462214411304"
"476.5402263631153","482.476274165171"
"483.7093692345625","488.497363796257"
"496.7316338919146","502.546572935077"
"511.16053276751734","510.57469244281106"
"502.116873507998","507.5641476275535"
"483.95822576527127","503.550087873401"
"499.55762458055415","504.55360281201047"
"501.0019043477382","502.546572935077"
"492.2559090112488","497.52899824260055"
"486.83129498726487","487.4938488576475"
"481.0531441000371","484.4833040421045"
"476.50842552156803","481.47275922684696"
"481.7410732721231","484.4833040421045"
"497.0363825636373","495.521968365667"
"508.29720480300534","506.560632688944"
"509.9772792378801","510.57469244281106"
"523.7681597002814","527.634446397174"
"527.3822523905333","529.6414762741075"
"534.3923669885671","529.6414762741075"
"531.7999866835682","514.5887521969635"
"509.25172906926457","510.57469244281106"
"507.4874457257848","507.5641476275535"
"501.57392607565606","503.550087873401"
"495.7402989325933","502.546572935077"
"498.1470757492341","501.5430579964675"
"498.97622262613","501.5430579964675"
"513.3655295375447","509.57117750448697"
"518.6363359701332","551.7188049209469"
"531.0180332347338","542.6871704746035"
"509.78758624349075","503.550087873401"
"499.7910109704295","500.539543057858"
