"DataEntries: 8756, TestEntries: 3, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"Range: 6567 to 8756"
"Actual","Ideal"
"331.3280630239267","325.9279437609891"
"322.12795715570724","326.9314586994844"
"329.7621281994143","333.9560632688944"
"339.2121908762498","341.9841827767997"
"342.0808761096802","345.9982425307552"
"346.81312478656633","350.012302284705"
"366.4668279704472","347.0017574692448"
"368.9109697873765","352.0193321616956"
"368.7424654017634","348.0052724077315"
"322.7439825388206","331.9490333919038"
"313.9332744714999","318.9033391915506"
"306.971603073143","314.889279437655"
"313.44979998285686","329.94200351494175"
"323.2190912432292","324.9244288224938"
"320.45920648070313","314.889279437655"
"316.25228382944164","315.892794375979"
"317.08192686900964","313.8857644990455"
"318.08185297856653","312.8822495607215"
"321.16650699456306","308.868189806569"
"311.8197716974199","312.8822495607215"
"320.50156720062824","326.9314586994844"
"351.93951982088623","368.0755711775062"
"434.38796930094725","410.2231985941375"
"388.370897310255","329.94200351494175"
"323.2112459421484","324.9244288224938"
"321.69217752440903","324.9244288224938"
"321.55579396427663","327.93497363795115"
"328.3715081879245","374.0966608084494"
"359.59018970430856","376.1036906854115"
"366.2842972391694","363.05799648505825"
"375.803380660382","385.135325131755"
"422.4291763829118","439.32513181010154"
"496.10138247504676","465.416520210808"
"384.64347727439895","379.1142355009545"
"355.3937096056418","344.9947275922685"
"322.264074514762","333.9560632688944"
"333.6056373691837","337.9701230228471"
"331.61606672881584","327.93497363795115"
"323.0585484914387","316.8963093145885"
"316.57633223246535","316.8963093145885"
"315.7337227748684","311.878734622112"
"312.70979321813303","310.87521968378803"
"316.2306200674016","303.850615114378"
"306.1965116618178","308.868189806569"
"319.3322699597432","329.94200351494175"
"354.68977504426164","360.0474516696009"
"414.2747653799019","379.1142355009545"
"366.55595263931764","364.06151142355355"
"358.3916172396318","344.9947275922685"
"339.98477103085116","343.99121265377886"
"348.80092935461437","340.9806678383044"
"338.75300069149966","342.987697715295"
"331.1051000808519","339.9771528998377"
"332.3618672567609","338.9736379613424"
"353.70118721835996","351.0158172232003"
"384.4938020336128","377.107205624021"
"416.23406380302356","409.219683655528"
"364.484998851863","343.99121265377886"
"322.88642748591377","338.9736379613424"
"313.66586432355376","323.9209138839985"
"328.99871527571514","329.94200351494175"
"325.32288527900886","326.9314586994844"
"322.26925129918556","317.899824253198"
"315.4143944567424","317.899824253198"
"314.8343773038117","315.892794375979"
"315.83481977850374","315.892794375979"
"322.04673429307707","314.889279437655"
"316.4400476007321","319.9068541300459"
"329.0498428564261","326.9314586994844"
"349.7437582922341","365.06502636204885"
"412.17498957607864","352.0193321616956"
"335.6387851918986","352.0193321616956"
"347.7095664281441","343.99121265377886"
"335.63631698740016","342.987697715295"
"348.47012032271056","343.99121265377886"
"348.41295116571536","348.0052724077315"
"339.1949577758634","347.0017574692448"
"341.8365350768551","353.0228471001623"
"371.9039794775628","408.2161687169185"
"437.3695090159196","438.3216168717775"
"495.12715557203296","520.6098418277641"
"396.84091828075196","456.3848857644645"
"386.3351906280269","409.219683655528"
"342.93353696755617","340.9806678383044"
"341.6583280381833","339.9771528998377"
"335.6500318540913","331.9490333919038"
"326.8888739772382","325.9279437609891"
"320.02469656930396","319.9068541300459"
"314.3346676713308","315.892794375979"
"314.40884850881423","311.878734622112"
"315.3538343737901","307.864674868245"
"311.8625196020582","305.85764499131153"
"319.40605886523554","323.9209138839985"
"350.13127504677027","373.0931458699541"
"441.45113483184116","433.304042179301"
"386.57520546442373","409.219683655528"
"379.67796895710757","355.0298769771529"
"346.91812581762764","354.0263620386576"
"363.5187067511326","355.0298769771529"
"361.14888230944234","345.9982425307552"
"335.4677430933032","336.9666080843518"
"333.9583879794517","332.9525483303991"
"349.3351541310314","339.9771528998377"
"370.8326950181457","353.0228471001623"
"376.26003463503486","387.14235500868847"
"361.48344862520673","332.9525483303991"
"311.8577556465202","323.9209138839985"
"305.90071259577735","316.8963093145885"
"321.61322833014947","315.892794375979"
"310.8083876915031","312.8822495607215"
"308.147815230796","308.868189806569"
"307.2575173987126","304.854130052702"
"294.2854117743366","301.843585237159"
"297.95295883983954","299.8365553602255"
"298.45645558338583","298.8330404219015"
"297.4036539968995","300.84007029883503"
"309.0322522793502","304.854130052702"
"318.7678252035898","310.87521968378803"
"305.2247204683071","310.87521968378803"
"306.4373537625628","312.8822495607215"
"303.9496113753036","312.8822495607215"
"306.7472465036558","315.892794375979"
"312.44021026997194","315.892794375979"
"315.0394208771284","314.889279437655"
"306.86477053128704","313.8857644990455"
"310.93200275257914","313.8857644990455"
"326.35393258912217","316.8963093145885"
"330.7918271751695","331.9490333919038"
"336.019959745544","336.9666080843518"
"318.02252438930685","326.9314586994844"
"311.5497973140463","317.899824253198"
"302.0770920433645","315.892794375979"
"312.98733174882403","314.889279437655"
"309.05179938442063","314.889279437655"
"311.1223213785187","312.8822495607215"
"310.7578715810035","311.878734622112"
"307.09529913487006","306.8611599296355"
"302.4970125647989","304.854130052702"
"303.13857260719374","304.854130052702"
"302.6821561409662","297.829525483292"
"302.17842582348084","293.815465729425"
"306.49823706591224","303.850615114378"
"305.84388165834156","304.854130052702"
"306.1405013205121","309.8717047451785"
"307.1505667787008","311.878734622112"
"307.3303032295674","312.8822495607215"
"308.4585632367856","314.889279437655"
"313.4188301481673","314.889279437655"
"313.8720838050615","313.8857644990455"
"316.7514644350473","314.889279437655"
"327.19653438138613","316.8963093145885"
"333.3210251726035","317.899824253198"
"318.6747423418007","317.899824253198"
"309.4784053423273","317.899824253198"
"306.3286516947068","316.8963093145885"
"299.3802641672273","315.892794375979"
"313.3616191680461","315.892794375979"
"310.51563465158665","314.889279437655"
"311.36551677460545","311.878734622112"
"311.9877477313428","299.8365553602255"
"295.84182662314544","295.82249560635853"
"294.6666919343327","295.82249560635853"
"299.98136634646676","296.8260105446825"
"296.1173453226308","297.829525483292"
"309.1362701758621","312.8822495607215"
"335.0108408230217","331.9490333919038"
"366.0931829358118","323.9209138839985"
"321.4250622430288","319.9068541300459"
"312.81231389928087","316.8963093145885"
"316.87261961297924","319.9068541300459"
"318.6830391946794","323.9209138839985"
"324.0271013193029","331.9490333919038"
"326.294987722865","324.9244288224938"
"323.3141876490635","322.9173989455318"
"336.1114619177368","361.0509666080962"
"387.85366787039464","484.4833040421045"
"519.5698540702738","518.6028119508305"
"405.513514665039","366.0685413005156"
"340.2222334860129","316.8963093145885"
"306.4772757165333","312.8822495607215"
"314.2259528298457","312.8822495607215"
"307.5124514777649","309.8717047451785"
"306.53999992531226","305.85764499131153"
"306.24919202610636","300.84007029883503"
"293.6532466491111","297.829525483292"
"291.9252656462893","296.8260105446825"
"296.0404043427402","298.8330404219015"
"297.3384291913593","300.84007029883503"
"312.6166844530211","315.892794375979"
"338.00353726485685","329.94200351494175"
"368.6964595280012","320.9103690685412"
"314.60632394193635","320.9103690685412"
"314.08943692813534","314.889279437655"
"314.10761686968755","313.8857644990455"
"314.228207418676","316.8963093145885"
"323.2812080541255","316.8963093145885"
"317.536811000373","313.8857644990455"
"314.75513493786696","311.878734622112"
"322.86271496346075","327.93497363795115"
"348.83388829422034","402.19507908611797"
"443.1387760919262","402.19507908611797"
"360.1634348888788","323.9209138839985"
"311.60808257741553","310.87521968378803"
"303.3371762146032","306.8611599296355"
"308.7500083064818","305.85764499131153"
"299.9989539746311","302.8471001757685"
"298.80165772535406","298.8330404219015"
"297.3462808452399","297.829525483292"
"288.2246988651168","290.80492091388203"
"284.9229759814368","290.80492091388203"
"290.23717019242764","293.815465729425"
"291.94420846552526","297.829525483292"
"311.06458052674276","308.868189806569"
"331.60355609291634","313.8857644990455"
"339.2531140049264","313.8857644990455"
"311.80282620793446","312.8822495607215"
"306.31414147022804","305.85764499131153"
"308.8284488521703","304.854130052702"
"300.9916263429132","305.85764499131153"
"311.65352447301217","304.854130052702"
"305.8818289542812","304.854130052702"
"305.4179639815991","304.854130052702"
"320.1224598740689","315.892794375979"
"331.2285982494848","319.9068541300459"
"316.83614551975273","315.892794375979"
"300.28654676738415","307.864674868245"
"300.2238142968482","303.850615114378"
"299.32227170875296","298.8330404219015"
"302.66011804790213","292.8119507908155"
"288.0289729764727","289.8014059752725"
"285.50215417551806","281.77328646753847"
"277.8289355101145","274.7486818981285"
"261.08172538094107","269.731107205652"
"264.2744927217873","268.7275922670425"
"268.1772281674108","270.734622143976"
"271.2112375304032","274.7486818981285"
"291.9755487988057","282.7768014058625"
"306.3746756960105","295.82249560635853"
"314.29843759493974","304.854130052702"
"303.52874563863776","304.854130052702"
"301.26395073319077","299.8365553602255"
"305.0052843836593","298.8330404219015"
"300.8191471795874","300.84007029883503"
"307.02530593391344","300.84007029883503"
"302.0508878225674","299.8365553602255"
"302.0639174621141","303.850615114378"
"321.97956364013316","320.9103690685412"
"337.4996603644618","309.8717047451785"
"323.55041290635035","314.889279437655"
"306.30162714753385","304.854130052702"
"301.2615006235587","300.84007029883503"
"298.90957914051285","295.82249560635853"
"299.20121213143096","291.80843585249147"
"285.6851612947869","287.794376098339"
"281.44229653106044","277.7592267136715"
"267.56701759542955","262.706502636242"
"246.2452991576024","253.6748681898985"
"245.8297653613072","249.660808435746"
"245.6452711175629","252.67135325128902"
"255.8207292706331","260.6994727593085"
"277.9973702784682","266.72056239010897"
"295.1113637895289","283.780316344472"
"321.43527867619446","290.80492091388203"
"289.9071138565419","289.8014059752725"
"289.10204181033606","287.794376098339"
"294.7336296838739","287.794376098339"
"290.2378142242973","288.7978910369485"
"294.0550687468547","288.7978910369485"
"289.49936778008305","289.8014059752725"
"289.88976451436463","289.8014059752725"
"300.3903391460792","291.80843585249147"
"295.1039442533488","297.829525483292"
"299.0120420519994","299.8365553602255"
"287.31006037173694","292.8119507908155"
"289.13747793533634","285.7873462214055"
"280.22212961610313","277.7592267136715"
"277.2928629874845","272.741652021195"
"268.19376149749337","270.734622143976"
"264.0986239953859","261.7029876976325"
"251.90412473774535","251.667838312965"
"235.29346260005963","237.61862917385952"
"234.15341097075463","230.5940246044495"
"229.5005522493541","228.58699472751601"
"242.09897308259605","233.60456941999252"
"251.14612033501763","242.63620386633602"
"256.52921284428385","254.6783831282225"
"263.0878026740683","255.681898066832"
"264.321067741471","259.695957820699"
"266.2567180695257","264.7135325131755"
"271.0322390671921","267.7240773287185"
"267.69685717979036","268.7275922670425"
"273.11876657078255","264.7135325131755"
"269.0075282081646","262.706502636242"
"264.5618942781675","264.7135325131755"
"269.7269337521149","274.7486818981285"
"272.485663160527","280.769771528929"
"282.7873904637438","283.780316344472"
"273.3465151635197","279.766256590605"
"273.8729044067196","271.7381370825855"
"264.81102428217787","264.7135325131755"
"264.7340565895529","261.7029876976325"
"258.07446067724175","256.68541300515597"
"249.05011719216208","239.6256590510785"
"226.77682819139415","223.5694200350395"
"200.83520952593324","194.4674868190755"
"189.65021539025528","161.351493848959"
"153.99191369440354","150.3128295253965"
"154.50572128116553","185.4358523724465"
"188.74140834465018","171.3866432336265"
"178.5993858283102","180.4182776802555"
"185.72195089964794","189.44991212659897"
"207.22699079648567","224.572934973649"
"239.1341947746183","255.681898066832"
"258.82774709935853","259.695957820699"
"260.24759733091787","262.706502636242"
"265.221431979979","264.7135325131755"
"261.6883232546528","258.692442882375"
"250.04874371042524","255.681898066832"
"247.19914999746481","262.706502636242"
"249.81695336938856","281.77328646753847"
"264.85140181937925","286.79086116001497"
"265.6488975087363","282.7768014058625"
"266.3570639671012","278.7627416519955"
"273.42452193136694","274.7486818981285"
"268.4534634723762","267.7240773287185"
"259.063166520628","258.692442882375"
"243.86356054084905","252.67135325128902"
"233.5607294788068","195.47100175739948"
"166.566698962883","197.478031634333"
"191.32005768669674","241.632688928012"
"229.07475790118116","247.65377855881252"
"245.82923486409715","252.67135325128902"
"265.5493909889074","262.706502636242"
"282.1246499840055","278.7627416519955"
"307.2083583311138","303.850615114378"
"300.2837428194131","303.850615114378"
"298.732647389037","304.854130052702"
"308.749971621539","302.8471001757685"
"310.0940866161864","310.87521968378803"
"323.4663124528848","316.8963093145885"
"316.8603926197601","302.8471001757685"
"308.6512909028729","317.899824253198"
"343.15422294480936","333.9560632688944"
"366.99218367982223","372.0896309314588"
"386.5227746211202","419.254833040481"
"306.30535910748256","312.8822495607215"
"299.30135920404575","294.818980667749"
"289.9085380114933","282.7768014058625"
"280.01975205644817","277.7592267136715"
"270.45417707524604","268.7275922670425"
"260.2805670483903","256.68541300515597"
"241.41637249391255","256.68541300515597"
"242.42748951493348","248.65729349742202"
"246.36182538840487","247.65377855881252"
"242.12855109646816","249.660808435746"
"253.89164270132216","253.6748681898985"
"271.7818796358134","261.7029876976325"
"283.49744935723174","282.7768014058625"
"290.0123383326173","300.84007029883503"
"293.4349302461762","293.815465729425"
"291.0555437780144","284.7838312830815"
"291.05480238597477","286.79086116001497"
"293.43955587957197","287.794376098339"
"293.3353822836306","287.794376098339"
"285.81635180488246","287.794376098339"
"284.59201112709127","289.8014059752725"
"305.0239009989829","302.8471001757685"
"318.4169810734118","306.8611599296355"
"314.738730497978","304.854130052702"
"286.83071255280134","289.8014059752725"
"283.7741029634591","281.77328646753847"
"282.95435275240504","271.7381370825855"
"272.48172221134377","266.72056239010897"
"262.3148380865108","257.6889279437655"
"250.27549678959394","244.6432337432695"
"233.07501971193926","235.611599296926"
"214.0540281251301","207.513181019286"
"214.93644390684048","199.485061511552"
"211.54138289772095","212.5307557117625"
"233.42132888942615","234.608084358602"
"258.59962641533775","252.67135325128902"
"274.68367448350875","263.710017574566"
"275.6843047536454","277.7592267136715"
"281.60003922240185","278.7627416519955"
"275.74100923984366","277.7592267136715"
"285.2849805118731","276.75571177506197"
"282.1224017597242","275.7521968364525"
"282.4966318542059","277.7592267136715"
"281.625533470551","277.7592267136715"
"283.1157522319463","279.766256590605"
"291.5277120062047","284.7838312830815"
"286.6978315623504","288.7978910369485"
"286.113911533631","293.815465729425"
"285.76348502941596","283.780316344472"
"284.84334554374874","277.7592267136715"
"273.61887835879645","271.7381370825855"
"269.46243369399184","267.7240773287185"
"262.8424409511713","261.7029876976325"
"250.8150248779816","251.667838312965"
"238.33289088623505","241.632688928012"
"219.1298125618476","218.55184534284848"
"211.70092499133708","215.54130052730548"
"213.5793188531163","220.558875219782"
"230.1175719181162","233.60456941999252"
"253.3471996143976","253.6748681898985"
"270.1002930690914","264.7135325131755"
"273.4304873118043","277.7592267136715"
"274.2656993309809","277.7592267136715"
"270.73212389138666","274.7486818981285"
"278.2974648473485","273.745166959519"
"276.3161528273615","274.7486818981285"
"278.77502514533563","273.745166959519"
"275.7769811022885","273.745166959519"
"277.697067410808","275.7521968364525"
"285.0038918936082","283.780316344472"
"280.380902277511","288.7978910369485"
"280.7863523515957","289.8014059752725"
"286.2788405817295","281.77328646753847"
"286.72840593036466","277.7592267136715"
"271.52034606497966","273.745166959519"
"272.45030534227897","271.7381370825855"
"267.48107250700014","268.7275922670425"
"260.43287173261996","259.695957820699"
"254.8452585694082","255.681898066832"
"252.66821201030612","252.67135325128902"
"259.0453037293619","252.67135325128902"
"254.29678538402814","256.68541300515597"
"262.60018469733626","260.6994727593085"
"277.6686716900392","271.7381370825855"
"286.59283231192956","275.7521968364525"
"299.0699380261467","289.8014059752725"
"295.7187747712551","290.80492091388203"
"285.81847010366937","288.7978910369485"
"295.9418646136339","287.794376098339"
"289.50539125468197","288.7978910369485"
"286.607099611584","288.7978910369485"
"286.8692911930483","289.8014059752725"
"290.54298236406464","292.8119507908155"
"299.873685522793","297.829525483292"
"303.0247202815925","296.8260105446825"
"292.5805568543867","293.815465729425"
"288.1126064057421","290.80492091388203"
"287.54349087674547","287.794376098339"
"277.7477341514432","282.7768014058625"
"274.99570310642224","278.7627416519955"
"270.0073958091117","272.741652021195"
"262.2789203011315","264.7135325131755"
"252.04638239849817","263.710017574566"
"249.50386659581707","256.68541300515597"
"243.61911029374357","253.6748681898985"
"243.88256563587322","248.65729349742202"
"246.89636678199645","242.63620386633602"
"251.44341070589215","246.6502636204885"
"252.2768650624849","251.667838312965"
"257.867282569954","255.681898066832"
"260.59194916930244","256.68541300515597"
"256.16200702940915","260.6994727593085"
"265.6925756210981","263.710017574566"
"266.0519967717021","263.710017574566"
"263.31223028384716","262.706502636242"
"261.41934241665234","260.6994727593085"
"259.7141554332415","261.7029876976325"
"265.66451010606215","267.7240773287185"
"267.81943228263214","276.75571177506197"
"274.2097628142053","280.769771528929"
"268.87812023369725","276.75571177506197"
"269.82314880956983","267.7240773287185"
"262.9315854340033","258.692442882375"
"257.25565339886145","256.68541300515597"
"254.3980592984947","250.6643233743555"
"242.98796969098382","244.6432337432695"
"235.64681454828545","237.61862917385952"
"217.85871128836752","176.404217926103"
"172.82237011691024","147.302284710139"
"145.26090801360687","140.277680140729"
"143.06580371642949","123.21792618636601"
"136.56275087158653","104.15114235506948"
"120.66710194611602","143.28822495598652"
"190.17164940116663","198.4815465729425"
"229.29296738105324","229.5905096661255"
"246.57773645790525","252.67135325128902"
"256.25429132737986","257.6889279437655"
"259.21475177328324","260.6994727593085"
"258.4058526668267","260.6994727593085"
"259.3796927638846","262.706502636242"
"260.3618135181323","265.717047451785"
"269.1855917904434","272.741652021195"
"280.45415324943355","279.766256590605"
"282.26708671975246","283.780316344472"
"278.9642534688654","282.7768014058625"
"278.8192639315107","280.769771528929"
"267.2823635187447","275.7521968364525"
"267.85359764841337","273.745166959519"
"264.7601671156182","267.7240773287185"
"254.15098395824185","257.6889279437655"
"245.64702444967187","265.717047451785"
"262.3454762809581","253.6748681898985"
"247.56529926224573","217.548330404239"
"205.48447319714242","221.56239015810598"
"239.20309209388006","233.60456941999252"
"265.09490526475315","265.717047451785"
"289.00412061230514","282.7768014058625"
"303.58144174872155","295.82249560635853"
"288.2750246236175","293.815465729425"
"283.34257583168727","291.80843585249147"
"296.88651028477545","293.815465729425"
"298.8006177493934","293.815465729425"
"300.8719551005175","291.80843585249147"
"292.9752306538801","291.80843585249147"
"297.62889330746265","295.82249560635853"
"315.2866334431245","324.9244288224938"
"328.2113695905946","303.850615114378"
"308.3570304739563","306.8611599296355"
"292.50639260839836","294.818980667749"
"285.7182268767222","289.8014059752725"
"283.15565303137214","283.780316344472"
"276.4404077566048","281.77328646753847"
"271.49732101090547","273.745166959519"
"264.6953789636615","268.7275922670425"
"260.39419217344323","266.72056239010897"
"259.55564506598387","262.706502636242"
"257.41075895024903","263.710017574566"
"252.8591917710325","258.692442882375"
"260.22615290618774","259.695957820699"
"275.84823902118904","270.734622143976"
"289.0000149628791","280.769771528929"
"285.35123442494415","293.815465729425"
"290.1970150320611","293.815465729425"
"287.91890312437846","288.7978910369485"
"295.30690915411265","288.7978910369485"
"292.446806234729","294.818980667749"
"296.47492026210233","293.815465729425"
"291.0704250518856","294.818980667749"
"293.2579024171155","294.818980667749"
"312.46837629157926","297.829525483292"
"299.04129648557813","300.84007029883503"
"296.6464677522833","300.84007029883503"
"287.50595988055534","294.818980667749"
"282.60687316070215","287.794376098339"
"278.6639760744","281.77328646753847"
"276.3393876833948","280.769771528929"
"269.424685864378","276.75571177506197"
"264.7934948778822","268.7275922670425"
"255.8726493463994","262.706502636242"
"249.54039806141722","259.695957820699"
"254.32746733758364","259.695957820699"
"255.4763849848558","257.6889279437655"
"257.21236549589423","259.695957820699"
"275.60923327948774","273.745166959519"
"289.1083387952159","286.79086116001497"
