"DataEntries: 8756, TestEntries: 2, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"Range: 6567 to 8756"
"Actual","Ideal"
"338.55771698991407","338.9736379613424"
"326.27325720247256","335.9630931458565"
"314.5191200188032","313.8857644990455"
"305.77774090263875","309.8717047451785"
"305.8997627055637","310.87521968378803"
"306.9947482278512","302.8471001757685"
"288.8448846324518","291.80843585249147"
"291.5868454521542","290.80492091388203"
"281.40867784901906","283.780316344472"
"280.6206908397774","280.769771528929"
"281.6913407887905","277.7592267136715"
"282.4209403836221","277.7592267136715"
"286.08342460856477","275.7521968364525"
"287.32637238391845","282.7768014058625"
"281.8125020098349","286.79086116001497"
"292.1802129316224","293.815465729425"
"293.55332840266135","311.878734622112"
"320.9063757034224","316.8963093145885"
"317.68323231173287","316.8963093145885"
"327.5930613691587","320.9103690685412"
"318.0901280637593","311.878734622112"
"309.7533827639311","314.889279437655"
"318.98123535545307","315.892794375979"
"341.97527240332624","343.99121265377886"
"361.84828006474066","349.00878734622114"
"338.92062012009643","339.9771528998377"
"313.99533732507336","322.9173989455318"
"311.0839054759369","311.878734622112"
"309.57100317255504","312.8822495607215"
"308.13646627279456","307.864674868245"
"296.448235239386","292.8119507908155"
"292.02910445468586","283.780316344472"
"275.0031148228263","275.7521968364525"
"269.67855486384053","262.706502636242"
"264.3866586936268","259.695957820699"
"267.63813450904723","276.75571177506197"
"289.69850214337646","290.80492091388203"
"324.40264751151886","364.06151142355355"
"430.7394808054948","432.3005272406915"
"373.5663967939399","383.1282952548215"
"361.5548553668772","357.0369068541435"
"358.77504409864974","357.0369068541435"
"368.64056653665307","371.0861159929635"
"398.3075406626373","422.265377856024"
"390.8513024163695","389.149384885622"
"380.57092470915194","380.1177504392785"
"407.50771532354463","409.219683655528"
"488.48973987097776","496.525483303991"
"512.6677572399732","513.585237258354"
"361.89761914037535","362.05448154656295"
"332.45111293172687","316.8963093145885"
"307.12251906844284","307.864674868245"
"308.21064309725136","302.8471001757685"
"298.21966065549395","300.84007029883503"
"285.2542157908098","289.8014059752725"
"286.16749410141114","289.8014059752725"
"280.16584622975176","285.7873462214055"
"293.73283970213726","287.794376098339"
"285.8662647465145","283.780316344472"
"284.30390418842006","288.7978910369485"
"294.3959150033243","305.85764499131153"
"319.67545471326014","338.9736379613424"
"405.4791663705246","409.219683655528"
"373.4137280709122","368.0755711775062"
"353.29130246945755","352.0193321616956"
"348.53701814070786","342.987697715295"
"346.9520487541595","353.0228471001623"
"367.1707162234601","360.0474516696009"
"347.73198555294505","353.0228471001623"
"349.2824111323581","347.0017574692448"
"364.0523365856437","365.06502636204885"
"430.08842562899804","429.289982425434"
"452.1355533570253","456.3848857644645"
"354.9200987740291","357.0369068541435"
"328.0272554530376","344.9947275922685"
"322.65786245092204","319.9068541300459"
"317.7215143597932","318.9033391915506"
"304.37313986559735","306.8611599296355"
"290.87789379721204","295.82249560635853"
"301.1578366983588","295.82249560635853"
"283.3579110916738","288.7978910369485"
"293.01412261873946","289.8014059752725"
"289.79093181691246","291.80843585249147"
"293.3882971788202","297.829525483292"
"308.00055177794627","311.878734622112"
"326.1072491699099","342.987697715295"
"372.9519855596507","373.0931458699541"
"357.8888385344048","379.1142355009545"
"360.442822202559","365.06502636204885"
"362.63839416093646","362.05448154656295"
"371.5052940014048","366.0685413005156"
"371.9776453996235","363.05799648505825"
"355.7240545414933","359.0439367311056"
"352.8617906117267","358.0404217926103"
"366.3495329175349","369.0790861160015"
"404.8770244189177","409.219683655528"
"483.69100370540605","484.4833040421045"
"362.5649404828781","360.0474516696009"
"325.65546457770887","336.9666080843518"
"319.22812269278586","318.9033391915506"
"318.3407859753686","322.9173989455318"
"315.4374878847527","319.9068541300459"
"305.44597060802914","300.84007029883503"
"303.9414868485171","304.854130052702"
"290.44160425544186","296.8260105446825"
"301.9885732250139","297.829525483292"
"296.49726738889404","299.8365553602255"
"301.56352966901306","308.868189806569"
"319.3192079111121","320.9103690685412"
"350.0522388733146","344.9947275922685"
"420.0744644037754","410.2231985941375"
"334.724199756564","334.9595782073897"
"323.2066187385621","323.9209138839985"
"321.149797216118","319.9068541300459"
"326.44819594526564","330.94551845343705"
