-0.145721925134,-0.65,-0.0857142857055,0.0434782608696,1.0,0.535269709544,0.50622406639
-0.148395721925,-0.65,-0.0857142857055,0.130434782609,1.0,0.50622406639,0.45643153527
-0.146613190731,-0.65,-0.0857142857055,0.217391304348,1.0,0.45643153527,0.452282157676
-0.127896613191,-0.65,-0.0857142857055,0.304347826087,1.0,0.452282157676,0.514522821577
-0.0704099821747,-0.6,-0.0857142857055,0.391304347826,1.0,0.514522821577,0.572614107884
0.101604278075,-0.5,-0.0857142857055,0.478260869565,1.0,0.572614107884,0.622406639004
0.0971479500891,-0.35,-0.0571428571627,0.565217391304,1.0,0.622406639004,0.618257261411
0.0129233511586,-0.3,-0.0571428571627,0.652173913043,1.0,0.618257261411,0.585062240664
-0.0944741532977,-0.3,-0.0857142857055,0.739130434783,1.0,0.585062240664,0.55601659751
-0.166221033868,-0.3,-0.0857142857055,0.826086956522,1.0,0.55601659751,0.564315352697
-0.245098039216,-0.4,-0.0857142857055,0.913043478261,1.0,0.564315352697,0.539419087137
-0.31550802139,-0.45,-0.0857142857055,1.0,1.0,0.539419087137,0.50622406639
-0.339126559715,-0.45,-0.1142857143,-1.0,-1.0,0.50622406639,0.551867219917
-0.372549019608,-0.6,-0.1142857143,-0.913043478261,-1.0,0.551867219917,0.526970954357
-0.397058823529,-0.6,-0.142857142842,-0.826086956522,-1.0,0.526970954357,0.522821576763
-0.390374331551,-0.65,-0.142857142842,-0.739130434783,-1.0,0.522821576763,0.535269709544
-0.360516934046,-0.7,-0.142857142842,-0.652173913043,-1.0,0.535269709544,0.576763485477
-0.279411764706,-0.75,-0.171428571437,-0.565217391304,-1.0,0.576763485477,0.580912863071
-0.0619429590018,-0.75,-0.142857142842,-0.478260869565,-1.0,0.580912863071,0.601659751037
0.173351158645,-0.7,-0.171428571437,-0.391304347826,-1.0,0.601659751037,0.730290456432
0.22192513369,-0.6,-0.142857142842,-0.304347826087,-1.0,0.730290456432,0.717842323651
0.231729055258,-0.45,-0.1142857143,-0.217391304348,-1.0,0.717842323651,0.639004149378
0.241087344029,-0.3,-0.1142857143,-0.130434782609,-1.0,0.639004149378,0.605809128631
0.230392156863,-0.15,-0.0857142857055,-0.0434782608696,-1.0,0.605809128631,0.601659751037
0.20008912656,-0.05,-0.0571428571627,0.0434782608696,-1.0,0.601659751037,0.593360995851
0.21256684492,0.0,-0.0285714285685,0.130434782609,-1.0,0.593360995851,0.580912863071
0.197415329768,0.05,-0.0571428571627,0.217391304348,-1.0,0.580912863071,0.572614107884
0.160427807487,0.15,-0.0571428571627,0.304347826087,-1.0,0.572614107884,0.585062240664
0.17513368984,0.2,-0.0571428571627,0.391304347826,-1.0,0.585062240664,0.601659751037
0.311497326203,0.25,-0.0285714285685,0.478260869565,-1.0,0.601659751037,0.609958506224
0.248663101604,0.3,-0.0285714285685,0.565217391304,-1.0,0.609958506224,0.609958506224
0.153743315508,0.35,2.57140137753e-11,0.652173913043,-1.0,0.609958506224,0.589211618257
0.057486631016,0.55,2.57140137753e-11,0.739130434783,-1.0,0.589211618257,0.54356846473
-0.00846702317291,0.65,-0.0285714285685,0.826086956522,-1.0,0.54356846473,0.564315352697
-0.078431372549,0.65,-0.0571428571627,0.913043478261,-1.0,0.564315352697,0.54356846473
-0.168003565062,0.75,-0.0571428571627,1.0,-1.0,0.54356846473,0.50622406639
-0.194741532977,0.75,-0.0571428571627,-1.0,-0.666666666667,0.50622406639,0.535269709544
-0.268270944742,0.6,-0.0571428571627,-0.913043478261,-0.666666666667,0.535269709544,0.49377593361
-0.309714795009,0.55,-0.0571428571627,-0.826086956522,-0.666666666667,0.49377593361,0.448132780083
-0.319518716578,0.4,-0.0857142857055,-0.739130434783,-0.666666666667,0.448132780083,0.44398340249
-0.308377896613,0.25,-0.0857142857055,-0.652173913043,-0.666666666667,0.44398340249,0.53112033195
-0.24376114082,0.2,-0.0857142857055,-0.565217391304,-0.666666666667,0.53112033195,0.539419087137
-0.0369875222816,0.05,-0.1142857143,-0.478260869565,-0.666666666667,0.539419087137,0.547717842324
0.199643493761,0.05,-0.1142857143,-0.391304347826,-0.666666666667,0.547717842324,0.630705394191
0.251782531194,0.05,-0.0857142857055,-0.304347826087,-0.666666666667,0.630705394191,0.655601659751
0.219696969697,0.0,-0.0857142857055,-0.217391304348,-0.666666666667,0.655601659751,0.643153526971
0.226381461676,0.05,-0.0285714285685,-0.130434782609,-0.666666666667,0.643153526971,0.643153526971
0.214349376114,0.05,-0.0285714285685,-0.0434782608696,-0.666666666667,0.643153526971,0.626556016598
0.189393939394,0.05,-0.0285714285685,0.0434782608696,-0.666666666667,0.626556016598,0.551867219917
0.188948306595,0.05,2.57140137753e-11,0.130434782609,-0.666666666667,0.551867219917,0.526970954357
0.155080213904,0.0,-0.0285714285685,0.217391304348,-0.666666666667,0.526970954357,0.485477178423
0.0873440285205,-0.05,-0.0285714285685,0.304347826087,-0.666666666667,0.485477178423,0.514522821577
0.101604278075,-0.1,-0.0571428571627,0.391304347826,-0.666666666667,0.514522821577,0.564315352697
0.26559714795,-0.2,-0.0857142857055,0.478260869565,-0.666666666667,0.564315352697,0.684647302905
0.220142602496,-0.2,-0.1142857143,0.565217391304,-0.666666666667,0.684647302905,0.763485477178
0.135026737968,-0.2,-0.1142857143,0.652173913043,-0.666666666667,0.763485477178,0.726141078838
0.048128342246,-0.25,-0.1142857143,0.739130434783,-0.666666666667,0.726141078838,0.551867219917
-0.030303030303,-0.25,-0.1142857143,0.826086956522,-0.666666666667,0.551867219917,0.551867219917
-0.126559714795,-0.25,-0.1142857143,0.913043478261,-0.666666666667,0.551867219917,0.54356846473
-0.24376114082,-0.25,-0.1142857143,1.0,-0.666666666667,0.54356846473,0.514522821577
-0.321301247772,-0.3,-0.1142857143,-1.0,-0.333333333333,0.514522821577,0.572614107884
-0.347593582888,-0.35,-0.1142857143,-0.913043478261,-0.333333333333,0.572614107884,0.551867219917
-0.360071301248,-0.45,-0.142857142842,-0.826086956522,-0.333333333333,0.551867219917,0.547717842324
-0.350267379679,-0.5,-0.142857142842,-0.739130434783,-0.333333333333,0.547717842324,0.55601659751
-0.343582887701,-0.5,-0.171428571437,-0.652173913043,-0.333333333333,0.55601659751,0.585062240664
-0.268270944742,-0.5,-0.171428571437,-0.565217391304,-0.333333333333,0.585062240664,0.589211618257
-0.0423351158645,-0.6,-0.171428571437,-0.478260869565,-0.333333333333,0.589211618257,0.630705394191
0.204545454545,-0.7,-0.199999999979,-0.391304347826,-0.333333333333,0.630705394191,0.709543568465
0.235739750446,-0.7,-0.171428571437,-0.304347826087,-0.333333333333,0.709543568465,0.763485477178
0.213012477718,-0.75,-0.142857142842,-0.217391304348,-0.333333333333,0.763485477178,0.730290456432
0.222370766488,-0.75,-0.142857142842,-0.130434782609,-0.333333333333,0.730290456432,0.726141078838
0.214349376114,-0.7,-0.0857142857055,-0.0434782608696,-0.333333333333,0.726141078838,0.701244813278
0.187165775401,-0.7,-0.0857142857055,0.0434782608696,-0.333333333333,0.701244813278,0.663900414938
0.18137254902,-0.7,-0.0857142857055,0.130434782609,-0.333333333333,0.663900414938,0.651452282158
0.157754010695,-0.75,-0.0857142857055,0.217391304348,-0.333333333333,0.651452282158,0.647302904564
0.107397504456,-0.75,-0.142857142842,0.304347826087,-0.333333333333,0.647302904564,0.659751037344
0.114081996435,-0.75,-0.142857142842,0.391304347826,-0.333333333333,0.659751037344,0.697095435685
0.269162210339,-0.75,-0.171428571437,0.478260869565,-0.333333333333,0.697095435685,0.730290456432
0.217468805704,-0.7,-0.171428571437,0.565217391304,-0.333333333333,0.730290456432,0.809128630705
0.117647058824,-0.65,-0.171428571437,0.652173913043,-0.333333333333,0.809128630705,0.746887966805
0.0423351158645,-0.6,-0.171428571437,0.739130434783,-0.333333333333,0.746887966805,0.676348547718
-0.0383244206774,-0.6,-0.171428571437,0.826086956522,-0.333333333333,0.676348547718,0.697095435685
-0.137700534759,-0.55,-0.171428571437,0.913043478261,-0.333333333333,0.697095435685,0.634854771784
-0.264705882353,-0.45,-0.171428571437,1.0,-0.333333333333,0.634854771784,0.597510373444
-0.33110516934,-0.45,-0.171428571437,-1.0,0.0,0.597510373444,0.601659751037
-0.365418894831,-0.4,-0.171428571437,-0.913043478261,0.0,0.601659751037,0.585062240664
-0.367201426025,-0.35,-0.171428571437,-0.826086956522,0.0,0.585062240664,0.580912863071
-0.351604278075,-0.35,-0.171428571437,-0.739130434783,0.0,0.580912863071,0.585062240664
-0.349376114082,-0.35,-0.171428571437,-0.652173913043,0.0,0.585062240664,0.605809128631
-0.249554367201,-0.35,-0.142857142842,-0.565217391304,0.0,0.605809128631,0.626556016598
-0.045008912656,-0.35,-0.142857142842,-0.478260869565,0.0,0.626556016598,0.676348547718
