-0.359451084551,-0.520512820513,-0.525641025641
-0.369632580788,-0.525641025641,-0.526923076923
-0.360779105799,-0.526923076923,-0.521794871795
-0.343514829571,-0.521794871795,-0.516666666667
-0.288623284639,-0.516666666667,-0.520512820513
-0.188579017264,-0.520512820513,-0.505128205128
-0.0973882248783,-0.505128205128,-0.507692307692
-0.0486941124391,-0.507692307692,-0.502564102564
-0.0314298362107,-0.502564102564,-0.498717948718
-0.0602036299247,-0.498717948718,-0.491025641026
-0.0854360336432,-0.491025641026,-0.503846153846
-0.109783089863,-0.503846153846,-0.494871794872
-0.124391323595,-0.494871794872,-0.483333333333
-0.125719344843,-0.483333333333,-0.461538461538
-0.0694997786631,-0.461538461538,-0.441025641026
0.0978308986277,-0.441025641026,-0.419230769231
0.0619743249225,-0.419230769231,-0.40641025641
-0.0367419212041,-0.40641025641,-0.466666666667
-0.106241699867,-0.466666666667,-0.464102564103
-0.165559982293,-0.464102564103,-0.444871794872
-0.214696768482,-0.444871794872,-0.437179487179
-0.278884462151,-0.437179487179,-0.455128205128
-0.331119964586,-0.455128205128,-0.441025641026
-0.362107127047,-0.441025641026,-0.492307692308
-0.378928729526,-0.492307692308,-0.505128205128
-0.379814077025,-0.505128205128,-0.507692307692
-0.367419212041,-0.507692307692,-0.497435897436
-0.347498893316,-0.497435897436,-0.480769230769
-0.30411686587,-0.480769230769,-0.5
-0.222222222222,-0.5,-0.483333333333
-0.146082337317,-0.483333333333,-0.462820512821
-0.095174856131,-0.462820512821,-0.430769230769
-0.0956175298805,-0.430769230769,-0.433333333333
-0.10402833112,-0.433333333333,-0.433333333333
-0.127490039841,-0.433333333333,-0.430769230769
-0.144754316069,-0.430769230769,-0.439743589744
-0.153607791058,-0.439743589744,-0.441025641026
-0.149623727313,-0.441025641026,-0.428205128205
-0.0934041611332,-0.428205128205,-0.414102564103
0.020805666224,-0.414102564103,-0.40641025641
0.0066401062417,-0.40641025641,-0.396153846154
0.000442673749447,-0.396153846154,-0.396153846154
-0.0473660911908,-0.396153846154,-0.412820512821
-0.100486941124,-0.412820512821,-0.414102564103
-0.184594953519,-0.414102564103,-0.420512820513
-0.253652058433,-0.420512820513,-0.426923076923
-0.304559539619,-0.426923076923,-0.432051282051
-0.323151837096,-0.432051282051,-0.434615384615
-0.323594510846,-0.434615384615,-0.437179487179
-0.313413014608,-0.437179487179,-0.435897435897
-0.303231518371,-0.435897435897,-0.428205128205
-0.220451527224,-0.428205128205,-0.426923076923
-0.0199203187251,-0.426923076923,-0.407692307692
0.223107569721,-0.407692307692,-0.376923076923
0.297476759628,-0.376923076923,-0.347435897436
0.289951305888,-0.347435897436,-0.362820512821
0.282868525896,-0.362820512821,-0.379487179487
0.267374944666,-0.379487179487,-0.385897435897
0.209384683488,-0.385897435897,-0.396153846154
0.19167773351,-0.396153846154,-0.4
0.18415227977,-0.4,-0.407692307692
0.143426294821,-0.407692307692,-0.411538461538
0.163789287295,-0.411538461538,-0.403846153846
0.299690128375,-0.403846153846,-0.374358974359
0.250996015936,-0.374358974359,-0.383333333333
0.147410358566,-0.383333333333,-0.389743589744
0.0655157149181,-0.389743589744,-0.396153846154
-0.0141655599823,-0.396153846154,-0.416666666667
-0.112881806109,-0.416666666667,-0.425641025641
-0.219566179726,-0.425641025641,-0.470512820513
-0.271359008411,-0.470512820513,-0.470512820513
-0.305887560868,-0.470512820513,-0.475641025641
-0.327135900841,-0.475641025641,-0.484615384615
-0.322266489597,-0.484615384615,-0.480769230769
-0.302788844622,-0.480769230769,-0.452564102564
-0.225763612218,-0.452564102564,-0.437179487179
-0.00132802124834,-0.437179487179,-0.439743589744
0.219566179726,-0.439743589744,-0.394871794872
0.268702965914,-0.394871794872,-0.389743589744
0.248782647189,-0.389743589744,-0.394871794872
0.266932270916,-0.394871794872,-0.401282051282
0.262062859672,-0.401282051282,-0.40641025641
0.204072598495,-0.40641025641,-0.405128205128
0.219566179726,-0.405128205128,-0.411538461538
0.219566179726,-0.411538461538,-0.417948717949
0.180168216025,-0.417948717949,-0.426923076923
0.169544046038,-0.426923076923,-0.412820512821
0.291279327136,-0.412820512821,-0.391025641026
0.224435590969,-0.391025641026,-0.392307692308
0.135458167331,-0.392307692308,-0.402564102564
0.0615316511731,-0.402564102564,-0.420512820513
-0.0115095174856,-0.420512820513,-0.444871794872
-0.111111111111,-0.444871794872,-0.45641025641
-0.213368747233,-0.45641025641,-0.480769230769
-0.300132802125,-0.480769230769,-0.508974358974
-0.337760070828,-0.508974358974,-0.514102564103
-0.354138999557,-0.514102564103,-0.516666666667
-0.344400177069,-0.516666666667,-0.514102564103
-0.313855688358,-0.514102564103,-0.471794871795
-0.236830455954,-0.471794871795,-0.451282051282
-0.0305444887118,-0.451282051282,-0.446153846154
0.186808322266,-0.446153846154,-0.407692307692
0.234617087207,-0.407692307692,-0.398717948718
0.219566179726,-0.398717948718,-0.4
0.248782647189,-0.4,-0.402564102564
0.223550243471,-0.402564102564,-0.405128205128
0.177069499779,-0.405128205128,-0.408974358974
0.139884904825,-0.408974358974,-0.415384615385
0.197432492253,-0.415384615385,-0.433333333333
0.163789287295,-0.433333333333,-0.433333333333
0.179725542275,-0.433333333333,-0.423076923077
0.303231518371,-0.423076923077,-0.40641025641
0.242585214697,-0.40641025641,-0.403846153846
0.166002656042,-0.403846153846,-0.414102564103
0.0854360336432,-0.414102564103,-0.458974358974
-0.000442673749447,-0.458974358974,-0.442307692308
-0.104913678619,-0.442307692308,-0.461538461538
-0.196104471005,-0.461538461538,-0.474358974359
-0.281983178398,-0.474358974359,-0.505128205128
-0.308986277114,-0.505128205128,-0.50641025641
-0.316511730854,-0.50641025641,-0.515384615385
-0.330677290837,-0.515384615385,-0.505128205128
-0.310314298362,-0.505128205128,-0.474358974359
-0.248782647189,-0.474358974359,-0.458974358974
-0.0442673749447,-0.458974358974,-0.45641025641
0.197432492253,-0.45641025641,-0.432051282051
0.246569278442,-0.432051282051,-0.430769230769
0.222222222222,-0.430769230769,-0.430769230769
0.2399291722,-0.430769230769,-0.425641025641
0.227976980965,-0.425641025641,-0.426923076923
0.171757414785,-0.426923076923,-0.430769230769
0.174856131031,-0.430769230769,-0.429487179487
0.163346613546,-0.429487179487,-0.437179487179
0.130146082337,-0.437179487179,-0.446153846154
