-0.359451084551,-0.826086956522,0.666666666667,-1.0,-0.520512820513,-0.525641025641
-0.369632580788,-0.739130434783,0.666666666667,-1.0,-0.525641025641,-0.526923076923
-0.360779105799,-0.652173913043,0.666666666667,-1.0,-0.526923076923,-0.521794871795
-0.343514829571,-0.565217391304,0.666666666667,-1.0,-0.521794871795,-0.516666666667
-0.288623284639,-0.478260869565,0.666666666667,-1.0,-0.516666666667,-0.520512820513
-0.188579017264,-0.391304347826,0.666666666667,-1.0,-0.520512820513,-0.505128205128
-0.0973882248783,-0.304347826087,0.666666666667,-1.0,-0.505128205128,-0.507692307692
-0.0486941124391,-0.217391304348,0.666666666667,-1.0,-0.507692307692,-0.502564102564
-0.0314298362107,-0.130434782609,0.666666666667,-1.0,-0.502564102564,-0.498717948718
-0.0602036299247,-0.0434782608696,0.666666666667,-1.0,-0.498717948718,-0.491025641026
-0.0854360336432,0.0434782608696,0.666666666667,-1.0,-0.491025641026,-0.503846153846
-0.109783089863,0.130434782609,0.666666666667,-1.0,-0.503846153846,-0.494871794872
-0.124391323595,0.217391304348,0.666666666667,-1.0,-0.494871794872,-0.483333333333
-0.125719344843,0.304347826087,0.666666666667,-1.0,-0.483333333333,-0.461538461538
-0.0694997786631,0.391304347826,0.666666666667,-1.0,-0.461538461538,-0.441025641026
0.0978308986277,0.478260869565,0.666666666667,-1.0,-0.441025641026,-0.419230769231
0.0619743249225,0.565217391304,0.666666666667,-1.0,-0.419230769231,-0.40641025641
-0.0367419212041,0.652173913043,0.666666666667,-1.0,-0.40641025641,-0.466666666667
-0.106241699867,0.739130434783,0.666666666667,-1.0,-0.466666666667,-0.464102564103
-0.165559982293,0.826086956522,0.666666666667,-1.0,-0.464102564103,-0.444871794872
-0.214696768482,0.913043478261,0.666666666667,-1.0,-0.444871794872,-0.437179487179
-0.278884462151,1.0,0.666666666667,-1.0,-0.437179487179,-0.455128205128
-0.331119964586,-1.0,1.0,-1.0,-0.455128205128,-0.441025641026
-0.362107127047,-0.913043478261,1.0,-1.0,-0.441025641026,-0.492307692308
-0.378928729526,-0.826086956522,1.0,-1.0,-0.492307692308,-0.505128205128
-0.379814077025,-0.739130434783,1.0,-1.0,-0.505128205128,-0.507692307692
-0.367419212041,-0.652173913043,1.0,-1.0,-0.507692307692,-0.497435897436
-0.347498893316,-0.565217391304,1.0,-1.0,-0.497435897436,-0.480769230769
-0.30411686587,-0.478260869565,1.0,-1.0,-0.480769230769,-0.5
-0.222222222222,-0.391304347826,1.0,-1.0,-0.5,-0.483333333333
-0.146082337317,-0.304347826087,1.0,-1.0,-0.483333333333,-0.462820512821
-0.095174856131,-0.217391304348,1.0,-1.0,-0.462820512821,-0.430769230769
-0.0956175298805,-0.130434782609,1.0,-1.0,-0.430769230769,-0.433333333333
-0.10402833112,-0.0434782608696,1.0,-1.0,-0.433333333333,-0.433333333333
-0.127490039841,0.0434782608696,1.0,-1.0,-0.433333333333,-0.430769230769
-0.144754316069,0.130434782609,1.0,-1.0,-0.430769230769,-0.439743589744
-0.153607791058,0.217391304348,1.0,-1.0,-0.439743589744,-0.441025641026
-0.149623727313,0.304347826087,1.0,-1.0,-0.441025641026,-0.428205128205
-0.0934041611332,0.391304347826,1.0,-1.0,-0.428205128205,-0.414102564103
0.020805666224,0.478260869565,1.0,-1.0,-0.414102564103,-0.40641025641
0.0066401062417,0.565217391304,1.0,-1.0,-0.40641025641,-0.396153846154
0.000442673749447,0.652173913043,1.0,-1.0,-0.396153846154,-0.396153846154
-0.0473660911908,0.739130434783,1.0,-1.0,-0.396153846154,-0.412820512821
