"DataEntries: 8756, TestEntries: 4, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"Range: 6567 to 8756"
"Actual","Ideal"
"327.36374880084236","325.9279437609891"
"323.73128137140725","326.9314586994844"
"336.0961740852119","333.9560632688944"
"337.2872688394363","341.9841827767997"
"334.0906728024136","345.9982425307552"
"344.205317098863","350.012302284705"
"364.22373043831476","347.0017574692448"
"360.37767206544737","352.0193321616956"
"359.63673286161725","348.0052724077315"
"315.5754570368355","331.9490333919038"
"323.5139497025551","318.9033391915506"
"313.0850200622695","314.889279437655"
"317.34814972705345","329.94200351494175"
"321.4128525487689","324.9244288224938"
"310.6172058539692","314.889279437655"
"314.18279964619205","315.892794375979"
"306.1821777061923","313.8857644990455"
"304.33342384303694","312.8822495607215"
"309.58141122249543","308.868189806569"
"306.0396201206861","312.8822495607215"
"320.0292119560609","326.9314586994844"
"359.4445658483654","368.0755711775062"
"418.47875697476826","410.2231985941375"
"377.5368920158094","329.94200351494175"
"319.82028961738087","324.9244288224938"
"324.68996847381396","324.9244288224938"
"330.90945706682436","327.93497363795115"
"337.30894716620656","374.0966608084494"
"377.3170852999312","376.1036906854115"
"383.22793135124965","363.05799648505825"
"390.2115000159389","385.135325131755"
"420.5463612310217","439.32513181010154"
"500.186467544293","465.416520210808"
"385.821079556852","379.1142355009545"
"341.9623430860883","344.9947275922685"
"320.5942625818786","333.9560632688944"
"326.58363012293285","337.9701230228471"
"329.386047586871","327.93497363795115"
"315.89104457255735","316.8963093145885"
"311.6422420413596","316.8963093145885"
"311.2183600273394","311.878734622112"
"305.30632463944687","310.87521968378803"
"307.9440022216887","303.850615114378"
"305.26740638281024","308.868189806569"
"319.33716971807803","329.94200351494175"
"366.41718309632927","360.0474516696009"
"403.73048072476684","379.1142355009545"
"363.15299911089033","364.06151142355355"
"354.6762473422857","344.9947275922685"
"340.80391714190694","343.99121265377886"
"342.7789962424437","340.9806678383044"
"342.9094540967199","342.987697715295"
"337.4538710715071","339.9771528998377"
"340.8214752714552","338.9736379613424"
"357.03479302601045","351.0158172232003"
"395.21465086679194","377.107205624021"
"411.4157626326359","409.219683655528"
"351.5650518015804","343.99121265377886"
"313.51805950224855","338.9736379613424"
"316.61589952832105","323.9209138839985"
"322.30128770410363","329.94200351494175"
"326.58067268965175","326.9314586994844"
"318.54863572791595","317.899824253198"
"314.0558093796088","317.899824253198"
"312.72393977167116","315.892794375979"
"309.1462006259143","315.892794375979"
"309.5517711770771","314.889279437655"
"313.17674853762634","319.9068541300459"
"325.6451048559329","326.9314586994844"
"367.00166143828926","365.06502636204885"
"404.9259926106947","352.0193321616956"
"347.1958095581573","352.0193321616956"
"356.63795354394335","343.99121265377886"
"353.39046696023746","342.987697715295"
"342.4189730298348","343.99121265377886"
"354.6220032408441","348.0052724077315"
"346.19144662524974","347.0017574692448"
"343.2929108655017","353.0228471001623"
"381.066154308457","408.2161687169185"
"479.3758725223862","438.3216168717775"
"511.0177562420217","520.6098418277641"
"404.48783546810887","456.3848857644645"
"385.2206583331691","409.219683655528"
"351.34493335517635","340.9806678383044"
"337.6799452593692","339.9771528998377"
"334.71891162379586","331.9490333919038"
"321.54697489010573","325.9279437609891"
"316.9522873296059","319.9068541300459"
"315.61668921123254","315.892794375979"
"312.60427763407154","311.878734622112"
"308.83871624955935","307.864674868245"
"310.7835848319792","305.85764499131153"
"317.25875021083823","323.9209138839985"
"356.94939412486445","373.0931458699541"
"397.54953842332833","433.304042179301"
"363.9942568578021","409.219683655528"
"367.35869751325134","355.0298769771529"
"346.0954835014065","354.0263620386576"
"357.2669522882289","355.0298769771529"
"351.6109004145277","345.9982425307552"
"337.4938984611055","336.9666080843518"
"335.44546427808945","332.9525483303991"
"348.67546987728304","339.9771528998377"
"375.2081235742947","353.0228471001623"
"391.3020172590419","387.14235500868847"
"360.25553003682705","332.9525483303991"
"327.0283103444498","323.9209138839985"
"314.1189512836036","316.8963093145885"
"319.4471443096281","315.892794375979"
"317.1694780553643","312.8822495607215"
"313.0388486251721","308.868189806569"
"306.22224090996434","304.854130052702"
"303.59071107036476","301.843585237159"
"302.9036347187634","299.8365553602255"
"302.39849119104485","298.8330404219015"
"301.2595917922593","300.84007029883503"
"309.56159275918264","304.854130052702"
"317.3389652040111","310.87521968378803"
"314.590015760222","310.87521968378803"
"308.0881579325537","312.8822495607215"
"307.18798026313453","312.8822495607215"
"312.88273214558404","315.892794375979"
"317.53828967590573","315.892794375979"
"321.5299608272328","314.889279437655"
"308.64079840680546","313.8857644990455"
"313.14745276523126","313.8857644990455"
"318.4985493457363","316.8963093145885"
"345.71946762656836","331.9490333919038"
"333.6046261252599","336.9666080843518"
"321.82597439943197","326.9314586994844"
"325.3346388385677","317.899824253198"
"315.13533546209226","315.892794375979"
"319.13749675604697","314.889279437655"
"312.5344565714985","314.889279437655"
"309.03264940475157","312.8822495607215"
"314.48667036687317","311.878734622112"
"305.68102584064127","306.8611599296355"
"296.3508044601298","304.854130052702"
"302.0736362564424","304.854130052702"
"300.69877974008136","297.829525483292"
"303.83390884889195","293.815465729425"
"301.12076726146876","303.850615114378"
"302.2941900208242","304.854130052702"
"306.88475332616133","309.8717047451785"
"307.9054137428376","311.878734622112"
"309.14544586318146","312.8822495607215"
"309.64251241349484","314.889279437655"
"319.51935232343857","314.889279437655"
"309.2248335246511","313.8857644990455"
"314.547297436064","314.889279437655"
"317.7252013054812","316.8963093145885"
"331.92420957080157","317.899824253198"
"319.71486781331186","317.899824253198"
"309.8074954399354","317.899824253198"
"320.49395835249464","316.8963093145885"
"314.6830408674825","315.892794375979"
"317.8027984797604","315.892794375979"
"313.70418340963334","314.889279437655"
"306.0506448249164","311.878734622112"
"315.0163084436607","299.8365553602255"
"291.4740928516934","295.82249560635853"
"287.0205622380717","295.82249560635853"
"295.4436981558275","296.8260105446825"
"300.4221413104541","297.829525483292"
"310.4167472058723","312.8822495607215"
"337.264856875079","331.9490333919038"
"354.6305582999601","323.9209138839985"
"316.5670578927348","319.9068541300459"
"309.51530155293295","316.8963093145885"
"316.683191744918","319.9068541300459"
"328.311438475892","323.9209138839985"
"327.94525467762384","331.9490333919038"
"323.0031381169605","324.9244288224938"
"321.29675416449146","322.9173989455318"
"330.86115060106107","361.0509666080962"
"433.39002007498266","484.4833040421045"
"514.0174253303572","518.6028119508305"
"386.1887129304984","366.0685413005156"
"327.1362716013824","316.8963093145885"
"313.0828563645553","312.8822495607215"
"316.02310784744975","312.8822495607215"
"314.3121566868135","309.8717047451785"
"303.8124347971278","305.85764499131153"
"309.7214813588894","300.84007029883503"
"294.95106805853607","297.829525483292"
"295.81695346407275","296.8260105446825"
"300.3035649134208","298.8330404219015"
"303.37234983575877","300.84007029883503"
"314.62929895864676","315.892794375979"
"341.7937882312442","329.94200351494175"
"358.8300670905903","320.9103690685412"
"311.99006287293724","320.9103690685412"
"310.2092132387326","314.889279437655"
"314.3461503377622","313.8857644990455"
"324.7021271693362","316.8963093145885"
"325.4738358344044","316.8963093145885"
"312.9955785455463","313.8857644990455"
"313.51011725640643","311.878734622112"
"326.10359482119156","327.93497363795115"
"387.7509742796336","402.19507908611797"
"411.5316481493852","402.19507908611797"
"352.0279224531606","323.9209138839985"
"317.0720792568878","310.87521968378803"
"308.16772224041557","306.8611599296355"
"311.4312349705812","305.85764499131153"
"306.3293042121127","302.8471001757685"
"298.78939592604445","298.8330404219015"
"303.66896559287164","297.829525483292"
"296.52917442597646","290.80492091388203"
"291.95436712893996","290.80492091388203"
"298.72991885562135","293.815465729425"
"302.7061962133131","297.829525483292"
"312.61062272506274","308.868189806569"
"334.01010952215086","313.8857644990455"
"327.49593172035895","313.8857644990455"
"308.9379026585582","312.8822495607215"
"305.9830317241832","305.85764499131153"
"308.3617846581867","304.854130052702"
"319.4586030281791","305.85764499131153"
"313.82283880085436","304.854130052702"
"304.3473137780828","304.854130052702"
"308.4376220734302","304.854130052702"
"319.772568048541","315.892794375979"
"341.64485075706693","319.9068541300459"
"332.3303980433695","315.892794375979"
"302.38401681598185","307.864674868245"
"301.7470496628535","303.850615114378"
"295.90119357826643","298.8330404219015"
"301.09867996743134","292.8119507908155"
"287.80208328447986","289.8014059752725"
"293.8020953041069","281.77328646753847"
"281.2904492395263","274.7486818981285"
"271.142134365468","269.731107205652"
"273.9033104141693","268.7275922670425"
"280.4435047186407","270.734622143976"
"284.8382323812424","274.7486818981285"
"292.58265528204544","282.7768014058625"
"304.2980165840959","295.82249560635853"
"311.14360778669004","304.854130052702"
"304.6207995854878","304.854130052702"
"298.720504878181","299.8365553602255"
"299.90050084960546","298.8330404219015"
"313.89759835083015","300.84007029883503"
"310.6013473295779","300.84007029883503"
"300.5476637501217","299.8365553602255"
"304.8082905701076","303.850615114378"
"320.40205742728824","320.9103690685412"
"341.8833594445816","309.8717047451785"
"306.97666345939757","314.889279437655"
"292.16616686783414","304.854130052702"
"296.82335480112556","300.84007029883503"
"290.1735934843934","295.82249560635853"
"292.6067856910851","291.80843585249147"
"281.4161832131192","287.794376098339"
"292.56701840964854","277.7592267136715"
"268.5518694443894","262.706502636242"
"252.65780381935105","253.6748681898985"
"251.79727967820668","249.660808435746"
"247.9842760081134","252.67135325128902"
"260.08222290154254","260.6994727593085"
"271.0310591884178","266.72056239010897"
"280.4814174857979","283.780316344472"
"309.2757445952967","290.80492091388203"
"293.26175245626456","289.8014059752725"
"291.6341433536078","287.794376098339"
"289.3837672741121","287.794376098339"
"298.30463766708544","288.7978910369485"
"299.8479409290534","288.7978910369485"
"292.2071790512013","289.8014059752725"
"297.5031963681676","289.8014059752725"
"305.886367864037","291.80843585249147"
"308.0245345734088","297.829525483292"
"288.189490715345","299.8365553602255"
"291.4523240659056","292.8119507908155"
"284.52669812279083","285.7873462214055"
"278.72403628143684","277.7592267136715"
"276.2957473850905","272.741652021195"
"268.07167557257753","270.734622143976"
"268.7973960783289","261.7029876976325"
"250.85017305066071","251.667838312965"
"235.62665631184467","237.61862917385952"
"232.84703801104843","230.5940246044495"
"224.25686604977312","228.58699472751601"
"235.44742669297315","233.60456941999252"
"254.40721836660515","242.63620386633602"
"250.27939204532393","254.6783831282225"
"252.70529692485707","255.681898066832"
"267.4769525026163","259.695957820699"
"273.9919277205835","264.7135325131755"
"264.8249159697347","267.7240773287185"
"271.7595058252944","268.7275922670425"
"275.3414097433333","264.7135325131755"
"272.858195320418","262.706502636242"
"270.5110301000286","264.7135325131755"
"274.5904196782159","274.7486818981285"
"271.0521746838932","280.769771528929"
"275.98639164714274","283.780316344472"
"279.29207171604423","279.766256590605"
"271.7648297541358","271.7381370825855"
"268.10616978856024","264.7135325131755"
"257.3844111233317","261.7029876976325"
"260.610460891008","256.68541300515597"
"247.09919844592488","239.6256590510785"
"228.71153412233116","223.5694200350395"
"196.36932115948397","194.4674868190755"
"177.69955238159935","161.351493848959"
"151.5920562585846","150.3128295253965"
"152.5925957408898","185.4358523724465"
"182.86982844814136","171.3866432336265"
"170.59628948969163","180.4182776802555"
"208.4379111987197","189.44991212659897"
"213.51606660148929","224.572934973649"
"243.8559095589319","255.681898066832"
"251.65516714505728","259.695957820699"
"270.43522575396287","262.706502636242"
"259.64791755199997","264.7135325131755"
"258.2335242417463","258.692442882375"
"256.87197190324986","255.681898066832"
"265.66313315282036","262.706502636242"
"260.04759661865415","281.77328646753847"
"272.677112894669","286.79086116001497"
"272.9277580917351","282.7768014058625"
"285.4485932792162","278.7627416519955"
"264.75660615117374","274.7486818981285"
"255.84821176781563","267.7240773287185"
"260.95917562136003","258.692442882375"
"244.91267702921334","252.67135325128902"
"235.469191787182","195.47100175739948"
"174.37432271735977","197.478031634333"
"194.8263921824406","241.632688928012"
"242.59871626920125","247.65377855881252"
"253.96836867867302","252.67135325128902"
"264.7874706099319","262.706502636242"
"284.82912664078526","278.7627416519955"
"298.1767069297815","303.850615114378"
"315.0242869577764","303.850615114378"
"302.2942555027323","304.854130052702"
"296.9185980194969","302.8471001757685"
"303.4547054339197","310.87521968378803"
"306.9717566776644","316.8963093145885"
"308.5076375048284","302.8471001757685"
"305.0530854206542","317.899824253198"
"328.42157912999824","333.9560632688944"
"337.61927087072837","372.0896309314588"
"390.83274224721055","419.254833040481"
"337.41960870104646","312.8822495607215"
"303.53576000970185","294.818980667749"
"280.8856064908914","282.7768014058625"
"280.2721374960877","277.7592267136715"
"271.1911913253606","268.7275922670425"
"265.90832269327814","256.68541300515597"
"246.94389914874097","256.68541300515597"
"251.01036350039527","248.65729349742202"
"247.07988844166564","247.65377855881252"
"245.42299327564865","249.660808435746"
"258.7973999415618","253.6748681898985"
"267.29545093640047","261.7029876976325"
"271.50041951724575","282.7768014058625"
"290.6879327567409","300.84007029883503"
"296.6378206051496","293.815465729425"
"293.1087731020002","284.7838312830815"
"282.93287063920457","286.79086116001497"
"293.29105384442187","287.794376098339"
"299.5832006877722","287.794376098339"
"291.7323479266679","287.794376098339"
"294.76378326185477","289.8014059752725"
"309.63258802117804","302.8471001757685"
"332.7663579856242","306.8611599296355"
"307.28052342110396","304.854130052702"
"294.60762130451957","289.8014059752725"
"277.60925901917267","281.77328646753847"
"275.45129305534584","271.7381370825855"
"269.30389825643636","266.72056239010897"
"264.4197372437187","257.6889279437655"
"249.72238899153876","244.6432337432695"
"235.59703206543085","235.611599296926"
"215.55829666838233","207.513181019286"
"202.80068948429403","199.485061511552"
"194.736684097068","212.5307557117625"
"224.42830251971475","234.608084358602"
"254.94865136334192","252.67135325128902"
"265.1210691773866","263.710017574566"
"272.1339773015358","277.7592267136715"
"278.5412088858818","278.7627416519955"
"281.48857535590264","277.7592267136715"
"271.57729108554975","276.75571177506197"
"278.1340079941614","275.7521968364525"
"280.185786481945","277.7592267136715"
"282.0361569560594","277.7592267136715"
"285.26657028514563","279.766256590605"
"297.76334364093054","284.7838312830815"
"291.087492024562","288.7978910369485"
"294.7915813928609","293.815465729425"
"286.54814572761614","283.780316344472"
"274.218558687326","277.7592267136715"
"270.42628511742186","271.7381370825855"
"268.114351081583","267.7240773287185"
"263.4566791709485","261.7029876976325"
"252.5535786726012","251.667838312965"
"241.93794462055166","241.632688928012"
"229.8630433818688","218.55184534284848"
"222.12922750033067","215.54130052730548"
"217.13729674806157","220.558875219782"
"234.8454094524516","233.60456941999252"
"253.70822615966557","253.6748681898985"
"269.2346293464176","264.7135325131755"
"275.14938904205377","277.7592267136715"
"266.108641762515","277.7592267136715"
"278.9230167722293","274.7486818981285"
"267.07137454486144","273.745166959519"
"275.3527336250698","274.7486818981285"
"274.3037476452234","273.745166959519"
"274.48128281186973","273.745166959519"
"277.8678919424445","275.7521968364525"
"288.6683653114501","283.780316344472"
"280.724162815559","288.7978910369485"
"293.7350933317437","289.8014059752725"
"283.6275217140028","281.77328646753847"
"272.87264030693854","277.7592267136715"
"271.40893530908136","273.745166959519"
"270.68749462527364","271.7381370825855"
"267.2390916844823","268.7275922670425"
"264.41535581347034","259.695957820699"
"251.83087900567773","255.681898066832"
"254.38173952795438","252.67135325128902"
"254.5667287474708","252.67135325128902"
"256.5573434990324","256.68541300515597"
"262.3302733006829","260.6994727593085"
"272.2466248861491","271.7381370825855"
"288.50799460563803","275.7521968364525"
"289.89611909667735","289.8014059752725"
"299.1775705171741","290.80492091388203"
"293.7878149780119","288.7978910369485"
"287.2107192654132","287.794376098339"
"286.05654692811174","288.7978910369485"
"287.1257613875955","288.7978910369485"
"288.66726025606164","289.8014059752725"
"292.38158656029105","292.8119507908155"
"299.28661611467055","297.829525483292"
"301.402522235995","296.8260105446825"
"298.7344506799476","293.815465729425"
"288.4256317598455","290.80492091388203"
"279.92552686217414","287.794376098339"
"276.44908851696874","282.7768014058625"
"278.0420421994309","278.7627416519955"
"269.9103443430678","272.741652021195"
"264.42307428158625","264.7135325131755"
"253.00866182589272","263.710017574566"
"248.4812821564737","256.68541300515597"
"252.34726350452178","253.6748681898985"
"245.71306844191952","248.65729349742202"
"251.8415721083302","242.63620386633602"
"257.4427443770989","246.6502636204885"
"253.6423953712013","251.667838312965"
"258.19732995287467","255.681898066832"
"248.51538378265286","256.68541300515597"
"266.84932969836217","260.6994727593085"
"262.22970113921286","263.710017574566"
"271.74138286104267","263.710017574566"
"266.4628032704824","262.706502636242"
"267.17425727520134","260.6994727593085"
"268.7478342950399","261.7029876976325"
"273.91831707804465","267.7240773287185"
"275.8113334970982","276.75571177506197"
"272.012223737261","280.769771528929"
"276.7705220860384","276.75571177506197"
"269.91042134721573","267.7240773287185"
"266.7357409034239","258.692442882375"
"256.83822160345125","256.68541300515597"
"256.85973124625434","250.6643233743555"
"240.25615017932736","244.6432337432695"
"241.5232250532932","237.61862917385952"
"218.26837019169656","176.404217926103"
"170.77407557772705","147.302284710139"
"129.99308676321877","140.277680140729"
"151.05503657709767","123.21792618636601"
"139.7875928867074","104.15114235506948"
"143.88416830561886","143.28822495598652"
"179.01633372548875","198.4815465729425"
"230.89816286331964","229.5905096661255"
"247.86744050495992","252.67135325128902"
"259.9291106886624","257.6889279437655"
"269.80372374844507","260.6994727593085"
"258.80026009720905","260.6994727593085"
"262.60107435115225","262.706502636242"
"267.74676068256144","265.717047451785"
"275.3892416625639","272.741652021195"
"278.7425301742495","279.766256590605"
"282.5681860277602","283.780316344472"
"279.66400745378496","282.7768014058625"
"275.46205968529995","280.769771528929"
"268.5801362167904","275.7521968364525"
"265.4176554397674","273.745166959519"
"264.8240609985643","267.7240773287185"
"253.8549352593281","257.6889279437655"
"246.53027128140403","265.717047451785"
"255.74792222653127","253.6748681898985"
"255.09937512604756","217.548330404239"
"224.09429640389882","221.56239015810598"
"241.44881165385507","233.60456941999252"
"258.0494459080005","265.717047451785"
"286.06781394279255","282.7768014058625"
"312.1582206874864","295.82249560635853"
"293.3670369218062","293.815465729425"
"294.1711980247853","291.80843585249147"
"283.6986649199782","293.815465729425"
"291.04925048449866","293.815465729425"
"292.71628808873237","291.80843585249147"
"290.47368262135933","291.80843585249147"
"297.06782414920343","295.82249560635853"
"308.97238245853333","324.9244288224938"
"322.33675051879555","303.850615114378"
"296.96215902539114","306.8611599296355"
"297.51342679033553","294.818980667749"
"279.84634882904544","289.8014059752725"
"274.8005113452573","283.780316344472"
"276.9568319452248","281.77328646753847"
"269.5607596409848","273.745166959519"
"265.7008238092966","268.7275922670425"
"257.32210927476797","266.72056239010897"
"258.6958825265769","262.706502636242"
"264.7751847647464","263.710017574566"
"265.0672059971521","258.692442882375"
"265.63600097556207","259.695957820699"
"271.0433217093775","270.734622143976"
"285.31935176332166","280.769771528929"
"292.8371848134032","293.815465729425"
"296.8543021226566","293.815465729425"
"292.36134037028273","288.7978910369485"
"289.0023250901294","288.7978910369485"
"288.1574519572399","294.818980667749"
"297.1273147968856","293.815465729425"
"294.73397137808035","294.818980667749"
"298.70209491622774","294.818980667749"
"312.91054675656454","297.829525483292"
"291.4666670140566","300.84007029883503"
"299.3022900002766","300.84007029883503"
"289.67960755896405","294.818980667749"
"278.4562931564958","287.794376098339"
"276.34233591985196","281.77328646753847"
"275.0317286679112","280.769771528929"
"268.9993812755751","276.75571177506197"
"263.9597756963756","268.7275922670425"
"254.419826318857","262.706502636242"
"249.91037310333832","259.695957820699"
"259.0785652770424","259.695957820699"
"257.2723941615739","257.6889279437655"
"262.78705480923367","259.695957820699"
"271.3661006750679","273.745166959519"
"288.50334549825345","286.79086116001497"
