"DataEntries: 8756, TestEntries: 4, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack24, Skewness: false, SkewStack: 12",", useNewMethod: false"
"339.1246089586279","368.0755711775062"
"360.5853980853756","345.9982425307552"
"349.6765082093935","350.012302284705"
"375.6031915361239","373.0931458699541"
"436.62309322911017","430.293497363758"
"491.29219607741334","508.5676625658775"
"382.2415495129669","382.12478031621197"
"340.8543045441365","324.9244288224938"
"318.5643183835216","317.899824253198"
"319.19631540509744","319.9068541300459"
"312.4849833151259","313.8857644990455"
"305.41976169687393","303.850615114378"
"302.38054819165296","305.85764499131153"
"300.8852729938937","296.8260105446825"
"297.1296220709053","295.82249560635853"
"296.2046221301117","297.829525483292"
"300.0349461621059","293.815465729425"
"294.1422536882547","307.864674868245"
"341.2333990024482","335.9630931458565"
"386.61236757970613","378.110720562345"
"345.84198672078423","336.9666080843518"
"334.90092129849927","332.9525483303991"
"338.63672645931416","328.93848857644645"
"333.9305319342443","336.9666080843518"
"337.59269708234723","334.9595782073897"
"327.6142376628288","329.94200351494175"
"326.80035625895283","327.93497363795115"
"335.2285926850972","329.94200351494175"
"341.38744173883134","364.06151142355355"
"380.0211226494793","385.135325131755"
"340.98334436126873","344.9947275922685"
"322.17313938279244","321.9138840070365"
"310.01794870406417","319.9068541300459"
"316.36707654309464","317.899824253198"
"313.28918095058896","312.8822495607215"
"305.971555080926","303.850615114378"
"299.2519904244607","304.854130052702"
"297.72857550726644","293.815465729425"
"292.84969719736256","280.769771528929"
"285.26862657182846","277.7592267136715"
"281.9779689541091","281.77328646753847"
"287.8666266700125","288.7978910369485"
"300.13711132152844","298.8330404219015"
"297.8410411301445","311.878734622112"
"310.18391290153505","317.899824253198"
"316.0896723684878","318.9033391915506"
"315.62774173946326","318.9033391915506"
"316.26167824098684","318.9033391915506"
"323.10258306722227","312.8822495607215"
"310.68980997933613","311.878734622112"
"312.21779093550015","313.8857644990455"
"316.17021744857607","318.9033391915506"
"330.8979286997551","330.94551845343705"
"337.8079399805793","334.9595782073897"
"316.34021839384405","328.93848857644645"
"317.0698706938782","319.9068541300459"
"316.49514063442564","316.8963093145885"
"319.4355238716849","320.9103690685412"
"318.0046743309837","321.9138840070365"
"306.22348933919324","313.8857644990455"
"314.24427929375696","318.9033391915506"
"315.1209224984563","307.864674868245"
"296.82957233949213","292.8119507908155"
"292.985544318016","291.80843585249147"
"294.709497086129","293.815465729425"
"305.5008070785498","293.815465729425"
"319.98436326884087","288.7978910369485"
"289.9324252323596","290.80492091388203"
"303.34223621825583","298.8330404219015"
"308.30188774513516","319.9068541300459"
"325.2048274403647","327.93497363795115"
"331.3211949459561","325.9279437609891"
"330.0624246897015","323.9209138839985"
"321.59975461509543","320.9103690685412"
"321.7164599847231","318.9033391915506"
"321.88063182692827","322.9173989455318"
"334.7790155780668","345.9982425307552"
"349.75480076858315","350.012302284705"
"321.5206510366453","341.9841827767997"
"324.4796584314512","332.9525483303991"
"320.025298401519","326.9314586994844"
"324.66697858890416","329.94200351494175"
"328.25043718901145","321.9138840070365"
"308.32018635556904","307.864674868245"
"306.7135378307578","309.8717047451785"
"306.1449987826303","300.84007029883503"
"296.20615074511977","289.8014059752725"
"292.9028782700609","289.8014059752725"
"295.4192737731982","296.8260105446825"
"307.3672129081795","318.9033391915506"
"340.4314691485557","344.9947275922685"
"366.6628229345556","366.0685413005156"
"342.0158017127038","333.9560632688944"
"329.64858901876124","325.9279437609891"
"330.71665829242994","326.9314586994844"
"344.3383244879771","333.9560632688944"
"344.87855493512063","341.9841827767997"
"347.84392713492286","345.9982425307552"
"350.99938300672744","350.012302284705"
"356.0805659152953","347.0017574692448"
"354.1583241375467","352.0193321616956"
"350.22870409810815","348.0052724077315"
"327.2557655256252","331.9490333919038"
"322.65590914017525","318.9033391915506"
"315.74176349976193","314.889279437655"
"315.6630337541977","329.94200351494175"
"322.4369776383342","324.9244288224938"
"312.0053734810509","314.889279437655"
"318.1458466305012","315.892794375979"
"312.750716653558","313.8857644990455"
"312.86594606874723","312.8822495607215"
"306.41478685247165","308.868189806569"
"314.33844666385005","312.8822495607215"
"327.0570175071244","326.9314586994844"
"360.67552926615207","368.0755711775062"
"395.69475323329357","410.2231985941375"
"381.6797858812778","329.94200351494175"
"336.27052931191906","324.9244288224938"
"325.59069876227824","324.9244288224938"
"328.6945738300864","327.93497363795115"
"340.29976300959225","374.0966608084494"
"369.39043140862066","376.1036906854115"
"356.807038327817","363.05799648505825"
"381.1120876979384","385.135325131755"
"436.94596081057864","439.32513181010154"
"465.9613997194337","465.416520210808"
"379.3643875451632","379.1142355009545"
"343.07773881916614","344.9947275922685"
"324.6956091430439","333.9560632688944"
"332.0221209126041","337.9701230228471"
"322.31555871938104","327.93497363795115"
"317.6672650977651","316.8963093145885"
"316.2333390639778","316.8963093145885"
"309.43771474933726","311.878734622112"
"306.6919885804392","310.87521968378803"
"306.13768129392577","303.850615114378"
"305.85471647097756","308.868189806569"
"321.48634410249406","329.94200351494175"
"372.4299899457406","360.0474516696009"
"378.59247489918005","379.1142355009545"
"363.93601132056426","364.06151142355355"
"351.0957181340121","344.9947275922685"
"340.80485802478034","343.99121265377886"
"349.3396943825688","340.9806678383044"
"347.54045813212656","342.987697715295"
"340.3706671343098","339.9771528998377"
"345.1418012634888","338.9736379613424"
"341.0329079789621","351.0158172232003"
"387.6126349902126","377.107205624021"
"421.54595379170496","409.219683655528"
"332.59335893913936","343.99121265377886"
"333.01654911112047","338.9736379613424"
"322.75457000162794","323.9209138839985"
"329.6689852752814","329.94200351494175"
"321.32966101144797","326.9314586994844"
"319.77128883001404","317.899824253198"
"316.93919531071913","317.899824253198"
"310.50023469090684","315.892794375979"
"312.6925740186075","315.892794375979"
"307.72671414006544","314.889279437655"
"313.0835034640005","319.9068541300459"
"332.8010505910379","326.9314586994844"
"362.7930680999979","365.06502636204885"
"377.94855012732677","352.0193321616956"
"341.0861148364393","352.0193321616956"
"342.80154310906556","343.99121265377886"
"337.3615520462873","342.987697715295"
"347.9571684420937","343.99121265377886"
"350.7092127554454","348.0052724077315"
"345.79410253705515","347.0017574692448"
"348.9159112453181","353.0228471001623"
"395.29655715939134","408.2161687169185"
"463.9470998117902","438.3216168717775"
"519.2007858946387","520.6098418277641"
"456.0525976395132","456.3848857644645"
"408.6805126733935","409.219683655528"
"332.8380648474598","340.9806678383044"
"333.60124162697815","339.9771528998377"
"323.0392115787527","331.9490333919038"
"325.0667482077502","325.9279437609891"
"322.8082051770162","319.9068541300459"
"307.07348211246034","315.892794375979"
"307.21143657478206","311.878734622112"
"307.29096238852816","307.864674868245"
"304.8291816822241","305.85764499131153"
"315.8349652195585","323.9209138839985"
"352.13021016750514","373.0931458699541"
"422.9429777539497","433.304042179301"
"384.58931159533813","409.219683655528"
"356.0781578722302","355.0298769771529"
"344.4993486636439","354.0263620386576"
"347.1429335969095","355.0298769771529"
"352.57188264447376","345.9982425307552"
"338.7781663080574","336.9666080843518"
"332.1541153430105","332.9525483303991"
"330.4847421958562","339.9771528998377"
"351.95821249297404","353.0228471001623"
"376.71749721255526","387.14235500868847"
"349.35386094287895","332.9525483303991"
"334.65885125083526","323.9209138839985"
"321.8292713708484","316.8963093145885"
"322.8509149644919","315.892794375979"
"313.6962323357806","312.8822495607215"
"310.0320405675103","308.868189806569"
"301.749019375186","304.854130052702"
"295.12527166173624","301.843585237159"
"300.064423590259","299.8365553602255"
"301.1103459537416","298.8330404219015"
"298.74283750082714","300.84007029883503"
"306.13612020566","304.854130052702"
"316.4832775191061","310.87521968378803"
"322.98637260159444","310.87521968378803"
"316.25062935637624","312.8822495607215"
"312.66242744425574","312.8822495607215"
"310.8307055306475","315.892794375979"
"313.3169760286525","315.892794375979"
"318.3165668577033","314.889279437655"
"312.4800413258596","313.8857644990455"
"313.25662803667046","313.8857644990455"
"312.1244965528645","316.8963093145885"
"317.5339646185046","331.9490333919038"
"339.04338197799893","336.9666080843518"
"321.84932601796885","326.9314586994844"
"319.1702137610582","317.899824253198"
"317.26511911795643","315.892794375979"
"316.80850786936685","314.889279437655"
"316.374625814798","314.889279437655"
"308.1052105272956","312.8822495607215"
"316.38551512430814","311.878734622112"
"308.70198276038485","306.8611599296355"
"300.54459465144004","304.854130052702"
"304.38781253868984","304.854130052702"
"306.6538758873673","297.829525483292"
"310.2781137743182","293.815465729425"
"305.9254724074774","303.850615114378"
"300.6078987777116","304.854130052702"
"306.2569154503836","309.8717047451785"
"315.19373390019075","311.878734622112"
"315.6187148176275","312.8822495607215"
"310.48880345676383","314.889279437655"
"313.0286709939581","314.889279437655"
"312.0315349556382","313.8857644990455"
"312.4267055288477","314.889279437655"
"320.566259857412","316.8963093145885"
"317.3250726307835","317.899824253198"
"326.4973543873027","317.899824253198"
"314.6418715454689","317.899824253198"
"314.32645696706504","316.8963093145885"
"317.06362760565685","315.892794375979"
"314.60405863770507","315.892794375979"
"318.0222880866409","314.889279437655"
"306.2337925389367","311.878734622112"
"316.19584161248457","299.8365553602255"
"299.0167874651339","295.82249560635853"
"289.56948857531523","295.82249560635853"
"298.5408399996413","296.8260105446825"
"301.23815735922057","297.829525483292"
"311.0697473802588","312.8822495607215"
"334.9968659069746","331.9490333919038"
"338.8800639268879","323.9209138839985"
"320.50531698641777","319.9068541300459"
"317.94774957282766","316.8963093145885"
"315.8168170554251","319.9068541300459"
"325.4344641682557","323.9209138839985"
"327.0229062091353","331.9490333919038"
"328.3262573234026","324.9244288224938"
"328.57485754127464","322.9173989455318"
"342.59424503914374","361.0509666080962"
"468.4205023472338","484.4833040421045"
"515.5749785368655","518.6028119508305"
"364.74169437281716","366.0685413005156"
"336.6236553443569","316.8963093145885"
"316.10041178710173","312.8822495607215"
"317.5930840421624","312.8822495607215"
"311.1111043342178","309.8717047451785"
"306.5516636357969","305.85764499131153"
"305.04904555925594","300.84007029883503"
"298.52745021748206","297.829525483292"
"301.17257344284576","296.8260105446825"
"297.79764339074393","298.8330404219015"
"300.6992170610904","300.84007029883503"
"315.0009078752185","315.892794375979"
"343.41818256546","329.94200351494175"
"323.14985092808905","320.9103690685412"
"317.2835158222338","320.9103690685412"
"315.1966189570144","314.889279437655"
"312.32340103013763","313.8857644990455"
"309.9916386585912","316.8963093145885"
"323.4352335611206","316.8963093145885"
"316.65501367370194","313.8857644990455"
"319.7007512727404","311.878734622112"
"333.69371023130054","327.93497363795115"
"396.52590005219486","402.19507908611797"
"414.8385659994846","402.19507908611797"
"326.7869020066256","323.9209138839985"
"317.1308721842129","310.87521968378803"
"311.51960306434034","306.8611599296355"
"312.85282249173986","305.85764499131153"
"306.0287479494048","302.8471001757685"
"300.35435304013095","298.8330404219015"
"293.7376149129185","297.829525483292"
"294.59105622737417","290.80492091388203"
"296.08832107618844","290.80492091388203"
"292.348688590821","293.815465729425"
"297.3355181597319","297.829525483292"
"310.736855998196","308.868189806569"
"339.0282385262106","313.8857644990455"
"316.1479746312887","313.8857644990455"
"313.3865991518762","312.8822495607215"
"315.54542691098277","305.85764499131153"
"306.46078885412555","304.854130052702"
"302.8556152705629","305.85764499131153"
"310.2138003485266","304.854130052702"
"304.070788872952","304.854130052702"
"307.6836287150058","304.854130052702"
"330.35087617022083","315.892794375979"
"321.460209181105","319.9068541300459"
"326.4807274131725","315.892794375979"
"302.03851674899914","307.864674868245"
"302.40061375875763","303.850615114378"
"298.06732501452956","298.8330404219015"
"304.7841469680713","292.8119507908155"
"295.2067264162449","289.8014059752725"
"286.4733603570527","281.77328646753847"
"271.82420713928934","274.7486818981285"
"269.9016467266255","269.731107205652"
"263.2931081217147","268.7275922670425"
"272.95503894259986","270.734622143976"
"276.0079606455599","274.7486818981285"
"284.6969924680485","282.7768014058625"
"310.3272683894121","295.82249560635853"
"300.1766726743709","304.854130052702"
"313.3861560983942","304.854130052702"
"301.07311451572076","299.8365553602255"
"302.8839412624303","298.8330404219015"
"298.69456999205454","300.84007029883503"
"307.775249321654","300.84007029883503"
"297.88855417316415","299.8365553602255"
"303.04918939975033","303.850615114378"
"325.8483566605745","320.9103690685412"
"328.97217230986485","309.8717047451785"
"314.0007400332281","314.889279437655"
"306.50497625413925","304.854130052702"
"299.49637010900244","300.84007029883503"
"292.8201361732162","295.82249560635853"
"298.2592466459497","291.80843585249147"
"289.43630025008116","287.794376098339"
"279.9761812427205","277.7592267136715"
"268.5520778687844","262.706502636242"
"252.95315493866593","253.6748681898985"
"240.55438381146848","249.660808435746"
"247.1646765125686","252.67135325128902"
"251.15627776700504","260.6994727593085"
"267.1492552921503","266.72056239010897"
"282.4366275653722","283.780316344472"
"283.9423781232903","290.80492091388203"
"293.16315298973586","289.8014059752725"
"278.43198445594936","287.794376098339"
"283.4601055768359","287.794376098339"
"281.85229736071904","288.7978910369485"
"289.41213783772287","288.7978910369485"
"287.9562835024402","289.8014059752725"
"287.7587665871771","289.8014059752725"
"295.3216534487692","291.80843585249147"
"284.5187813262973","297.829525483292"
"306.27985543415303","299.8365553602255"
"291.05262561119133","292.8119507908155"
"290.8418389046567","285.7873462214055"
"280.5747496963975","277.7592267136715"
"278.16072548882005","272.741652021195"
"274.17228677912357","270.734622143976"
"260.9439404864912","261.7029876976325"
"248.5382956985871","251.667838312965"
"237.54074275198292","237.61862917385952"
"236.94311492789086","230.5940246044495"
"231.08826316731384","228.58699472751601"
"235.62534757425163","233.60456941999252"
"243.12208631287416","242.63620386633602"
"249.18551106953248","254.6783831282225"
"245.40676992549908","255.681898066832"
"261.8354377904059","259.695957820699"
"259.2540010232836","264.7135325131755"
"262.74493537225214","267.7240773287185"
"267.9852944800264","268.7275922670425"
"267.1486761509028","264.7135325131755"
"267.48813061440995","262.706502636242"
"265.1071882159996","264.7135325131755"
"266.1617289566274","274.7486818981285"
"268.1874075784137","280.769771528929"
"272.64201150432615","283.780316344472"
"275.2476504945755","279.766256590605"
"276.3616914826356","271.7381370825855"
"267.36802415192057","264.7135325131755"
"263.0951412137054","261.7029876976325"
"260.3400044070881","256.68541300515597"
"239.90027698426027","239.6256590510785"
"212.13649829165655","223.5694200350395"
"201.08959129036404","194.4674868190755"
"162.2285984694747","161.351493848959"
"151.60244194761702","150.3128295253965"
"175.31401757774518","185.4358523724465"
"171.99163413741059","171.3866432336265"
"177.23482236275126","180.4182776802555"
"187.76732163120676","189.44991212659897"
"222.31910216859674","224.572934973649"
"253.1483301000568","255.681898066832"
"258.61163875764424","259.695957820699"
"259.75127978900036","262.706502636242"
"258.1097971784462","264.7135325131755"
"257.299246470003","258.692442882375"
"265.28197901011276","255.681898066832"
"264.8157193352015","262.706502636242"
"280.95412013514516","281.77328646753847"
"280.2016930302742","286.79086116001497"
"269.7316112083402","282.7768014058625"
"268.92747726816197","278.7627416519955"
"265.32499368254275","274.7486818981285"
"268.48081840366586","267.7240773287185"
"259.2787881274482","258.692442882375"
"238.4605494055856","252.67135325128902"
"221.40984479153371","195.47100175739948"
"192.46068301852802","197.478031634333"
"205.78729540490488","241.632688928012"
"232.59775802023125","247.65377855881252"
"246.20850087229468","252.67135325128902"
"266.1530459992927","262.706502636242"
"285.67427231285103","278.7627416519955"
"309.20841777816725","303.850615114378"
"300.6524521123922","303.850615114378"
"302.247225598113","304.854130052702"
"310.8046316116063","302.8471001757685"
"315.6022332657091","310.87521968378803"
"315.0697481350751","316.8963093145885"
"311.29998283122495","302.8471001757685"
"307.0744551195969","317.899824253198"
"335.50481126191795","333.9560632688944"
"372.50635244488427","372.0896309314588"
"422.4788955486998","419.254833040481"
"314.38197424624013","312.8822495607215"
"294.47528692355513","294.818980667749"
"281.4792325187599","282.7768014058625"
"279.8147676763451","277.7592267136715"
"274.6639075497308","268.7275922670425"
"257.9718536223484","256.68541300515597"
"251.01750612544748","256.68541300515597"
"247.85595702489258","248.65729349742202"
"250.67940614536332","247.65377855881252"
"246.89025807153507","249.660808435746"
"252.6730160091608","253.6748681898985"
"263.8561021462164","261.7029876976325"
"270.7575687637809","282.7768014058625"
"298.67233646823445","300.84007029883503"
"301.0055829427575","293.815465729425"
"286.3379436347463","284.7838312830815"
"283.7222715659469","286.79086116001497"
"285.3828244135948","287.794376098339"
"293.2563923720378","287.794376098339"
"284.30868492245736","287.794376098339"
"291.24144654691395","289.8014059752725"
"306.4451230976822","302.8471001757685"
"310.79222847515126","306.8611599296355"
"314.55720531404387","304.854130052702"
"292.19701367616904","289.8014059752725"
"286.3015571079514","281.77328646753847"
"277.28783663441806","271.7381370825855"
"269.2167282424812","266.72056239010897"
"261.64248537681254","257.6889279437655"
"244.54563567216485","244.6432337432695"
"231.91898030029031","235.611599296926"
"209.87154978992584","207.513181019286"
"204.63142552410258","199.485061511552"
"211.8056543181416","212.5307557117625"
"231.59078078737508","234.608084358602"
"258.49366659605397","252.67135325128902"
"258.76316396933015","263.710017574566"
"271.80637202399873","277.7592267136715"
"275.6879932560311","278.7627416519955"
"282.83366239870884","277.7592267136715"
"280.47420110873975","276.75571177506197"
"277.0042860421805","275.7521968364525"
"274.5502573767199","277.7592267136715"
"276.7069687329611","277.7592267136715"
"279.0796346751654","279.766256590605"
"289.5146845193907","284.7838312830815"
"287.3471921771833","288.7978910369485"
"293.0603012128685","293.815465729425"
"290.5623869003996","283.780316344472"
"281.0515354341602","277.7592267136715"
"273.0011295187694","271.7381370825855"
"270.2530278653181","267.7240773287185"
"262.0087721438905","261.7029876976325"
"247.6791768494947","251.667838312965"
"227.55043674249973","241.632688928012"
"219.69925245645945","218.55184534284848"
"219.58813466261137","215.54130052730548"
"222.35983787461225","220.558875219782"
"235.71262534324126","233.60456941999252"
"258.835169606621","253.6748681898985"
"253.4091771212249","264.7135325131755"
"277.92754179524917","277.7592267136715"
"287.9350613173077","277.7592267136715"
"274.05395131354163","274.7486818981285"
"274.6590955613802","273.745166959519"
"273.74151378204624","274.7486818981285"
"275.72570850749344","273.745166959519"
"273.3504013638679","273.745166959519"
"276.69770348505665","275.7521968364525"
"292.5908631172566","283.780316344472"
"287.16175728556277","288.7978910369485"
"291.390908860616","289.8014059752725"
"289.5958049602443","281.77328646753847"
"280.44375486393614","277.7592267136715"
"273.8033498401652","273.745166959519"
"270.66371000649434","271.7381370825855"
"267.5807023568856","268.7275922670425"
"257.958770183003","259.695957820699"
"254.94771244326148","255.681898066832"
"252.88809500721112","252.67135325128902"
"259.8398107262086","252.67135325128902"
"253.05153637152338","256.68541300515597"
"259.9956620419594","260.6994727593085"
"267.3457109325247","271.7381370825855"
"283.180943061946","275.7521968364525"
"303.20785024126275","289.8014059752725"
"287.3828293508925","290.80492091388203"
"287.2321000330782","288.7978910369485"
"290.18070807603397","287.794376098339"
"289.2110123949963","288.7978910369485"
"285.8083290301464","288.7978910369485"
"285.7048299899447","289.8014059752725"
"287.9161952319583","292.8119507908155"
"303.03792539226515","297.829525483292"
"302.338017861764","296.8260105446825"
"294.48370756817104","293.815465729425"
"287.8729929685111","290.80492091388203"
"282.69389125936016","287.794376098339"
"275.54237941493625","282.7768014058625"
"275.47790652447054","278.7627416519955"
"270.88446918081104","272.741652021195"
"262.7547183288906","264.7135325131755"
"254.4107858637991","263.710017574566"
"253.35926437140438","256.68541300515597"
"256.68209322445523","253.6748681898985"
"244.6427421207472","248.65729349742202"
"243.9856906332999","242.63620386633602"
"250.18563877281534","246.6502636204885"
"249.88553627788926","251.667838312965"
"256.80964815459157","255.681898066832"
"250.89108675730506","256.68541300515597"
"263.7081373493353","260.6994727593085"
"261.90512969467966","263.710017574566"
"263.3562038014532","263.710017574566"
"266.0898039708178","262.706502636242"
"264.8085111730175","260.6994727593085"
"265.80880811332366","261.7029876976325"
"266.2667505171764","267.7240773287185"
"279.5353450798748","276.75571177506197"
"280.1452940294504","280.769771528929"
"269.75860034819675","276.75571177506197"
"274.0369339503281","267.7240773287185"
"264.4480313317315","258.692442882375"
"261.52348125676684","256.68541300515597"
"252.40255611241673","250.6643233743555"
"247.73438449274238","244.6432337432695"
"238.90726326005267","237.61862917385952"
"188.92687606156346","176.404217926103"
"146.2147046589432","147.302284710139"
"131.20913417842448","140.277680140729"
"131.83324627739682","123.21792618636601"
"102.5331836655806","104.15114235506948"
"148.24890877324523","143.28822495598652"
"194.2157367351227","198.4815465729425"
"216.9109758911737","229.5905096661255"
"255.3697069306554","252.67135325128902"
"257.5161301268241","257.6889279437655"
"265.85434558826705","260.6994727593085"
"257.3643499354571","260.6994727593085"
"262.0714701348567","262.706502636242"
"269.73818138609226","265.717047451785"
"274.7469428032314","272.741652021195"
"285.15391722851575","279.766256590605"
"284.96520879125563","283.780316344472"
"276.63244100332815","282.7768014058625"
"273.55940107481246","280.769771528929"
"270.11938402966496","275.7521968364525"
"264.72150843255463","273.745166959519"
"266.6588430031128","267.7240773287185"
"258.74910175101996","257.6889279437655"
"262.4759660471872","265.717047451785"
"256.31132337637507","253.6748681898985"
"216.83523943640117","217.548330404239"
"220.26071889683055","221.56239015810598"
"237.80599763345163","233.60456941999252"
"261.6724629911879","265.717047451785"
"277.83104339390434","282.7768014058625"
"310.295231422154","295.82249560635853"
"290.3547851401679","293.815465729425"
"291.87187538593","291.80843585249147"
"296.2532916545211","293.815465729425"
"302.423011782471","293.815465729425"
"297.02317591332553","291.80843585249147"
"287.4235665346719","291.80843585249147"
"298.97752957765806","295.82249560635853"
"325.7974619694068","324.9244288224938"
"301.94637528904343","303.850615114378"
"299.3208232066159","306.8611599296355"
"293.1709047128241","294.818980667749"
"283.76114482025946","289.8014059752725"
"276.19510349520215","283.780316344472"
"274.3329521786703","281.77328646753847"
"271.6896467350603","273.745166959519"
"262.50049600990485","268.7275922670425"
"263.6094388120092","266.72056239010897"
"265.1924651454362","262.706502636242"
"260.861917750164","263.710017574566"
"258.1222781325224","258.692442882375"
"259.3133879806493","259.695957820699"
"271.6233831010454","270.734622143976"
"286.38045150975773","280.769771528929"
"300.6409023851493","293.815465729425"
"294.5781360860366","293.815465729425"
"286.4770607090679","288.7978910369485"
"288.3965186922581","288.7978910369485"
"291.43854447366647","294.818980667749"
"297.06948075052776","293.815465729425"
"292.0795624806071","294.818980667749"
"299.5459718505221","294.818980667749"
"311.7577985373432","297.829525483292"
"293.4368053133204","300.84007029883503"
"306.8021062409344","300.84007029883503"
"291.7430493905589","294.818980667749"
"283.7559301094698","287.794376098339"
"275.9983619064075","281.77328646753847"
"273.07253739166765","280.769771528929"
"270.36765098440077","276.75571177506197"
"271.52483545585596","268.7275922670425"
"252.83061387250885","262.706502636242"
"249.6393189298829","259.695957820699"
"262.89856451147125","259.695957820699"
"253.44080157653127","257.6889279437655"
"256.4564476624795","259.695957820699"
"272.0483587348931","273.745166959519"
"286.256214365753","286.79086116001497"
"317.5669254567445","322.9173989455318"
"326.4312902994875","323.9209138839985"
"307.7554753397033","301.843585237159"
"299.12119570422345","296.8260105446825"
"304.05864812661093","312.8822495607215"
"322.9874541718859","308.868189806569"
"310.8211397000621","308.868189806569"
"318.0634527672553","316.8963093145885"
"339.0538103837074","335.9630931458565"
"353.35952690461687","365.06502636204885"
"375.37313096556056","379.1142355009545"
"328.7103166946884","319.9068541300459"
"293.94490113548403","295.82249560635853"
