"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 1, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack1, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"163.67800486519602","166.04935897443949"
"160.96039422678794","163.85320512808798"
"160.27374884733018","163.121153846066"
"156.24064056740704","161.29102564101098"
"155.43446637339952","163.121153846066"
"151.7041904522632","157.2647435896045"
"146.31999553310487","141.15961538454948"
"140.86801316391075","140.4275641025275"
"140.8187013859321","139.6955128205055"
"142.26244222144334","142.25769230758252"
"144.4730837335264","147.748076923033"
"146.80686033829718","154.7025641025275"
"151.70291671827724","160.92499999999998"
"158.61549340653383","162.389102564044"
"161.22082935090782","163.121153846066"
"161.56532678702234","163.121153846066"
"158.79126835775207","162.389102564044"
"159.27174528835698","161.657051282022"
"156.98464688384144","162.389102564044"
"162.83776821679118","162.755128205055"
"164.54487316722157","164.58525641039552"
"169.36679541072806","167.14743589747252"
"169.37272560896898","167.8794871794945"
"165.77269488871642","166.78141025646153"
"166.3467858938212","165.3173076924175"
"163.5365007132198","163.487179487077"
"157.75804012332492","163.121153846066"
"159.74872206719272","159.460897435956"
"159.0483896689034","159.09487179494502"
"159.8522086678171","157.630769230901"
"156.83426482156355","158.728846153934"
"154.57040701133374","160.558974358989"
"156.68301045947322","162.389102564044"
"166.81286647824592","165.6833333334285"
"176.5675716383389","175.566025641011"
"188.0269379711417","186.180769230901"
"186.3308987087607","186.180769230901"
"184.93055528254305","187.278846153934"
"183.96713641146937","185.4487179485935"
"184.78255141574328","183.6185897435385"
"182.35864870566314","177.76217948707702"
"178.4063366820358","174.83397435898902"
"179.97278601773465","177.76217948707702"
"182.02174078625188","177.76217948707702"
"186.81389891229676","188.376923076967"
"192.82751924272975","210.3384615384835"
"193.20480643988117","209.9724358974725"
"187.9701898978186","187.278846153934"
"173.64705822091472","171.53974358960448"
"168.88867456030803","169.70961538454952"
"170.27535098339254","167.14743589747252"
"162.74358288192659","162.389102564044"
"159.8119161666982","162.755128205055"
"161.14766393816635","161.657051282022"
"161.69228696917233","155.8006410255605"
"157.6352646253121","148.846153846066"
"155.71532265594695","154.3365384615165"
"162.3212327665945","161.657051282022"
"173.74876381223183","174.83397435898902"
"183.5902497466193","182.8865384615165"
"179.49129960355808","182.8865384615165"
"179.0117969607964","186.180769230901"
"180.97755342996942","183.9846153845495"
"176.41666498946879","185.0826923075825"
"177.7485498844967","184.3506410255605"
"174.8474358968241","180.3243589744395"
"176.5073467744152","178.128205128088"
"175.25690074382206","177.03012820505498"
"181.30808034639395","185.4487179485935"
"195.47634696517997","194.23333333342848"
"187.42412315591747","188.010897435956"
"179.48673429665303","185.0826923075825"
"176.22167816404982","175.566025641011"
"174.41302627140115","172.637820512923"
"170.3551515971679","166.78141025646153"
"164.56984028855723","162.02307692303302"
"164.02179872784433","157.630769230901"
"162.38159134879436","153.9705128205055"
"159.55384147501306","155.4346153845495"
"154.64294126821844","155.8006410255605"
"158.659405082601","160.92499999999998"
"167.67149520400193","164.9512820514065"
"174.99440279001004","178.8602564103955"
"187.8238132555587","195.6974358974725"
"188.3888209497968","185.81474358960452"
"180.08095693260262","178.8602564103955"
"177.66951089153204","177.396153846066"
"177.61553848929287","180.6903846154505"
"179.04642589578862","185.81474358960452"
"178.97399867830651","184.3506410255605"
"181.76273663406442","185.81474358960452"
"182.0213292924032","186.912820512923"
"189.7780698447168","191.30512820505498"
"190.4430389319318","205.580128205055"
"186.2648047117855","196.4294871794945"
"183.4621254519417","180.3243589744395"
"174.36910938575872","175.20000000000002"
"174.66255383920944","175.20000000000002"
"171.7916995448762","167.5134615384835"
"162.9347430588817","163.487179487077"
"160.04022020702672","159.09487179494502"
"154.93141558887226","156.5326923075825"
"153.5897785972614","156.1666666665715"
"153.04261748087615","156.5326923075825"
"155.6446001977911","159.460897435956"
"161.13089356440923","163.85320512808798"
"172.7301817100026","176.298076923033"
"190.2780688873645","184.3506410255605"
"180.45047201272098","184.3506410255605"
"177.28917041448167","183.25256410252751"
"175.13742575028735","180.6903846154505"
"177.00518707417646","183.25256410252751"
"179.38930899951362","183.25256410252751"
"176.29312920680943","183.25256410252751"
"181.6453482209802","183.6185897435385"
