"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.5"
"Range: 6567 to 8756"
"Actual","Ideal"
"188.86152065018513","166.04935897443949"
"172.08003477554684","163.85320512808798"
"161.43336147390002","163.121153846066"
"159.4350714171375","161.29102564101098"
"151.9511653899899","163.121153846066"
"146.233693366038","157.2647435896045"
"142.6375681767444","141.15961538454948"
"134.55345097471871","140.4275641025275"
"135.27015768904027","139.6955128205055"
"142.03633689267102","142.25769230758252"
"148.19980687498622","147.748076923033"
"146.00846205956293","154.7025641025275"
"146.5547025826618","160.92499999999998"
"151.59903168466542","162.389102564044"
"156.87689920483407","163.121153846066"
"155.15470786193566","163.121153846066"
"153.23026578432564","162.389102564044"
"153.3187455071489","161.657051282022"
"155.4205691443656","162.389102564044"
"156.96116115558604","162.755128205055"
"162.5512606403807","164.58525641039552"
"174.37252915086717","167.14743589747252"
"165.90293420825952","167.8794871794945"
"166.4141468846639","166.78141025646153"
"163.27969500647376","165.3173076924175"
"162.66939207699087","163.487179487077"
"160.89442966599506","163.121153846066"
"162.0955612132571","159.460897435956"
"157.69177740935964","159.09487179494502"
"147.94719805540282","157.630769230901"
"146.8715525249946","158.728846153934"
"150.28824301170312","160.558974358989"
"151.65586994716108","162.389102564044"
"159.03553675716913","165.6833333334285"
"171.53714017005066","175.566025641011"
"181.16884824279745","186.180769230901"
"183.74250481463696","186.180769230901"
"185.00116059377325","187.278846153934"
"182.40533681941355","185.4487179485935"
"185.2697514053018","183.6185897435385"
"180.38240529639612","177.76217948707702"
"178.1842282257499","174.83397435898902"
"176.6365485757955","177.76217948707702"
"178.68677994399874","177.76217948707702"
"181.34529530286227","188.376923076967"
"193.2895534687563","210.3384615384835"
"188.05252096194556","209.9724358974725"
"187.32407655968393","187.278846153934"
"177.58658392728836","171.53974358960448"
"170.13627301606456","169.70961538454952"
"160.45200927814446","167.14743589747252"
"159.06486820587105","162.389102564044"
"151.49968100214923","162.755128205055"
"149.5241104641925","161.657051282022"
"146.52307752661787","155.8006410255605"
"147.76241341026443","148.846153846066"
"144.26212409232323","154.3365384615165"
"152.2438797048013","161.657051282022"
"168.4547428985785","174.83397435898902"
"175.40422305101558","182.8865384615165"
"180.2290535533552","182.8865384615165"
"182.4429710403587","186.180769230901"
"180.28413421505164","183.9846153845495"
"180.22398221887647","185.0826923075825"
"180.7286837744253","184.3506410255605"
"180.1360388661822","180.3243589744395"
"178.43639291492363","178.128205128088"
"177.12966786170932","177.03012820505498"
"177.3249211479163","185.4487179485935"
"189.1131663074985","194.23333333342848"
"181.93501225848095","188.010897435956"
"183.34400846617277","185.0826923075825"
"177.79867995279741","175.566025641011"
"171.02029718131226","172.637820512923"
"166.25562817686287","166.78141025646153"
"160.94732506411293","162.02307692303302"
"157.54046466342524","157.630769230901"
"144.12594831125008","153.9705128205055"
"147.04196809115177","155.4346153845495"
"149.2154055542263","155.8006410255605"
"152.31619628722396","160.92499999999998"
"160.61305951740133","164.9512820514065"
"170.9646691773748","178.8602564103955"
"178.4186623237504","195.6974358974725"
"186.67445548190983","185.81474358960452"
"186.09134993667178","178.8602564103955"
"176.8397398607847","177.396153846066"
"179.04634467271845","180.6903846154505"
"181.0889089481763","185.81474358960452"
"179.2302229045975","184.3506410255605"
"180.05920625563184","185.81474358960452"
"178.80147297280706","186.912820512923"
"183.51762556779613","191.30512820505498"
"190.37490045534003","205.580128205055"
"183.16952479753047","196.4294871794945"
"188.75053264307","180.3243589744395"
"179.6593832721161","175.20000000000002"
"174.46391169726297","175.20000000000002"
"168.59849027482286","167.5134615384835"
"161.963395569165","163.487179487077"
"152.9608298959133","159.09487179494502"
"154.32601686924792","156.5326923075825"
"150.92862631561866","156.1666666665715"
"151.97618755152828","156.5326923075825"
"153.12325675356553","159.460897435956"
"160.7728843018687","163.85320512808798"
"169.11333322030902","176.298076923033"
"180.5075335149907","184.3506410255605"
"179.00476231823063","184.3506410255605"
"179.122757457594","183.25256410252751"
"178.27074315677157","180.6903846154505"
"177.44538585860275","183.25256410252751"
"178.01539706093786","183.25256410252751"
"178.08120400347516","183.25256410252751"
"175.83168248400574","183.6185897435385"
