"DataEntries: 8756, TestEntries: 24, Epochs: 3000, UseTestData: true, LimitEntries: true, Firstlayer#: 16, SecondLayer: true, SecondLayer#: 23, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: false, Skewness: true"
"Actual","Ideal"
"443.93956504885284","460.3989455183315"
"443.95932644256675","455.3813708261405"
"443.98042693811146","448.3567662567305"
"443.9734899301287","459.3954305800075"
"443.9853714888512","476.45518453437046"
"443.98890229722684","475.451669595761"
"443.9693734277899","467.4235500877415"
"443.9379482081501","453.3743409489215"
"443.9427799297033","434.307557117625"
"443.9267827759074","425.2759226712815"
"443.39408062297014","406.20913883998503"
"443.5064404601954","384.131810193431"
"441.03000447926996","380.1177504392785"
"440.5867868115595","378.110720562345"
"443.10860907562665","380.1177504392785"
"443.6362529479366","413.233743409395"
"443.9259450379417","429.289982425434"
"443.9391482399048","433.304042179301"
"443.99146931595817","463.4094903338745"
"443.9960668423779","470.4340949032845"
"443.99456247859337","469.4305799649605"
"443.99474893517737","467.4235500877415"
"443.99324632855814","465.416520210808"
"443.99350589408346","462.4059753955505"
"443.96523052460134","457.388400703074"
"443.9511427073416","443.339191564254"
"443.97095681903534","443.339191564254"
"443.9797449455601","451.367311071988"
"443.99552875400946","464.413005272484"
"443.99804167738944","466.42003514941746"
"443.9844917938781","458.391915641398"
"443.96001770331156","423.268892794348"
"443.9283530688034","436.31458699484403"
"443.9443828762075","421.2618629174145"
"443.746721137498","411.22671353246153"
"443.748345033549","387.14235500868847"
"442.11706645015875","386.1388400703645"
"442.37050196039377","379.1142355009545"
"443.2383243607628","387.14235500868847"
"443.7729207199792","411.22671353246153"
"443.94814135358433","423.268892794348"
"443.9551934692709","425.2759226712815"
"443.99180736396784","444.342706502578"
"443.9933931085374","445.3462214411875"
"443.9918775905633","445.3462214411875"
"443.99181953800405","449.36028119505454"
"443.99403052366995","448.3567662567305"
"443.9923331205528","445.3462214411875"
"443.9618550494517","446.3497363795115"
"443.93334789162196","440.328646748711"
"443.96435569820153","433.304042179301"
"443.9638644513089","439.32513181010154"
"443.98566874397187","461.402460456941"
"443.99607280208403","465.416520210808"
"443.9882428288617","455.3813708261405"
"443.95077896684046","423.268892794348"
"443.923607506664","423.268892794348"
"443.91377891357945","416.24428822493803"
"443.67894103564106","409.219683655528"
"443.7553527511807","404.2021089630515"
"443.30742953267304","403.1985940247275"
"443.4316387311084","400.1880492091845"
"443.76599796642","406.20913883998503"
"443.8565539956877","426.27943760989103"
"443.9657188130718","431.2970123023675"
"443.96336495099604","436.31458699484403"
"443.9938135513268","442.3356766256445"
"443.9933866459055","445.3462214411875"
"443.9911649261691","442.3356766256445"
"443.990281319328","440.328646748711"
"443.9905720156045","434.307557117625"
"443.9859012721557","433.304042179301"
"443.93489186390553","424.2724077329575"
"443.84479201232705","420.258347978805"
"443.91034290386074","419.254833040481"
"443.94446225772487","431.2970123023675"
"443.9803155952077","441.332161687035"
"443.9880629273819","437.318101933168"
"443.96861329291477","423.268892794348"
"443.9135518478935","411.22671353246153"
"443.8999200357999","421.2618629174145"
"443.9223364527022","422.265377856024"
"443.7712375969759","406.20913883998503"
"443.758195875322","432.3005272406915"
"443.51555367644676","424.2724077329575"
"443.3602030882114","414.2372583480045"
"443.5571202964378","412.230228471071"
"443.3633906342997","417.2478031635475"
"443.83337745129967","428.2864674868245"
"443.7426531176377","432.3005272406915"
"443.89078951990996","442.3356766256445"
"443.9041289443138","421.2618629174145"
"443.885675065502","417.2478031635475"
"443.89842325287964","420.258347978805"
"443.91771305584075","416.24428822493803"
"443.93034013821716","411.22671353246153"
"443.8101384620546","403.1985940247275"
"443.75105136635534","399.184534270575"
"443.8807496834065","408.2161687169185"
"443.9201904639207","437.318101933168"
"443.96009612001103","454.377855887531"
"443.9664375601848","459.3954305800075"
"443.8698474196986","441.332161687035"
"443.7441803961343","412.230228471071"
"443.7958794894337","424.2724077329575"
"443.86304935340735","422.265377856024"
"443.2645961285364","401.19156414750853"
"443.7249439507995","442.3356766256445"
"442.2586432073322","438.3216168717775"
"439.54396496758875","436.31458699484403"
"440.94517284877344","421.2618629174145"
"432.6067068496988","436.31458699484403"
"442.6527596133601","443.339191564254"
"441.62458550551656","438.3216168717775"
"443.0699843723442","434.307557117625"
"442.9409073414055","430.293497363758"
"443.1783427699432","440.328646748711"
"443.4836753892015","445.3462214411875"
"443.40482241264897","445.3462214411875"
"443.6842879282881","438.3216168717775"
"442.77030101538946","426.27943760989103"
"442.66990601537157","425.2759226712815"
"443.7409599497812","440.328646748711"
"443.8816551412911","454.377855887531"
"443.9576487677894","466.42003514941746"
"443.97747785225204","465.416520210808"
"443.95585874054075","457.388400703074"
"443.8674192287066","450.363796133664"
"443.875394079629","452.3708260105975"
"443.8661637777895","446.3497363795115"
"443.2975882884215","438.3216168717775"
"443.5894019897599","449.36028119505454"
"442.35114030094564","443.339191564254"
"441.14421255738296","442.3356766256445"
"442.99472189486335","445.3462214411875"
"443.07121910450854","455.3813708261405"
"443.8429821508012","456.3848857644645"
"443.8921164327711","461.402460456941"
"443.96579896672995","492.511423550124"
"443.99598770067576","489.500878734581"
"443.99176508074356","470.4340949032845"
"443.98868723072803","462.4059753955505"
"443.99133844699475","461.402460456941"
"443.991954739215","459.3954305800075"
"443.96594358476557","456.3848857644645"
"443.9675642336828","454.377855887531"
"443.9896443267155","457.388400703074"
"443.989127128587","461.402460456941"
"444.0011664075381","463.4094903338745"
"443.9988219699902","463.4094903338745"
"443.99401205805844","458.391915641398"
"443.9929908295675","447.353251318121"
"443.9697590675172","452.3708260105975"
"443.9575595176998","447.353251318121"
"443.7982536404916","438.3216168717775"
"443.7940031047517","445.3462214411875"
"443.5875745858298","435.3110720562345"
"443.3426616895964","424.2724077329575"
"443.5015996943298","423.268892794348"
"443.53179080386843","444.342706502578"
"443.9390292273133","446.3497363795115"
"443.92983322168124","448.3567662567305"
"443.98878411856265","468.427065026351"
"443.99574873160174","474.4481546571515"
"443.98932656992304","471.437609841894"
"443.98493428373007","471.437609841894"
"443.9879137209616","467.4235500877415"
"443.9865386232778","449.36028119505454"
"443.950347365168","443.339191564254"
"443.9380210302049","433.304042179301"
"443.96354326961637","440.328646748711"
"443.9690901445697","452.3708260105975"
"443.98440397713983","481.47275922684696"
"443.9839509604268","500.539543057858"
"443.975628756027","491.5079086115145"
"443.9443362424493","449.36028119505454"
"443.92823041313784","449.36028119505454"
"443.93553843473694","447.353251318121"
"443.7130092420563","440.328646748711"
"443.776148728081","454.377855887531"
"443.3296317111127","449.36028119505454"
"442.5670278719807","448.3567662567305"
"443.3228432760674","450.363796133664"
"443.7228951482691","457.388400703074"
"443.9199360222624","458.391915641398"
"443.93405484151845","468.427065026351"
"443.9893740237932","487.4938488576475"
"443.9935810395644","500.539543057858"
"443.98766708537283","492.511423550124"
"443.9841835848554","491.5079086115145"
"443.98044770768286","485.486818980714"
"443.9768019089642","476.45518453437046"
"443.9122690308936","473.4446397188275"
"443.828169400224","472.441124780218"
"443.92201666096014","475.451669595761"
"443.9409989928898","484.4833040421045"
"443.9757955385653","492.511423550124"
"443.9846186415116","511.5782073814205"
"443.97601592966555","496.525483303991"
"443.8930546187081","479.46572934962796"
"443.92498385701987","484.4833040421045"
"443.93602895160376","469.4305799649605"
"443.7634865079805","460.3989455183315"
"443.79747299128405","461.402460456941"
"443.3519174280956","457.388400703074"
"443.13066172068164","456.3848857644645"
"443.6528675974597","457.388400703074"
"443.75283750056246","462.4059753955505"
"443.934788506321","467.4235500877415"
"443.95217113291375","479.46572934962796"
"443.9901934369067","489.500878734581"
"443.99350774057405","491.5079086115145"
"443.98984825801455","487.4938488576475"
"443.99024750602854","483.4797891037805"
"443.9887957600356","477.45869947269455"
"443.98819310888285","474.4481546571515"
"443.95914655674","469.4305799649605"
"443.94726749283933","469.4305799649605"
"443.9693663120307","474.4481546571515"
"443.97653626255953","482.476274165171"
"443.99071424064255","483.4797891037805"
