"actual","ideal"
"426.01648449102663","447.152899824224"
"402.67079309831854","411.46924428822"
"401.5442853354664","344.727592267172"
"396.7722635790795","306.4007029877032"
"387.36698948444956","295.166959578288"
"382.7152361494277","298.471001757478"
"376.18312598685156","296.4885764499076"
"372.80449715025645","296.4885764499076"
"374.3085355018537","298.471001757478"
"383.92635588601286","306.4007029877032"
"394.4161720218114","316.31282952548"
"396.7065814014461","413.451669595828"
"389.8604913093183","498.695957820716"
"382.72421432499556","428.650263620384"
"377.72422868952987","419.398945518464"
"376.49413294139936","442.527240773264"
"379.37871601348877","348.6924428822"
"380.1681206411462","306.4007029877032"
"372.208082579777","293.845342706424"
"368.4672808630833","298.471001757478"
"362.75695287508483","295.8277680140508"
"359.49109085696654","293.845342706424"
"362.2509367135774","294.506151142356"
"372.3349165444709","303.096660808438"
"318.0852670074881","309.7047451669684"
"343.12816207539186","403.539543057976"
"334.62127811099697","441.205623901588"
"326.44233695641566","330.8506151142356"
"313.48002847637616","301.1142355008864"
"308.24593314511105","300.4534270650296"
"300.188281392962","295.8277680140508"
"298.2698623355347","294.506151142356"
"300.98021467981596","293.18453427068"
"294.03586204646774","298.471001757478"
"308.01477544154443","306.4007029877032"
"332.2257419444205","381.732864674852"
"360.71058632161873","424.024604569424"
"368.60699535036025","449.796133567576"
"370.5652135420198","472.924428822564"
"373.42582096837367","416.755711775112"
"366.3411457947502","447.813708260156"
"363.690942616409","420.72056239014"
"357.3734616303868","380.411247803176"
"367.5392887921333","420.059753954396"
"348.6290630466359","356.622144112444"
"340.6170410511916","335.476274165252"
"331.87295641376346","313.00878734622233"
"319.22801379165884","301.7750439367244"
"304.6813969398866","304.4182776801328"
"301.0568079271302","300.4534270650296"
"299.3729537236989","299.7926186291728"
"300.32787744766966","306.4007029877032"
"305.8886082879611","311.68717047452"
"317.1152844413732","328.2073813708272"
"346.9889944400567","379.750439367244"
"339.321151651238","450.456942003508"
"333.0484220405428","380.411247803176"
"332.4448201434397","379.750439367244"
"338.5301556404183","428.650263620384"
"314.9446820772177","427.989455184452"
"304.9962441166752","334.81546572932"
"296.62966182773727","316.9736379613368"
"286.81288322459136","300.4534270650296"
"289.797273839357","306.4007029877032"
"285.88621325758925","303.096660808438"
"283.9569766618993","297.1493848857644"
"284.81790960700033","292.523725834748"
"291.10607788078545","291.862917399004"
"305.13584901656935","291.202108963072"
"333.02987045804144","283.272407732828"
"353.9024293532522","290.541300527328"
"363.8072265587529","298.471001757478"
"296.88508526199325","303.096660808438"
"298.6128392887284","304.4182776801328"
"302.5479132270716","303.096660808438"
"306.33106594605994","299.7926186291728"
"299.8535191870659","294.506151142356"
"301.09749242091846","291.862917399004"
"307.3564977171422","293.845342706424"
"314.40740477495547","299.7926186291728"
"323.7154608222149","314.3304042179265"
"318.91648956657957","311.0263620386632"
"320.19516348660045","300.4534270650296"
"306.5543160489216","295.8277680140508"
"303.0712783382847","295.166959578288"
"300.301981030105","293.845342706424"
"286.4921203553283","288.55887521972"
"279.212757094814","280.629173989476"
"269.7545363907467","277.325131810192"
"268.00212329561407","276.003514938516"
"271.48428430457216","274.021089630908"
"276.1018247118868","274.021089630908"
"291.04865544140455","272.699472759232"
"322.45271754446566","263.448154657312"
"348.9218150622594","262.126537785636"
"356.41015441076235","265.43057996492"
"269.2897499045522","267.41300527234"
"271.29555917772655","270.717047451624"
"272.23768960994107","274.021089630908"
"271.07413898171103","274.68189806684"
"269.19890388795324","266.752196836596"
"269.3703655443035","265.43057996492"
"271.423044905886","268.734622144204"
"275.28181735307896","266.091388400664"
"286.81908687677833","301.7750439367244"
"287.6009107897801","300.4534270650296"
"287.07641979531235","300.4534270650296"
"274.22361587019043","294.506151142356"
"275.30204607401924","293.18453427068"
"267.75747888596345","291.202108963072"
"257.9735020431591","287.898066783788"
"252.73182321394717","287.237258348044"
"246.11954900148368","281.950790861152"
"244.49160113519446","281.950790861152"
"245.9651308566556","281.950790861152"
"253.41603861775286","287.898066783788"
"271.7292153027039","295.166959578288"
"305.3476402997621","354.639718804836"
"299.6142436715668","380.411247803176"
"302.0506782118672","344.06678383124"
"339.32864210249346","325.5641476274188"
"335.5269125009837","312.3479789103693"
"330.0387039377569","313.00878734622233"
"320.874737000187","307.722319859398"
"322.2216713008244","305.7398945518464"
"330.8604530650511","314.3304042179265"
"347.32065740564553","357.94376098412"
"346.3808788824588","311.68717047452"
"336.9902981918044","299.7926186291728"
"313.8268016196431","294.506151142356"
"299.33827627682956","291.202108963072"
"290.42370171626743","288.55887521972"
"277.9376951534293","280.629173989476"
"274.1964858072","277.325131810192"
"265.52400769141605","273.360281195164"
"261.3418491921923","273.360281195164"
"261.6609608716939","274.021089630908"
"263.60704493068886","279.968365553544"
"277.58174650995284","285.915641476368"
"309.377229165283","293.18453427068"
"340.02509707304523","316.31282952548"
"349.37942536937487","342.745166959564"
"346.14036934472995","314.99121265377767"
"348.77472987188884","309.0439367311116"
"309.02735418511895","303.7574692442948"
"308.74572217358013","297.8101933216212"
"301.6282736787655","295.8277680140508"
"292.8142266531703","293.845342706424"
"296.7718987829885","291.202108963072"
"305.78280829745205","290.541300527328"
"328.3648054067435","294.506151142356"
"322.14940323980363","292.523725834748"
"305.93593370448457","286.576449912112"
"289.48516812124194","280.629173989476"
"275.3743425040315","275.342706502584"
"261.0974314399149","268.073813708272"
"244.83723393823925","252.214411247784"
"239.7523696837032","249.571177504432"
"244.40575816126113","237.676625658972"
"241.31291504655994","234.372583479876"
"241.91793046861147","237.015817223228"
"243.36449849102866","243.623901581796"
"257.6125805754438","241.641476274188"
"282.9395327568241","263.448154657312"
"317.58259033603406","283.272407732828"
