"actual","ideal"
"163.6970465782783","162.755128205055"
"165.47655480482032","162.02307692303302"
"164.35418705216995","160.92499999999998"
"164.58720565443454","160.192948717978"
"162.72614069075647","160.192948717978"
"163.9263325488103","160.558974358989"
"171.70361951407915","163.85320512808798"
"187.93343987512935","168.2455128205055"
"205.90117870975166","166.41538461545048"
"182.75234764070902","164.58525641039552"
"164.618893423208","161.657051282022"
"152.5187940680564","160.192948717978"
"157.29617472848375","158.36282051292298"
"149.72793698651387","156.1666666665715"
"152.99637499793167","155.8006410255605"
"159.92748378600922","153.6044871794945"
"160.04593899971644","149.212179487077"
"163.49422586704787","147.748076923033"
"163.89160859922666","149.944230769099"
"158.84450127669948","148.114102564044"
"170.5510642136592","167.5134615384835"
"186.66562889170152","196.4294871794945"
"188.2765697630987","214.730769230901"
"190.3815987529891","205.214102564044"
"207.71263087999728","193.5012820514065"
"197.15156957728152","183.9846153845495"
"215.96057647420332","183.25256410252751"
"221.30999490948182","182.8865384615165"
"199.66704380483023","180.6903846154505"
"221.4047395129909","178.8602564103955"
"229.27227944721102","182.8865384615165"
"233.26873843056518","210.7044871794945"
"220.77496683768965","189.475"
"195.7934420818162","183.25256410252751"
"180.40925894176124","166.41538461545048"
"169.57003793553034","162.755128205055"
"165.01293146134333","158.728846153934"
"156.35128423414284","156.89871794859351"
"154.78260094398067","159.826923076967"
"153.14749962087205","159.09487179494502"
"149.73780930586977","159.826923076967"
"142.15941675359417","160.558974358989"
"147.5911102769864","161.29102564101098"
"149.52298624831838","163.121153846066"
"162.43501443944203","180.3243589744395"
"178.65605687687054","210.3384615384835"
"177.39767986778713","226.0775641025275"
"182.8208066151984","226.4435897435385"
"198.23319148835762","204.848076923033"
"183.1461373277463","183.6185897435385"
"178.10607190440516","182.5205128205055"
"174.6452991476945","182.5205128205055"
"175.35261480554564","180.3243589744395"
"175.63131047098597","180.3243589744395"
"178.77461779520453","183.6185897435385"
"200.7737219298051","219.489102564044"
"198.8644084858141","253.52948717949448"
"184.03289055113632","215.462820512923"
"170.153239565013","196.4294871794945"
"174.02931339310106","180.3243589744395"
"164.4170118740502","169.34358974353847"
"162.53660865687263","164.219230769099"
"159.42837912572554","167.5134615384835"
"162.73189432373022","166.04935897443949"
"159.03245967652006","165.3173076924175"
"158.47132335851327","166.04935897443949"
"161.83974647753053","169.34358974353847"
"167.9054593507354","178.8602564103955"
"180.33376032812197","183.25256410252751"
"206.5369388368904","213.2666666665715"
"215.83352909993386","223.1493589744395"
"202.7373624857556","227.17564102556048"
"216.93289448445574","230.103846153934"
"204.38323726781553","222.0512820514065"
"196.14019525898325","219.855128205055"
"189.5808855214302","209.9724358974725"
"183.8339201053302","198.9916666665715"
"182.20811197055752","194.5993589744395"
"184.2574724512623","193.86730769241748"
"201.57168876706803","215.828846153934"
"166.37823182349058","275.491025641011"
"170.70071120120343","215.462820512923"
"167.75792399488475","200.821794871912"
"165.54551225858867","191.30512820505498"
"163.5744312705874","185.0826923075825"
"157.83933547821883","174.467948717978"
"158.6081945252476","174.83397435898902"
"157.82629391634356","170.4416666665715"
"161.3669857197132","168.97756410252748"
"164.65648195262915","170.4416666665715"
"167.41075045910705","174.467948717978"
"173.20361953923495","178.8602564103955"
"182.9244662293609","190.207051282022"
"198.87811487073049","274.392948717978"
"196.78815136517431","334.42115384615164"
"194.58726653754806","259.385897435956"
