"0.234848484848","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-0.898395721925","0.0"
"0.272727272727","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-0.909090909091","1.0"
"0.311942959002","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-0.887700534759","1.0"
"0.311051693405","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-0.748663101604","1.0"
"0.311051693405","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-0.68449197861","1.0"
"0.279411764706","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-0.652406417112","0.0"
"0.25","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-0.668449197861","-1.0"
"0.252228163993","-0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-0.700534759358","-1.0"
"-0.176916221034","-0.35","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.72192513369","1.0"
"-0.199643493761","-0.3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.475935828877","0.0"
"-0.181818181818","-0.2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.582887700535","0.0"
"-0.081550802139","-0.15","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.51871657754","0.0"
"0.0788770053476","-0.2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.497326203209","0.0"
"0.129233511586","-0.15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.508021390374","0.0"
"0.156862745098","-0.15","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.513368983957","-1.0"
"0.0472370766488","-0.15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","-0.529411764706","-1.0"
"0.033422459893","-0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","-0.534759358289","-1.0"
"0.0472370766488","-0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","-0.545454545455","-1.0"
"0.0766488413547","-0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-0.55614973262","0.0"
"0.0606060606061","-0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-0.55614973262","-1.0"
"0.0329768270945","-0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-0.561497326203","1.0"
"-0.054367201426","-0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-0.395721925134","1.0"
"-0.23752228164","-0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-0.390374331551","1.0"
"-0.122549019608","-0.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-0.374331550802","1.0"
