"-0.448306595365","0.25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.96256684492","0.0"
"-0.469251336898","0.25","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.96256684492","-1.0"
"-0.483511586453","0.2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.951871657754","0.0"
"-0.45320855615","0.1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.96256684492","-1.0"
"-0.426916221034","0.05","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.427807486631","0.0"
"-0.393493761141","-0.05","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.711229946524","-1.0"
"-0.343582887701","-0.1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.422459893048","0.0"
"-0.25","-0.15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.422459893048","0.0"
"-0.419786096257","-0.45","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.689839572193","1.0"
"-0.43449197861","-0.45","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.989304812834","0.0"
"-0.437165775401","-0.45","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.946524064171","0.0"
"-0.335115864528","-0.35","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.951871657754","-1.0"
"-0.365418894831","-0.4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.310160427807","-1.0"
"-0.362745098039","-0.45","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.155080213904","-1.0"
"-0.361853832442","-0.4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0427807486631","0.0"
"-0.326648841355","-0.45","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.160427807487","1.0"
"-0.257130124777","-0.45","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.379679144385","1.0"
"-0.188502673797","-0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.967914438503","0.0"
"-0.267825311943","-0.25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.68449197861","0.0"
"-0.308823529412","-0.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.385026737968","-1.0"
"-0.323975044563","-0.3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.272727272727","-1.0"
"-0.308823529412","-0.35","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.262032085561","0.0"
"-0.286096256684","-0.35","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.342245989305","1.0"
