"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 1561.0, Min: 1.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"270.9340614493045","288.00000000022"
"265.22984443703933","281.99999999967997"
"263.43327441310464","279.99999999976"
"248.15435221653672","274.99999999996"
"223.82386847470923","279.99999999976"
"207.60102161509326","263.99999999962006"
"202.02583853304202","219.99999999981992"
"200.21840692832166","217.99999999989996"
"204.2909446051117","215.99999999998"
"211.1530425294702","222.99999999969998"
"234.8481921101959","237.99999999987995"
"268.6997503744117","256.99999999990007"
"275.27630135603954","274.0"
"281.31028027479215","277.99999999984004"
"291.2453362056925","279.99999999976"
"290.9317207326495","279.99999999976"
"285.2540951109061","277.99999999984004"
"282.80004706207393","275.99999999991996"
"282.49617177090227","277.99999999984004"
"282.8813983577603","278.9999999998"
"300.0161333040279","284.00000000038"
"352.33952945624833","291.00000000010004"
"326.0524600273139","293.00000000002"
"305.34033244493315","290.00000000014006"
"282.07443343825025","286.0000000003"
"265.1402921528904","280.99999999972"
"267.25110012531206","279.99999999976"
"247.1606525992812","270.00000000016"
"222.607160077995","269.00000000020003"
"219.10867568888136","265.00000000036005"
"215.96032950959204","268.00000000024"
"221.6820908818097","273.00000000004"
"231.8209098285978","277.99999999984004"
"266.16285308588044","287.00000000026"
"302.6970962568732","313.99999999996"
"342.64866053117026","343.00000000036"
"355.6700360274358","343.00000000036"
"355.8748922247244","346.00000000024005"
"367.2380852639364","340.99999999966"
"366.8547287180867","335.99999999986"
"364.9576573101843","319.99999999972005"
"365.9557250965","312.00000000004"
"364.5157958052572","319.99999999972005"
"360.2490316941116","319.99999999972005"
"362.802525432278","349.00000000012"
"356.5890898589452","409.00000000005997"
"356.7567751950524","408.0000000001"
"350.1687724580611","346.00000000024005"
"335.4391442058318","302.99999999962"
"312.726606020853","297.99999999982003"
"282.3471954101447","291.00000000010004"
"273.79676196144345","277.99999999984004"
"253.50791188672417","278.9999999998"
"241.17310685744098","275.99999999991996"
"235.552292608573","259.99999999978"
"236.60898832579096","240.99999999976"
"241.26402740700541","255.9999999999401"
"262.5675870182246","275.99999999991996"
"294.3552839017478","312.00000000004"
"333.67994329048037","333.99999999994003"
"337.69164636253976","333.99999999994003"
"338.22475895723","343.00000000036"
"338.6294188509872","336.99999999982"
"338.53715401062414","339.99999999970004"
"345.4878307404705","337.99999999977996"
"345.5331800908366","327.00000000022"
"335.6820368119662","320.99999999968"
"331.7240207823358","317.99999999979997"
"334.2413073276833","340.99999999966"
"338.70861645053697","365.00000000025994"
"330.93049058865523","348.00000000016"
"325.9705335222651","339.99999999970004"
"312.28160414756513","313.99999999996"
"293.37193895185334","306.00000000028"
"266.94606474145485","290.00000000014006"
"259.9236508500737","276.99999999988006"
"247.65439296458794","265.00000000036005"
"235.74748823241066","254.99999999998"
"229.80472997443735","258.99999999982003"
"231.55334529551067","259.99999999978"
"241.01074713878813","274.0"
"256.76847250388585","285.00000000034004"
"288.4687867340771","323.00000000038"
"321.2509491913854","369.0000000001"
"323.94210838355315","341.99999999962"
"323.6020512150578","323.00000000038"
"330.93049058865523","318.99999999976"
"330.88734769516975","328.00000000018"
"329.1883303400645","341.99999999962"
"329.97942104333066","337.99999999977996"
"329.02204334712724","341.99999999962"
"319.31823009662435","345.00000000027995"
"322.4884958281168","356.99999999979997"
"324.62294166951887","395.99999999979997"
"324.6285108224316","371.00000000002"
"319.97833792924456","327.00000000022"
"307.79512606342115","313.0"
"290.1612097595989","313.0"
"261.6546945610295","292.00000000006"
"254.35527258638228","280.99999999972"
"246.25581915457303","269.00000000020003"
"233.03655807888106","261.9999999997"
"228.29012351618655","260.99999999974"
"230.08123688851572","261.9999999997"
"239.51050685274356","270.00000000016"
"252.26927704882303","281.99999999967997"
"277.4978243101866","315.99999999988"
"311.7490736188121","337.99999999977996"
"318.8949594479917","337.99999999977996"
"316.9260102652769","334.9999999999"
"324.92082720765814","328.00000000018"
"324.83401655123623","334.9999999999"
"323.80253304132935","334.9999999999"
"324.1140674286535","334.9999999999"
"323.0893783019515","335.99999999986"
"320.8818463569283","336.99999999982"
"317.08884926553867","353.99999999992"
