"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 1561.0, Min: 1.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"246.66512934197578","288.00000000022"
"240.9477736814987","281.99999999967997"
"234.297169288673","279.99999999976"
"234.77809938404266","274.99999999996"
"238.52466803632717","279.99999999976"
"236.16751853534288","263.99999999962006"
"227.80884480345344","219.99999999981992"
"227.50068398981432","217.99999999989996"
"228.18328886714153","215.99999999998"
"229.25701328309594","222.99999999969998"
"232.6902228359338","237.99999999987995"
"224.67275502280233","256.99999999990007"
"233.5659381867731","274.0"
"240.1420317686718","277.99999999984004"
"247.05324504596808","279.99999999976"
"246.88649565418643","279.99999999976"
"237.8001751343827","277.99999999984004"
"241.09187534098567","275.99999999991996"
"253.58870911987685","277.99999999984004"
"260.6455320270411","278.9999999998"
"280.5980104686725","284.00000000038"
"303.6379984874489","291.00000000010004"
"294.15964398443543","293.00000000002"
"282.7839745322378","290.00000000014006"
"273.64525591540786","286.0000000003"
"266.8185443155786","280.99999999972"
"261.0247229399181","279.99999999976"
"255.87742711477472","270.00000000016"
"258.9204925918689","269.00000000020003"
"257.89106557901073","265.00000000036005"
"263.0746420844031","268.00000000024"
"263.48725625697784","273.00000000004"
"265.627131994513","277.99999999984004"
"272.1146127452223","287.00000000026"
"292.26448140944086","313.99999999996"
"321.1197339348068","343.00000000036"
"327.63458449786566","343.00000000036"
"328.6485539361718","346.00000000024005"
"328.5980124440219","340.99999999966"
"326.0252310910918","335.99999999986"
"318.4225154010547","319.99999999972005"
"324.91270741783813","312.00000000004"
"320.44062677026983","319.99999999972005"
"312.2795495597796","319.99999999972005"
"316.5843132240291","349.00000000012"
"346.55965258131573","409.00000000005997"
"332.2600748495604","408.0000000001"
"309.8881606753576","346.00000000024005"
"294.22667045385975","302.99999999962"
"282.40830863991874","297.99999999982003"
"270.93401412898635","291.00000000010004"
"268.35710926948866","277.99999999984004"
"256.956659384511","278.9999999998"
"261.1457305207364","275.99999999991996"
"254.15173464333986","259.99999999978"
"254.30227628139278","240.99999999976"
"248.78891939207904","255.9999999999401"
"247.24064332359296","275.99999999991996"
"264.8191827740268","312.00000000004"
"303.10722917811995","333.99999999994003"
"310.94729976933337","333.99999999994003"
"307.8303447024446","343.00000000036"
"310.3321646763787","336.99999999982"
"309.6582288344734","339.99999999970004"
"307.3559809376767","337.99999999977996"
"307.51510515495175","327.00000000022"
"308.336501679254","320.99999999968"
"299.00849484523275","317.99999999979997"
"308.2035063520897","340.99999999966"
"343.2102240175759","365.00000000025994"
"325.82129072080096","348.00000000016"
"310.40979319247555","339.99999999970004"
"291.13389121653546","313.99999999996"
"283.708872301069","306.00000000028"
"277.8139580800323","290.00000000014006"
"268.4849081977924","276.99999999988006"
"269.00517580092753","265.00000000036005"
"261.41014423411525","254.99999999998"
"260.8308773094435","258.99999999982003"
"261.1193915213813","259.99999999978"
"262.78852737787327","274.0"
"268.6131305482446","285.00000000034004"
"289.4767386186546","323.00000000038"
"322.3450354777378","369.0000000001"
"330.52029898331824","341.99999999962"
"325.1687082074466","323.00000000038"
"329.88595941718773","318.99999999976"
"329.5093523692736","328.00000000018"
"320.08279835922747","341.99999999962"
"323.65853571753263","337.99999999977996"
"322.73691525263007","341.99999999962"
"310.5897741763197","345.00000000027995"
"320.08279835922747","356.99999999979997"
"349.3318933992468","395.99999999979997"
"332.60797566926453","371.00000000002"
"312.21843085569634","327.00000000022"
"293.0779027203585","313.0"
"279.71018005417136","313.0"
"267.26288402979026","292.00000000006"
"249.9608268367349","280.99999999972"
"237.11255530976177","269.00000000020003"
"241.51027193383072","261.9999999997"
"233.53301592561036","260.99999999974"
"233.85807368120857","261.9999999997"
"228.60979818913347","270.00000000016"
"235.13295170352455","281.99999999967997"
"255.15677089050837","315.99999999988"
"302.27050435839135","337.99999999977996"
"310.6349577381886","337.99999999977996"
"297.50966229788713","334.9999999999"
"313.8749474509718","328.00000000018"
"305.83740276963","334.9999999999"
"300.9057559293861","334.9999999999"
"308.4689965361934","334.9999999999"
"304.50738919607414","335.99999999986"
"298.3884572554294","336.99999999982"
"308.93536321775485","353.99999999992"
