-0.5,-0.0367419212041,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.40641025641,-0.466666666667
-0.6,-0.106241699867,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.466666666667,-0.464102564103
-0.65,-0.165559982293,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.464102564103,-0.444871794872
-0.65,-0.214696768482,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.444871794872,-0.437179487179
-0.75,-0.278884462151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.455128205128
-0.8,-0.331119964586,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.455128205128,-0.441025641026
-0.85,-0.362107127047,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.441025641026,-0.492307692308
-0.85,-0.378928729526,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.492307692308,-0.505128205128
-0.9,-0.379814077025,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.505128205128,-0.507692307692
-0.95,-0.367419212041,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.507692307692,-0.497435897436
-0.95,-0.347498893316,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.497435897436,-0.480769230769
-0.95,-0.30411686587,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.480769230769,-0.5
-1.0,-0.222222222222,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.483333333333
-1.0,-0.146082337317,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.483333333333,-0.462820512821
-0.95,-0.095174856131,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.462820512821,-0.430769230769
-0.95,-0.0956175298805,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.433333333333
-0.9,-0.10402833112,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.433333333333,-0.433333333333
-0.85,-0.127490039841,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.433333333333,-0.430769230769
-0.85,-0.144754316069,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.439743589744
-0.8,-0.153607791058,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.439743589744,-0.441025641026
-0.85,-0.149623727313,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.441025641026,-0.428205128205
-0.85,-0.0934041611332,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.428205128205,-0.414102564103
-0.8,0.020805666224,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.414102564103,-0.40641025641
-0.75,0.0066401062417,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.40641025641,-0.396153846154
-0.75,0.000442673749447,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.396153846154,-0.396153846154
-0.75,-0.0473660911908,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.396153846154,-0.412820512821
-0.7,-0.100486941124,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.412820512821,-0.414102564103
-0.7,-0.184594953519,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.414102564103,-0.420512820513
-0.7,-0.253652058433,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.420512820513,-0.426923076923
-0.7,-0.304559539619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.426923076923,-0.432051282051
-0.65,-0.323151837096,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.432051282051,-0.434615384615
-0.65,-0.323594510846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.434615384615,-0.437179487179
-0.6,-0.313413014608,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.435897435897
-0.6,-0.303231518371,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.435897435897,-0.428205128205
-0.6,-0.220451527224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.428205128205,-0.426923076923
-0.6,-0.0199203187251,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.426923076923,-0.407692307692
-0.6,0.223107569721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.407692307692,-0.376923076923
-0.6,0.297476759628,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.376923076923,-0.347435897436
-0.6,0.289951305888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.347435897436,-0.362820512821
-0.55,0.282868525896,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.362820512821,-0.379487179487
-0.55,0.267374944666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.379487179487,-0.385897435897
-0.5,0.209384683488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.385897435897,-0.396153846154
-0.55,0.19167773351,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.396153846154,-0.4
-0.55,0.18415227977,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.407692307692
-0.55,0.143426294821,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.407692307692,-0.411538461538
-0.5,0.163789287295,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.411538461538,-0.403846153846
-0.5,0.299690128375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.403846153846,-0.374358974359
-0.5,0.250996015936,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.374358974359,-0.383333333333
-0.5,0.147410358566,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.383333333333,-0.389743589744
-0.5,0.0655157149181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.389743589744,-0.396153846154
-0.45,-0.0141655599823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.396153846154,-0.416666666667
-0.4,-0.112881806109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.416666666667,-0.425641025641
-0.45,-0.219566179726,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.425641025641,-0.470512820513
-0.4,-0.271359008411,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.470512820513,-0.470512820513
-0.4,-0.305887560868,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.470512820513,-0.475641025641
-0.35,-0.327135900841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.475641025641,-0.484615384615
-0.3,-0.322266489597,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.484615384615,-0.480769230769
-0.3,-0.302788844622,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.480769230769,-0.452564102564
-0.25,-0.225763612218,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.452564102564,-0.437179487179
-0.2,-0.00132802124834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.439743589744
-0.2,0.219566179726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.439743589744,-0.394871794872
-0.2,0.268702965914,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.394871794872,-0.389743589744
-0.2,0.248782647189,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.389743589744,-0.394871794872
-0.2,0.266932270916,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.394871794872,-0.401282051282
-0.2,0.262062859672,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.401282051282,-0.40641025641
-0.2,0.204072598495,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.40641025641,-0.405128205128
-0.25,0.219566179726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.405128205128,-0.411538461538
-0.25,0.219566179726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.411538461538,-0.417948717949
-0.25,0.180168216025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.417948717949,-0.426923076923
-0.3,0.169544046038,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.426923076923,-0.412820512821
-0.35,0.291279327136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.412820512821,-0.391025641026
-0.3,0.224435590969,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.391025641026,-0.392307692308
-0.35,0.135458167331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.392307692308,-0.402564102564
-0.4,0.0615316511731,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.402564102564,-0.420512820513
-0.45,-0.0115095174856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.420512820513,-0.444871794872
-0.45,-0.111111111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.444871794872,-0.45641025641
-0.5,-0.213368747233,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.45641025641,-0.480769230769
-0.5,-0.300132802125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.480769230769,-0.508974358974
-0.5,-0.337760070828,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.508974358974,-0.514102564103
-0.5,-0.354138999557,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.514102564103,-0.516666666667
-0.45,-0.344400177069,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.516666666667,-0.514102564103
-0.45,-0.313855688358,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.514102564103,-0.471794871795
-0.45,-0.236830455954,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.471794871795,-0.451282051282
-0.45,-0.0305444887118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.451282051282,-0.446153846154
-0.5,0.186808322266,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.446153846154,-0.407692307692
-0.45,0.234617087207,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.407692307692,-0.398717948718
-0.4,0.219566179726,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.398717948718,-0.4
-0.4,0.248782647189,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4,-0.402564102564
-0.4,0.223550243471,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.402564102564,-0.405128205128
-0.3,0.177069499779,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.405128205128,-0.408974358974
-0.35,0.139884904825,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.408974358974,-0.415384615385
-0.3,0.197432492253,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.415384615385,-0.433333333333
-0.2,0.163789287295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.433333333333,-0.433333333333
-0.15,0.179725542275,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.433333333333,-0.423076923077
-0.1,0.303231518371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.423076923077,-0.40641025641
0.0,0.242585214697,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.40641025641,-0.403846153846
0.0,0.166002656042,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.403846153846,-0.414102564103
-0.05,0.0854360336432,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.414102564103,-0.458974358974
0.0,-0.000442673749447,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.458974358974,-0.442307692308
0.0,-0.104913678619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.442307692308,-0.461538461538
0.0,-0.196104471005,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.461538461538,-0.474358974359
0.05,-0.281983178398,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.474358974359,-0.505128205128
0.0,-0.308986277114,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.505128205128,-0.50641025641
0.0,-0.316511730854,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.50641025641,-0.515384615385
0.0,-0.330677290837,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.515384615385,-0.505128205128
-0.05,-0.310314298362,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.505128205128,-0.474358974359
-0.05,-0.248782647189,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.474358974359,-0.458974358974
-0.1,-0.0442673749447,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.458974358974,-0.45641025641
-0.15,0.197432492253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.45641025641,-0.432051282051
-0.15,0.246569278442,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.432051282051,-0.430769230769
-0.1,0.222222222222,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.430769230769
-0.05,0.2399291722,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.425641025641
-0.1,0.227976980965,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.425641025641,-0.426923076923
-0.1,0.171757414785,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.426923076923,-0.430769230769
-0.1,0.174856131031,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.429487179487
-0.1,0.163346613546,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.429487179487,-0.437179487179
-0.1,0.130146082337,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.446153846154
-0.25,0.127047366091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.446153846154,-0.438461538462
-0.25,0.274457724657,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.438461538462,-0.410256410256
-0.3,0.242142540947,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.410256410256,-0.405128205128
-0.35,0.154050464807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.405128205128,-0.417948717949
-0.35,0.0774679061532,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.417948717949,-0.458974358974
-0.35,-0.0141655599823,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.458974358974,-0.458974358974
-0.3,-0.12793271359,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.458974358974,-0.467948717949
-0.2,-0.239486498451,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.467948717949,-0.476923076923
-0.05,-0.293492695883,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.476923076923,-0.483333333333
0.15,-0.316069057105,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.483333333333,-0.484615384615
0.25,-0.311199645861,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.484615384615,-0.488461538462
0.45,-0.293935369633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.488461538462,-0.480769230769
0.35,-0.275343072156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.480769230769,-0.455128205128
0.2,-0.196547144754,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.455128205128,-0.448717948718
0.1,-0.0221336874723,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.448717948718,-0.442307692308
-0.1,0.215139442231,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.442307692308,-0.434615384615
-0.1,0.266489597167,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.434615384615,-0.430769230769
-0.05,0.229747675963,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.434615384615
0.0,0.243470562196,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.434615384615,-0.437179487179
0.05,0.212926073484,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.444871794872
0.05,0.140327578575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.444871794872,-0.446153846154
-0.05,0.0841080123949,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.446153846154,-0.457692307692
-0.25,0.0615316511731,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.457692307692,-0.462820512821
-0.4,0.0349712262063,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.462820512821,-0.464102564103
-0.35,0.0633023461709,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.464102564103,-0.448717948718
-0.25,0.232403718459,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.448717948718,-0.435897435897
0.0,0.195219123506,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.435897435897,-0.441025641026
0.05,0.102257636122,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.441025641026,-0.458974358974
0.15,0.0123948649845,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.458974358974,-0.474358974359
0.35,-0.11199645861,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.474358974359,-0.461538461538
0.4,-0.212040725985,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.461538461538,-0.460256410256
0.45,-0.307658255865,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.460256410256,-0.480769230769
0.45,-0.362107127047,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.480769230769,-0.447435897436
0.4,-0.383355467021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.447435897436,-0.457692307692
0.35,-0.4001770695,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.457692307692,-0.470512820513
0.4,-0.40814519699,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.470512820513,-0.473076923077
0.35,-0.39973439575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.473076923077,-0.466666666667
0.35,-0.388667552014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.466666666667,-0.452564102564
0.35,-0.363435148296,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.452564102564,-0.447435897436
0.25,-0.236830455954,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.447435897436,-0.434615384615
0.2,-0.142983621071,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.434615384615,-0.461538461538
0.2,-0.0965028773794,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.461538461538,-0.466666666667
0.15,-0.0805666223993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.466666666667,-0.462820512821
0.15,-0.0920761398849,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.462820512821,-0.467948717949
0.15,-0.133244798583,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.467948717949,-0.474358974359
0.15,-0.161133244799,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.474358974359,-0.484615384615
0.1,-0.185037627269,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.484615384615,-0.489743589744
-0.05,-0.190792386012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.489743589744,-0.478205128205
-0.1,-0.15227976981,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.478205128205,-0.441025641026
-0.2,0.0194776449757,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.441025641026,-0.419230769231
-0.25,0.0314298362107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.419230769231,-0.412820512821
-0.3,-0.0845506861443,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.412820512821,-0.435897435897
-0.35,-0.153607791058,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.435897435897,-0.473076923077
-0.45,-0.212926073484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.473076923077,-0.457692307692
-0.5,-0.263390880921,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.457692307692,-0.460256410256
-0.55,-0.337760070828,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.460256410256,-0.487179487179
-0.6,-0.393979637008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.487179487179,-0.434615384615
-0.6,-0.427180168216,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.434615384615,-0.439743589744
-0.6,-0.435590969456,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.439743589744,-0.442307692308
-0.6,-0.440903054449,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.442307692308,-0.461538461538
-0.65,-0.442673749447,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.461538461538,-0.442307692308
-0.6,-0.428065515715,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.442307692308,-0.433333333333
-0.6,-0.381584772023,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.433333333333,-0.439743589744
-0.6,-0.305887560868,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.439743589744,-0.444871794872
-0.65,-0.238158477202,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.444871794872,-0.45
-0.65,-0.170429393537,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.45,-0.437179487179
-0.65,-0.137228862328,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.430769230769
-0.6,-0.138114209827,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.430769230769
-0.65,-0.138114209827,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.430769230769,-0.439743589744
-0.65,-0.140770252324,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.439743589744,-0.455128205128
-0.65,-0.138999557326,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.455128205128,-0.45641025641
-0.65,-0.120407259849,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.45641025641,-0.437179487179
-0.6,-0.0633023461709,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.437179487179,-0.419230769231
-0.5,0.107569721116,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.419230769231,-0.403846153846
-0.35,0.103142983621,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.403846153846,-0.405128205128
-0.3,0.0194776449757,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.405128205128,-0.415384615385
