"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 1561.0, Min: 1.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"252.15244932713256","288.00000000022"
"250.17459152705885","281.99999999967997"
"246.83453064123523","279.99999999976"
"239.2458327009848","274.99999999996"
"227.7624852112482","279.99999999976"
"208.02560626606498","263.99999999962006"
"187.4669232640764","219.99999999981992"
"183.39246232443043","217.99999999989996"
"192.1681094211616","215.99999999998"
"204.15306084630333","222.99999999969998"
"230.03022517177874","237.99999999987995"
"237.9961541874551","256.99999999990007"
"245.30157698562618","274.0"
"247.38985934317998","277.99999999984004"
"252.31597373425438","279.99999999976"
"252.24512493928376","279.99999999976"
"246.62000874414684","277.99999999984004"
"250.21983613036468","275.99999999991996"
"259.7803768178478","277.99999999984004"
"264.94525421552703","278.9999999998"
"278.25518309430777","284.00000000038"
"305.9583996648806","291.00000000010004"
"295.4471138529862","293.00000000002"
"281.4598758529635","290.00000000014006"
"272.8397501130612","286.0000000003"
"269.8543299577285","280.99999999972"
"266.31851898093646","279.99999999976"
"255.8622884908599","270.00000000016"
"249.34792610714715","269.00000000020003"
"244.27360308242578","265.00000000036005"
"250.25615971731827","268.00000000024"
"252.0992731663323","273.00000000004"
"260.37336836285147","277.99999999984004"
"275.1408211214204","287.00000000026"
"288.6388170929181","313.99999999996"
"325.8368093141815","343.00000000036"
"332.5810613497871","343.00000000036"
"333.5436658706633","346.00000000024005"
"332.35279107743366","340.99999999966"
"329.95368795132845","335.99999999986"
"322.5962797355578","319.99999999972005"
"329.9415043844706","312.00000000004"
"325.415228693746","319.99999999972005"
"316.47220199224427","319.99999999972005"
"321.3053532839718","349.00000000012"
"348.27697672118495","409.00000000005997"
"335.7026736944668","408.0000000001"
"313.7455409205171","346.00000000024005"
"295.53006241405006","302.99999999962"
"281.0273589514138","297.99999999982003"
"271.34904676563804","291.00000000010004"
"272.3379758749139","277.99999999984004"
"258.9694146190095","278.9999999998"
"258.145374917655","275.99999999991996"
"249.56164096518899","259.99999999978"
"250.18440587952284","240.99999999976"
"249.34933653351322","255.9999999999401"
"256.0422295366427","275.99999999991996"
"265.1900384517369","312.00000000004"
"300.70297511433097","333.99999999994003"
"305.4607714393273","333.99999999994003"
"299.9437527391078","343.00000000036"
"303.02958318707067","336.99999999982"
"302.17799215109756","339.99999999970004"
"301.7116351231903","337.99999999977996"
"301.8740068656694","327.00000000022"
"305.7092236627435","320.99999999968"
"296.8382245425155","317.99999999979997"
"308.51109387776756","340.99999999966"
"344.34723125657024","365.00000000025994"
"325.66502544354785","348.00000000016"
"312.99128065102786","339.99999999970004"
"292.501752630468","313.99999999996"
"282.54133102626986","306.00000000028"
"276.5658475875082","290.00000000014006"
"272.44858101659867","276.99999999988006"
"269.75587200776124","265.00000000036005"
"259.0190372882936","254.99999999998"
"257.06080911627134","258.99999999982003"
"258.05650795825886","259.99999999978"
"263.0589296930491","274.0"
"272.5561223874229","285.00000000034004"
"287.4040290793184","323.00000000038"
"327.37283641528285","369.0000000001"
"334.1200656682204","341.99999999962"
"327.2762972123655","323.00000000038"
"331.7240630656677","318.99999999976"
"331.3696523056584","328.00000000018"
"322.4384685486329","341.99999999962"
"325.8459235226557","337.99999999977996"
"326.82435933701527","341.99999999962"
"313.171077897119","345.00000000027995"
"322.4384685486329","356.99999999979997"
"350.32749554968075","395.99999999979997"
"334.2850961616639","371.00000000002"
"314.79018346007734","327.00000000022"
"294.6850679420124","313.0"
"279.47343609459676","313.0"
"267.8612490703515","292.00000000006"
"258.27044540121096","280.99999999972"
"245.90844464865881","269.00000000020003"
"243.1042365690704","261.9999999997"
"234.20281318345167","260.99999999974"
"235.63950430056104","261.9999999997"
"236.735849897173","270.00000000016"
"247.52173547055247","281.99999999967997"
"253.0925093361842","315.99999999988"
"293.7140232872622","337.99999999977996"
"303.41741039893617","337.99999999977996"
"286.34222333860436","334.9999999999"
"307.79202072219283","328.00000000018"
"297.04117941975477","334.9999999999"
"290.32953884609657","334.9999999999"
"300.7123869870505","334.9999999999"
"296.1294297347055","335.99999999986"
"289.75912384055147","336.99999999982"
"303.33800723107544","353.99999999992"
