"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 1561.0, Min: 1.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"282.2790522045956","288.00000000022"
"270.8793481284391","281.99999999967997"
"256.4652523475394","279.99999999976"
"246.99751139540365","274.99999999996"
"236.1792192226261","279.99999999976"
"228.8851274553084","263.99999999962006"
"226.0873551617275","219.99999999981992"
"225.12566629493165","217.99999999989996"
"227.25177257715018","215.99999999998"
"230.56531454414164","222.99999999969998"
"240.9031803704579","237.99999999987995"
"265.57119356146814","256.99999999990007"
"287.1171783162222","274.0"
"301.05293971321146","277.99999999984004"
"316.29346467912063","279.99999999976"
"315.9390036483936","279.99999999976"
"308.0644133976498","277.99999999984004"
"302.54648782490733","275.99999999991996"
"301.5887748699628","277.99999999984004"
"302.78607168981557","278.9999999998"
"324.73585724564794","284.00000000038"
"350.76507521023785","291.00000000010004"
"335.83974795213","293.00000000002"
"319.2852241944476","290.00000000014006"
"298.54989159599796","286.0000000003"
"270.48207371805285","280.99999999972"
"262.3618416284986","279.99999999976"
"246.50626779938364","270.00000000016"
"231.67323107546622","269.00000000020003"
"234.1383680977866","265.00000000036005"
"228.9999426261594","268.00000000024"
"235.2567602384131","273.00000000004"
"235.35864303231506","277.99999999984004"
"260.37381353298315","287.00000000026"
"317.07979656740287","313.99999999996"
"340.6567304851183","343.00000000036"
"333.9331189231078","343.00000000036"
"333.05321083946","346.00000000024005"
"328.93922310366946","340.99999999966"
"331.052273592705","335.99999999986"
"337.7793102972603","319.99999999972005"
"334.72880940845175","312.00000000004"
"338.9148001741429","319.99999999972005"
"346.106080512356","319.99999999972005"
"342.47478867208366","349.00000000012"
"317.85223932591816","409.00000000005997"
"327.4973065729577","408.0000000001"
"344.46751074002884","346.00000000024005"
"344.1461327812117","302.99999999962"
"329.62758993322797","297.99999999982003"
"302.4526079262905","291.00000000010004"
"275.14834251435","277.99999999984004"
"249.83389351833205","278.9999999998"
"243.6959736606434","275.99999999991996"
"241.20862811499387","259.99999999978"
"241.6690721179051","240.99999999976"
"239.331776009966","255.9999999999401"
"254.3573653327535","275.99999999991996"
"305.29412597704356","312.00000000004"
"337.5949582408626","333.99999999994003"
"333.1338692227972","333.99999999994003"
"330.9619249080801","343.00000000036"
"328.2036044681316","336.99999999982"
"328.992122018086","339.99999999970004"
"336.07350048901776","337.99999999977996"
"335.94709018301137","327.00000000022"
"336.73385835863724","320.99999999968"
"337.31836051481713","317.99999999979997"
"337.50501028809765","340.99999999966"
"318.07108668296934","365.00000000025994"
"329.1443583027631","348.00000000016"
"332.6485009213331","339.99999999970004"
"319.03970062931273","313.99999999996"
"300.16443106918473","306.00000000028"
"274.72348737277645","290.00000000014006"
"251.1426540694456","276.99999999988006"
"238.69171519421377","265.00000000036005"
"233.36854394690658","254.99999999998"
"228.35826458990493","258.99999999982003"
"228.98460275694185","259.99999999978"
"232.657121652044","274.0"
"245.92071549655782","285.00000000034004"
"291.80909162706115","323.00000000038"
"328.432576193564","369.0000000001"
"328.59194147738947","341.99999999962"
"328.9520435348781","323.00000000038"
"329.1443583027631","318.99999999976"
"329.35501301080075","328.00000000018"
"332.9049285949237","341.99999999962"
"331.9687469995893","337.99999999977996"
"333.0185572429084","341.99999999962"
"326.5585147014973","345.00000000027995"
"329.1269938304823","356.99999999979997"
"314.785643076339","395.99999999979997"
"326.775848915051","371.00000000002"
"327.2655033282409","327.00000000022"
"312.2145030020451","313.0"
"293.4093007708348","313.0"
"264.0537753369945","292.00000000006"
"243.91804724772942","280.99999999972"
"233.0240957622898","269.00000000020003"
"227.54148146574425","261.9999999997"
"224.85772142204303","260.99999999974"
"225.40943878232576","261.9999999997"
"228.63274213799218","270.00000000016"
"238.66611766054064","281.99999999967997"
"275.6936375279681","315.99999999988"
"318.47334414179187","337.99999999977996"
"324.9994507903581","337.99999999977996"
"324.416961254967","334.9999999999"
"324.60270849225645","328.00000000018"
"325.4955997340848","334.9999999999"
"328.76615067214345","334.9999999999"
"328.3137180322465","334.9999999999"
"329.1749388918132","335.99999999986"
"328.1282725870336","336.99999999982"
"324.5829837605009","353.99999999992"
"317.78594941032424","393.99999999988"
