-0.628318584071,-0.1142857143,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96256684492,0.96256684492
-0.637168141593,-0.142857142842,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96256684492,0.951871657754
-0.637168141593,-0.142857142842,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951871657754,0.96256684492
-0.646017699115,-0.142857142842,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96256684492,0.427807486631
-0.646017699115,-0.142857142842,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427807486631,0.711229946524
-0.654867256637,-0.171428571437,-0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711229946524,0.422459893048
-0.690265486726,-0.142857142842,-0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422459893048,0.422459893048
-0.654867256637,-0.142857142842,-0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422459893048,0.689839572193
-0.672566371681,-0.199999999979,-0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689839572193,0.989304812834
-0.672566371681,-0.199999999979,-0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989304812834,0.946524064171
-0.672566371681,-0.228571428574,-0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946524064171,0.951871657754
-0.663716814159,-0.199999999979,-0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951871657754,0.310160427807
-0.663716814159,-0.199999999979,-0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310160427807,0.155080213904
-0.663716814159,-0.228571428574,-0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155080213904,0.0427807486631
-0.672566371681,-0.228571428574,-0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427807486631,0.160427807487
-0.663716814159,-0.228571428574,-0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160427807487,0.379679144385
-0.672566371681,-0.228571428574,-0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379679144385,0.967914438503
-0.70796460177,-0.285714285711,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.967914438503,0.68449197861
-0.70796460177,-0.285714285711,-0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68449197861,0.385026737968
-0.70796460177,-0.285714285711,-0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385026737968,0.272727272727
-0.716814159292,-0.285714285711,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727,0.262032085561
-0.725663716814,-0.314285714305,-0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262032085561,0.342245989305
-0.734513274336,-0.342857142848,-0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342245989305,0.55614973262
-0.654867256637,-0.314285714305,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55614973262,0.914438502674
-0.654867256637,-0.285714285711,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914438502674,0.828877005348
-0.654867256637,-0.285714285711,-0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828877005348,0.860962566845
-0.734513274336,-0.285714285711,-0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860962566845,0.951871657754
-0.725663716814,-0.285714285711,-0.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951871657754,0.877005347594
-0.646017699115,-0.228571428574,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877005347594,0.930481283422
-0.628318584071,-0.228571428574,-0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930481283422,0.893048128342
-0.646017699115,-0.171428571437,-0.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893048128342,0.989304812834
-0.637168141593,-0.142857142842,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.989304812834,0.973262032086
-0.646017699115,-0.142857142842,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.973262032086,0.957219251337
-0.646017699115,-0.142857142842,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.957219251337,0.973262032086
-0.601769911504,-0.0571428571627,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.973262032086,0.994652406417
-0.601769911504,-0.0571428571627,-0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994652406417,0.983957219251
-0.601769911504,-0.0285714285685,-0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983957219251,0.967914438503
-0.601769911504,-0.0285714285685,-0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967914438503,0.946524064171
-0.601769911504,-0.0285714285685,-0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946524064171,0.930481283422
-0.601769911504,-0.0285714285685,-0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930481283422,0.946524064171
-0.610619469027,-0.0285714285685,-0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946524064171,0.898395721925
-0.610619469027,-0.0285714285685,-0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898395721925,0.941176470588
-0.610619469027,-0.0285714285685,-0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941176470588,0.871657754011
-0.610619469027,-0.0285714285685,-0.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871657754011,0.871657754011
-0.610619469027,-0.0285714285685,-0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871657754011,0.882352941176
-0.601769911504,2.57140137753e-11,-0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.882352941176,0.882352941176
-0.601769911504,2.57140137753e-11,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.882352941176,0.893048128342
-0.601769911504,2.57140137753e-11,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.893048128342,0.882352941176
-0.592920353982,2.57140137753e-11,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.882352941176,0.903743315508
-0.601769911504,2.57140137753e-11,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.903743315508,0.957219251337
-0.592920353982,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.957219251337,0.983957219251
-0.592920353982,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.983957219251,0.994652406417
-0.601769911504,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.994652406417,0.957219251337
-0.592920353982,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.957219251337,0.935828877005
-0.601769911504,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.935828877005,0.935828877005
-0.601769911504,2.57140137753e-11,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.935828877005,0.941176470588
-0.601769911504,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.941176470588,0.957219251337
-0.601769911504,2.57140137753e-11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.957219251337,0.903743315508
-0.601769911504,-0.0285714285685,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903743315508,0.887700534759
-0.592920353982,-0.0285714285685,-0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887700534759,0.839572192513
-0.601769911504,-0.0285714285685,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839572192513,0.828877005348
-0.601769911504,-0.0571428571627,-0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828877005348,0.839572192513
-0.601769911504,-0.0571428571627,-0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839572192513,0.893048128342
-0.601769911504,-0.0857142857055,-0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893048128342,0.989304812834
-0.610619469027,-0.0857142857055,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989304812834,0.989304812834
-0.619469026549,-0.1142857143,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989304812834,0.978609625668
-0.628318584071,-0.1142857143,-0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978609625668,0.978609625668
-0.637168141593,-0.1142857143,-0.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978609625668,0.957219251337
-0.637168141593,-0.1142857143,-0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957219251337,0.957219251337
-0.637168141593,-0.1142857143,-0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.957219251337,0.957219251337
-0.637168141593,-0.1142857143,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.957219251337,0.92513368984
-0.637168141593,-0.1142857143,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.92513368984,0.941176470588
-0.637168141593,-0.142857142842,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.941176470588,0.92513368984
-0.672566371681,-0.142857142842,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.92513368984,0.967914438503
-0.672566371681,-0.142857142842,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.967914438503,0.983957219251
-0.663716814159,-0.171428571437,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.983957219251,0.946524064171
-0.654867256637,-0.171428571437,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.946524064171,0.828877005348
-0.637168141593,-0.142857142842,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.828877005348,0.828877005348
-0.637168141593,-0.171428571437,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.828877005348,0.705882352941
-0.592920353982,-0.171428571437,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.705882352941,0.68449197861
-0.601769911504,-0.171428571437,-0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68449197861,0.689839572193
-0.601769911504,-0.171428571437,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689839572193,0.550802139037
-0.610619469027,-0.171428571437,-0.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550802139037,0.470588235294
-0.610619469027,-0.171428571437,-0.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235294,0.545454545455
-0.619469026549,-0.171428571437,-0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545455,0.786096256684
-0.619469026549,-0.171428571437,-0.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786096256684,0.92513368984
-0.628318584071,-0.142857142842,-0.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92513368984,0.941176470588
-0.619469026549,-0.171428571437,-0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941176470588,0.994652406417
