"newPredictions/NEWQuarterTrain_1PTrim_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays__PREDICT1371499115664.csv","3362.0","44.27387947633396","21.650241336063605","983.0","54.53081421601332","17.72727146717573","732.0","42.56452773187631","29.73813037309042","1647.0","37.863192229917544","18.526551959959537"
"newPredictions/NEWQuarterTrain_1PTrim_MATRIX_Price_Consump_windSpeed_timeOfDay_weekdays__PREDICT1371499635109.csv","3347.0","45.96966827235356","22.384097795367804","938.0","60.06816468296851","20.460791771591982","760.0","42.62994413156282","29.496195576371996","1649.0","37.90058906998541","18.492503977446553"
"newPredictions/NEWQuarterTrain_1PTrim_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays_monthOfYear_PREDICT1371499244216.csv","3256.0","47.94277342922768","22.47150986717734","931.0","63.086121434274965","23.129916113308465","651.0","49.67822635825307","29.85381852149624","1674.0","35.283672728673785","16.44097369183978"
"newPredictions/NEWQuarterTrain_1PTrim_MATRIX_Price_Consump_windSpeed_timeOfDay_seasonOfYear_PREDICT1371499517663.csv","3361.0","47.14540145903053","22.846997172507372","931.0","63.22200253138848","22.467539511391166","781.0","42.61069500814354","29.838560462569163","1649.0","38.48898049292702","17.887917950798084"
"newPredictions/NEWQuarterTrain_1PTrim_MATRIX_Price_Consump_windSpeed_timeOfDay_weekdays_monthOfYear_PREDICT1371499756850.csv","3285.0","49.78329784947755","22.946130140423598","909.0","65.2917786201943","22.925023851153973","702.0","49.0545121599601","27.314118277301247","1674.0","38.698526538578136","19.68596875471769"
"newPredictions/NEWQuarterTrain_1PTrim_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays_seasonOfYear_PREDICT1371499386811.csv","3304.0","46.71184015592636","23.230088411229513","926.0","60.94339291696704","21.854404189183665","751.0","42.571160096628475","29.27673061079225","1627.0","39.14368562961888","19.726869928091702"
"newPredictions/NEWQuarterTrain_1PTrim_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays__PREDICT1371499896012.csv","2960.0","50.05623856843179","23.909077436127628","784.0","65.37958900604889","22.533221090105396","714.0","45.17525570187158","31.22471716653072","1462.0","42.22446289013892","19.454239897841745"
"newPredictions/NEWQuarterTrain_1PTrim_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays_monthOfYear_PREDICT1371499977306.csv","3061.0","51.07897769334992","25.011950737494516","803.0","68.11379862168539","24.485298490589923","675.0","47.18578981930841","29.88729070231991","1583.0","41.22275290263003","21.75043494905389"
"newPredictions/NEWQuarterTrain_1PTrim_Price_Consump_windSpeed_timeOfDay_weekdays_seasonOfYear_PREDICT1371500134120.csv","2726.0","53.96614734047229","25.136104098222017","693.0","72.89479927125625","25.515019325988014","688.0","47.741270147781194","31.836162110702816","1345.0","44.438316286901966","19.826874168037033"
"newPredictions/NEWQuarterTrain_1PTrim_Price_Consump_windSpeed_timeOfDay_PREDICT1371500058719.csv","2746.0","54.84363323698644","25.29764403867073","654.0","73.5895410574326","25.939906426531056","719.0","48.11199499356433","32.71111356254324","1373.0","45.83293105421819","19.255845104871053"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_timeOfDay_weekdays_monthOfYear_PREDICT1371470595375.csv","3003.0","60.13636582872365","27.90032247189066","873.0","98.61045397685518","30.610717287443006","560.0","50.738678607239244","41.497245571303814","1570.0","38.32906513373817","15.669834035666872"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays_seasonOfYear_PREDICT1371469803190.csv","3025.0","57.11704381282704","28.866610884377746","893.0","92.4718362958048","31.291323124928898","574.0","47.40076776160077","42.74697871226819","1558.0","37.88815648901257","16.637800833046725"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays_monthOfYear_PREDICT1371469664566.csv","3016.0","66.54617658481159","31.764114027818813","933.0","121.85291959055326","44.05739282471181","540.0","50.427476851276495","40.248994531704","1543.0","37.15514413065661","16.18049455223555"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_weekdays__PREDICT1371469544317.csv","2912.0","65.94760488566072","32.434685840104535","812.0","115.87222447426461","38.63076960633699","586.0","49.81315514154519","45.11493295462982","1514.0","40.60497750229428","18.277437679536327"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_temperatureRow_timeOfDay_seasonOfYear_PREDICT1371469434636.csv","3116.0","69.46456573162989","32.649703481633544","817.0","135.51051928820527","42.74517911897687","702.0","44.67303628475105","43.461129764311764","1597.0","38.52374764935763","16.96952704161723"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_timeOfDay_seasonOfYear_PREDICT1371470382197.csv","3017.0","68.35170628833353","33.13240829246551","830.0","126.09277614407003","41.759856122939155","699.0","45.502525842322214","41.567611349946446","1488.0","42.18278923103954","20.335420126499766"
"newPredictions/NEWQuarterTrain_MATRIX_Price_Consump_windSpeed_timeOfDay_monthOfYear_PREDICT1371470265754.csv","2923.0","71.81221459039902","33.56569005362333","794.0","138.89355847251542","48.79463919585925","582.0","48.72223702795161","41.026478502851816","1547.0","38.81868985064711","16.548386860025076"
"newPredictions/NEWQuarterTrain_Price_Consump_windSpeed_temperatureRow_timeOfDay_PREDICT1371471817228.csv","2774.0","69.62135682833822","33.91973188687326","725.0","120.43910755180721","38.618104734776246","645.0","53.27584199059583","49.78887236432854","1404.0","43.76717991404325","18.49409689285464"
