-0.359451084551,-0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.50641025641,-0.50641025641,-0.50641025641,-0.357692307692,-0.252564102564,-0.360256410256,-0.491025641026,-0.491025641026,-0.491025641026,-0.520512820513,-0.525641025641
-0.369632580788,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.507692307692,-0.507692307692,-0.507692307692,-0.355128205128,-0.25641025641,-0.367948717949,-0.487179487179,-0.487179487179,-0.487179487179,-0.525641025641,-0.526923076923
-0.360779105799,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.487179487179,-0.487179487179,-0.487179487179,-0.351282051282,-0.252564102564,-0.370512820513,-0.451282051282,-0.451282051282,-0.451282051282,-0.526923076923,-0.521794871795
-0.343514829571,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.448717948718,-0.448717948718,-0.448717948718,-0.342307692308,-0.242307692308,-0.367948717949,-0.419230769231,-0.419230769231,-0.419230769231,-0.521794871795,-0.516666666667
-0.288623284639,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.460256410256,-0.460256410256,-0.460256410256,-0.35641025641,-0.232051282051,-0.496153846154,-0.416666666667,-0.416666666667,-0.416666666667,-0.516666666667,-0.520512820513
-0.188579017264,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.438461538462,-0.438461538462,-0.438461538462,-0.348717948718,-0.232051282051,-0.428205128205,-0.375641025641,-0.375641025641,-0.375641025641,-0.520512820513,-0.505128205128
-0.0973882248783,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.465384615385,-0.465384615385,-0.465384615385,-0.357692307692,-0.242307692308,-0.497435897436,-0.364102564103,-0.364102564103,-0.364102564103,-0.505128205128,-0.507692307692
-0.0486941124391,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.447435897436,-0.447435897436,-0.447435897436,-0.361538461538,-0.239743589744,-0.497435897436,-0.367948717949,-0.367948717949,-0.367948717949,-0.507692307692,-0.502564102564
-0.0314298362107,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.424358974359,-0.424358974359,-0.424358974359,-0.355128205128,-0.233333333333,-0.433333333333,-0.371794871795,-0.371794871795,-0.371794871795,-0.502564102564,-0.498717948718
-0.0602036299247,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.417948717949,-0.417948717949,-0.417948717949,-0.353846153846,-0.232051282051,-0.35641025641,-0.376923076923,-0.376923076923,-0.376923076923,-0.498717948718,-0.491025641026
-0.0854360336432,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.417948717949,-0.417948717949,-0.417948717949,-0.365384615385,-0.232051282051,-0.330769230769,-0.388461538462,-0.388461538462,-0.388461538462,-0.491025641026,-0.503846153846
-0.109783089863,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.435897435897,-0.435897435897,-0.435897435897,-0.369230769231,-0.234615384615,-0.312820512821,-0.398717948718,-0.398717948718,-0.398717948718,-0.503846153846,-0.494871794872
-0.124391323595,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.447435897436,-0.447435897436,-0.447435897436,-0.365384615385,-0.233333333333,-0.292307692308,-0.417948717949,-0.417948717949,-0.417948717949,-0.494871794872,-0.483333333333
-0.125719344843,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.434615384615,-0.434615384615,-0.434615384615,-0.34358974359,-0.226923076923,-0.251282051282,-0.423076923077,-0.423076923077,-0.423076923077,-0.483333333333,-0.461538461538
-0.0694997786631,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.408974358974,-0.408974358974,-0.408974358974,-0.321794871795,-0.217948717949,-0.210256410256,-0.416666666667,-0.416666666667,-0.416666666667,-0.461538461538,-0.441025641026
0.0978308986277,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.396153846154,-0.396153846154,-0.396153846154,-0.320512820513,-0.219230769231,-0.187179487179,-0.391025641026,-0.391025641026,-0.391025641026,-0.441025641026,-0.419230769231
0.0619743249225,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.382051282051,-0.382051282051,-0.382051282051,-0.332051282051,-0.225641025641,-0.208974358974,-0.370512820513,-0.370512820513,-0.370512820513,-0.419230769231,-0.40641025641
-0.0367419212041,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.402564102564,-0.402564102564,-0.402564102564,-0.34358974359,-0.232051282051,-0.224358974359,-0.389743589744,-0.389743589744,-0.389743589744,-0.40641025641,-0.466666666667
-0.106241699867,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.435897435897,-0.435897435897,-0.435897435897,-0.357692307692,-0.247435897436,-0.233333333333,-0.426923076923,-0.426923076923,-0.426923076923,-0.466666666667,-0.464102564103
-0.165559982293,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.430769230769,-0.430769230769,-0.430769230769,-0.351282051282,-0.242307692308,-0.211538461538,-0.446153846154,-0.446153846154,-0.446153846154,-0.464102564103,-0.444871794872
