"actual","ideal"
"513.4549343259773","391.0"
"507.2738264690075","391.0"
"510.4708912981271","430.0"
"530.7126198862697","430.0"
"553.0331331803885","469.0"
"556.5061566066676","508.0"
"592.7123107984149","508.0"
"614.6061397595734","547.0"
"596.4124737567613","547.0"
"622.4587313394104","547.0"
"606.988068457168","508.0"
"612.6852554347474","586.0"
"656.254097398406","547.0"
"637.4885057081718","508.0"
"649.7905022409396","547.0"
"634.2549649142179","508.0"
"627.6000038864153","508.0"
"632.6631049498229","547.0"
"655.1612189968672","547.0"
"679.6777891779078","508.0"
"821.8188744928553","586.0"
"750.7741212852868","586.0"
"562.5192840560414","586.0"
"513.7197711965789","664.0"
"602.5808163707408","664.0"
"695.2253261932949","703.0"
"744.14113740421","703.0"
"749.4169307143081","664.0"
"711.106111618077","625.0"
"705.5597532646439","703.0"
"773.8538585814514","625.0"
"807.1590702930462","625.0"
"499.568173132294","664.0"
"676.9486126274905","625.0"
"610.5134846957926","586.0"
"714.7102641051815","586.0"
"721.9155795018237","586.0"
"698.8650974611271","547.0"
"649.3346129332333","547.0"
"586.3923667094776","508.0"
"578.1700236422562","508.0"
"596.623525040888","508.0"
"613.978111877616","469.0"
"617.7674356302522","508.0"
"722.1970202129897","547.0"
"758.1561826787473","508.0"
"503.14803334943144","547.0"
"359.87495553669277","586.0"
"445.4177380816","547.0"
"566.9245101500047","586.0"
"698.2736575353703","586.0"
"691.5191381299035","547.0"
"647.7119735037713","508.0"
"591.689184073525","508.0"
"619.6321141688925","430.0"
"635.1579665990237","430.0"
"426.4978373410631","469.0"
"221.96294072960688","430.0"
"302.96261807374356","391.0"
"335.79359456191474","391.0"
"391.102904091425","351.99999999999994"
"449.281206751156","313.0"
"486.2916641091919","313.0"
"463.2750293746552","274.0"
"472.3474158578084","274.0"
"489.0687155428814","313.0"
"487.85609332004196","274.0"
"499.8128327123951","313.0"
"474.2378650533642","313.0"
"504.0435935413583","313.0"
"319.20130884421644","313.0"
"257.70834733717254","351.99999999999994"
"378.6166952518962","351.99999999999994"
"353.9435353449262","391.0"
"334.18890241714314","391.0"
"328.9710678649714","391.0"
"338.14451770526114","391.0"
"377.50725001275777","351.99999999999994"
"398.40006640603974","313.0"
"446.77187242513395","313.0"
"409.6942382514388","351.99999999999994"
"265.68950243835195","313.0"
"322.8769140787406","274.0"
"336.69188157899094","313.0"
"383.8609772571734","235.0"
"351.7723475195073","235.0"
"377.15710446394144","235.0"
"375.5163675516013","196.0"
"406.1336947862969","196.0"
"420.64266068728614","235.0"
"419.5056663790949","196.0"
"434.58511804421977","196.0"
"419.11689508421233","196.0"
"391.4435108826055","157.0"
"177.0239912925888","157.0"
"111.02501576884697","157.0"
"238.88891290267566","157.0"
"229.77071967807797","157.0"
"225.0876528381027","157.0"
"244.6903478205669","157.0"
"272.9460715295922","118.0"
"308.50872806435746","118.0"
"294.05337045659815","118.0"
"330.5663652178248","157.0"
"282.7088853041054","157.0"
"179.33364709381442","157.0"
"162.47135759136722","157.0"
"247.70391726988896","196.0"
"287.2540957144113","274.0"
"331.3206736718052","274.0"
"385.5244253201413","313.0"
"362.56989401480405","313.0"
"334.44462514364005","351.99999999999994"
"356.5510012776752","313.0"
"346.4949983598983","313.0"
"409.01964221119994","351.99999999999994"
"412.8377233181522","351.99999999999994"
"473.82900739638757","351.99999999999994"
"357.99815258028667","351.99999999999994"
"301.02889581978957","391.0"
"265.88447263179717","351.99999999999994"
"290.36200214241177","391.0"
"258.7390746384863","391.0"
"325.3424750803164","351.99999999999994"
"394.488422730979","313.0"
"423.99314696147053","313.0"
"384.51155360987013","235.0"
"362.01667737256633","235.0"
"198.80690277193764","235.0"
"138.90817244274604","196.0"
"236.1104991580204","196.0"
"322.6246273929143","235.0"
"358.6985951753481","196.0"
"344.66428795112006","157.0"
"405.9557518920891","196.0"
"315.9358192447133","157.0"
"353.83905505405676","157.0"
"364.6133426233223","157.0"
"357.4699670113633","157.0"
"341.1450873215114","157.0"
"338.1194867765647","157.0"
"374.4127290967185","196.0"
"410.11732722418515","157.0"
"425.3887915604924","118.0"
"359.9032706890534","118.0"
"327.08164801031546","157.0"
"315.20911143046834","196.0"
"339.0210787726088","157.0"
"358.7529479709342","118.0"
