"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: true, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.5"
"Range: 6567 to 8756"
"Actual","Ideal"
"192.06080984707884","166.04935897443949"
"191.2418071183647","163.85320512808798"
"173.7307023256738","163.121153846066"
"164.95551123546733","161.29102564101098"
"156.25917816759258","163.121153846066"
"153.09456115827385","157.2647435896045"
"147.56082155950065","141.15961538454948"
"139.87205030104363","140.4275641025275"
"140.3030119299474","139.6955128205055"
"141.75822499739735","142.25769230758252"
"144.5004212400194","147.748076923033"
"147.38253861672663","154.7025641025275"
"147.16427990372608","160.92499999999998"
"157.49706882917891","162.389102564044"
"159.31996234844658","163.121153846066"
"162.39162188529508","163.121153846066"
"159.04598706630014","162.389102564044"
"158.22075906000404","161.657051282022"
"154.75070371420665","162.389102564044"
"159.63472272532547","162.755128205055"
"169.09541551605008","164.58525641039552"
"181.76477178369205","167.14743589747252"
"176.13265388650538","167.8794871794945"
"172.13168240758029","166.78141025646153"
"165.15802003480286","165.3173076924175"
"156.8840943067621","163.487179487077"
"161.53991991985583","163.121153846066"
"156.45129211327637","159.460897435956"
"157.77420475755665","159.09487179494502"
"148.95605490505716","157.630769230901"
"148.98001762196816","158.728846153934"
"151.3457920218404","160.558974358989"
"154.87911745392537","162.389102564044"
"159.2012720571899","165.6833333334285"
"172.47907638365788","175.566025641011"
"190.3421191209596","186.180769230901"
"191.02113489936926","186.180769230901"
"183.80506116836614","187.278846153934"
"182.06870733375305","185.4487179485935"
"184.8393901919586","183.6185897435385"
"180.57000711364924","177.76217948707702"
"175.68400005652956","174.83397435898902"
"175.95983535863473","177.76217948707702"
"183.51459952715956","177.76217948707702"
"185.37502383966932","188.376923076967"
"198.6289140302963","210.3384615384835"
"187.7891584674359","209.9724358974725"
"183.0834883645862","187.278846153934"
"169.37119716412317","171.53974358960448"
"169.1648041980665","169.70961538454952"
"160.08859615123689","167.14743589747252"
"157.15729163546925","162.389102564044"
"155.80640753046745","162.755128205055"
"156.23725080048374","161.657051282022"
"155.54112892967134","155.8006410255605"
"154.94424749058734","148.846153846066"
"153.83644874597647","154.3365384615165"
"160.91191588209625","161.657051282022"
"170.2513776929251","174.83397435898902"
"182.82379676815415","182.8865384615165"
"181.61595030726838","182.8865384615165"
"183.2298857098306","186.180769230901"
"181.6981943762892","183.9846153845495"
"181.38597574502776","185.0826923075825"
"179.67946327804424","184.3506410255605"
"176.20494064564562","180.3243589744395"
"176.7831211128449","178.128205128088"
"175.4173343287506","177.03012820505498"
"179.83403666576916","185.4487179485935"
"196.4253842752531","194.23333333342848"
"191.79141102631868","188.010897435956"
"182.68099373900208","185.0826923075825"
"175.9024982125322","175.566025641011"
"172.5792205666559","172.637820512923"
"168.2162082961219","166.78141025646153"
"163.33110956141329","162.02307692303302"
"160.3412022267043","157.630769230901"
"153.58383578868032","153.9705128205055"
"154.1887490569114","155.4346153845495"
"152.11888571752797","155.8006410255605"
"154.0275734957216","160.92499999999998"
"159.0102201202874","164.9512820514065"
"175.04496305110695","178.8602564103955"
"185.07648219405255","195.6974358974725"
"189.50010876881407","185.81474358960452"
"181.837011621471","178.8602564103955"
"178.47950879547844","177.396153846066"
"177.588117219971","180.6903846154505"
"179.36052164132246","185.81474358960452"
"173.37521526161098","184.3506410255605"
"177.26584854587068","185.81474358960452"
"181.51067298922734","186.912820512923"
"183.49765131143988","191.30512820505498"
"191.61944927572964","205.580128205055"
"181.8500357987773","196.4294871794945"
"180.3399619281976","180.3243589744395"
"172.9335350744351","175.20000000000002"
"175.79464365748586","175.20000000000002"
"166.2121911979691","167.5134615384835"
"162.89156758184296","163.487179487077"
"157.8870217446082","159.09487179494502"
"153.63871569958468","156.5326923075825"
"150.95839654010348","156.1666666665715"
"151.58699582335026","156.5326923075825"
"156.01388161316754","159.460897435956"
"162.8848691662376","163.85320512808798"
"170.83457677390078","176.298076923033"
"182.435921656354","184.3506410255605"
"180.808756079447","184.3506410255605"
"180.66729185903762","183.25256410252751"
"179.2182688685433","180.6903846154505"
"180.49996334250554","183.25256410252751"
"183.96691756267427","183.25256410252751"
"180.93295054599884","183.25256410252751"
"181.3991423842865","183.6185897435385"
