"actual","ideal"
"114.39593915603385","160.3479789103495"
"108.6972223638806","116.19332161695601"
"109.30066575303695","97.12653778565948"
"103.08414429269305","90.1019332162495"
"119.92390664170196","92.10896309318298"
"164.0949050374906","134.25659050964302"
"192.07709389823896","167.3725834797595"
"201.1133503257035","207.513181019286"
"220.452024659311","220.558875219782"
"239.4426940439854","225.5764499122585"
"265.118320164059","227.58347978919198"
"291.67135205485175","227.58347978919198"
"271.8758340649093","225.5764499122585"
"264.5580290036066","223.5694200350395"
"268.01742722159776","224.572934973649"
"271.58973224521463","231.59753954305899"
"277.1577884525727","235.611599296926"
"278.61105826726185","237.61862917385952"
"284.64477359769546","235.611599296926"
"283.79597050147123","230.5940246044495"
"277.48925851266546","226.5799648505825"
"278.07433771668707","222.56590509671548"
"276.7988878683814","211.527240773153"
"256.27234362589024","184.4323374341225"
"158.08280645327497","154.326889279549"
"97.70717269902752","148.30579964846302"
"93.08638300281063","146.2987697715295"
"101.16602764452574","147.302284710139"
"138.58067735889568","148.30579964846302"
"236.14957643605362","188.4463971879895"
"303.4093548284729","228.58699472751601"
"327.70748730984155","237.61862917385952"
"347.7141268235192","242.63620386633602"
"366.2021016814861","244.6432337432695"
"377.4285793376286","248.65729349742202"
"373.455687809918","247.65377855881252"
"370.48985525520584","246.6502636204885"
"356.8596233034193","244.6432337432695"
"357.99486435316055","245.646748681879"
"359.8947856481309","254.6783831282225"
"366.94896331929004","260.6994727593085"
"381.309568549182","264.7135325131755"
"373.658156544685","260.6994727593085"
"376.85440905928937","254.6783831282225"
"358.07231802151273","246.6502636204885"
"342.5233556433986","243.6397188049455"
"331.6210632889895","241.632688928012"
"313.6511416478555","234.608084358602"
"212.25870458506847","246.6502636204885"
"181.83791842130663","228.58699472751601"
"157.78643301675322","209.5202108962195"
"143.03311088752778","201.4920913884855"
"152.77312125981916","204.502636203743"
"196.05104586894794","212.5307557117625"
"203.28252638303093","212.5307557117625"
"234.91226138707987","229.5905096661255"
"276.44914812967716","245.646748681879"
"286.9204310416999","249.660808435746"
"286.18770098355714","254.6783831282225"
"278.5739397779889","255.681898066832"
"275.2154316811807","256.68541300515597"
"272.14740434549174","256.68541300515597"
"270.34272552017364","258.692442882375"
"270.47076928373383","278.7627416519955"
"278.0708780267191","332.9525483303991"
"281.6894529292105","333.9560632688944"
"284.4919028727408","283.780316344472"
"291.62389811789694","256.68541300515597"
"279.1398611188403","247.65377855881252"
"273.10567209806214","244.6432337432695"
"270.34823295642826","240.6291739894025"
"277.5503782454248","186.439367311056"
"253.79585855815202","175.40070298777897"
"267.1558372900816","215.54130052730548"
"280.1194597329975","211.527240773153"
"334.1831635126148","205.5061511423525"
"433.17144119945806","205.5061511423525"
"423.1202813210072","192.460456942142"
"414.2822960843451","192.460456942142"
"417.1719051830124","180.4182776802555"
"421.63975101686697","180.4182776802555"
"436.64025826349723","198.4815465729425"
"434.7695083178961","215.54130052730548"
"436.76806615498026","217.548330404239"
"429.4538810260723","215.54130052730548"
"419.001969717875","216.5448154656295"
"404.65333226408666","222.56590509671548"
"405.6828399781234","230.5940246044495"
"417.23534725477003","244.6432337432695"
"428.07762824979216","250.6643233743555"
"429.1455232090205","245.646748681879"
"411.37733119039984","229.5905096661255"
"410.1223395751069","217.548330404239"
"407.4274827119244","208.51669595789548"
"388.1605925839714","182.42530755718897"
"378.8410296873911","218.55184534284848"
