"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 1561.0, Min: 1.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"295.49634467880924","288.00000000022"
"288.10405876150907","281.99999999967997"
"276.9216619560451","279.99999999976"
"257.8967163263235","274.99999999996"
"247.8360499746325","279.99999999976"
"239.4858068472313","263.99999999962006"
"231.0802310971701","219.99999999981992"
"225.06721350536736","217.99999999989996"
"227.22755880853958","215.99999999998"
"230.70910896589726","222.99999999969998"
"243.06669161913385","237.99999999987995"
"249.6856700678528","256.99999999990007"
"270.6285884377593","274.0"
"283.5554964689526","277.99999999984004"
"283.430418853051","279.99999999976"
"283.5831852563285","279.99999999976"
"275.6013637294107","277.99999999984004"
"273.74328368447505","275.99999999991996"
"277.55235130857716","277.99999999984004"
"281.06911523732543","278.9999999998"
"299.32884004612157","284.00000000038"
"323.71886952817084","291.00000000010004"
"323.72506222687747","293.00000000002"
"315.86194480213453","290.00000000014006"
"305.56549870591766","286.0000000003"
"298.1584226003319","280.99999999972"
"280.950420327208","279.99999999976"
"265.8249147806374","270.00000000016"
"270.9218291833079","269.00000000020003"
"262.0120640977209","265.00000000036005"
"270.20992217789137","268.00000000024"
"266.471566052297","273.00000000004"
"278.71386778723286","277.99999999984004"
"291.00940135210215","287.00000000026"
"320.19449825055256","313.99999999996"
"346.7854148892502","343.00000000036"
"357.68577323177675","343.00000000036"
"358.20173064581735","346.00000000024005"
"356.9211522792486","340.99999999966"
"353.91926376684876","335.99999999986"
"348.45207721174654","319.99999999972005"
"349.53341333593414","312.00000000004"
"344.75419319731566","319.99999999972005"
"342.68821679572187","319.99999999972005"
"345.1459199403799","349.00000000012"
"365.7907534508798","409.00000000005997"
"382.5278960613495","408.0000000001"
"368.38613421885407","346.00000000024005"
"336.9023051388928","302.99999999962"
"316.7501642012707","297.99999999982003"
"303.25446082348077","291.00000000010004"
"289.99191491266885","277.99999999984004"
"273.64407632164347","278.9999999998"
"271.2058625420995","275.99999999991996"
"265.0650085364605","259.99999999978"
"263.21682783880624","240.99999999976"
"266.1970807689463","255.9999999999401"
"277.2808327457357","275.99999999991996"
"299.59797571152205","312.00000000004"
"323.45520750619556","333.99999999994003"
"331.1378479586345","333.99999999994003"
"328.8617408256544","343.00000000036"
"332.9534719681835","336.99999999982"
"330.7866488296201","339.99999999970004"
"331.77324332669747","337.99999999977996"
"331.279660913145","327.00000000022"
"329.52588951539303","320.99999999968"
"324.1217062975239","317.99999999979997"
"328.98335643957637","340.99999999966"
"353.35471434871573","365.00000000025994"
"350.29305067328636","348.00000000016"
"339.89481387069355","339.99999999970004"
"328.4541927759335","313.99999999996"
"318.1563921760853","306.00000000028"
"310.1963885842569","290.00000000014006"
"295.83505121579805","276.99999999988006"
"286.1493638932212","265.00000000036005"
"276.78813124195545","254.99999999998"
"277.3993792841208","258.99999999982003"
"278.5862106474215","259.99999999978"
"282.03739623105287","274.0"
"293.24525162713667","285.00000000034004"
"313.50804721617766","323.00000000038"
"339.94671847647965","369.0000000001"
"356.8667540086395","341.99999999962"
"343.0178919901355","323.00000000038"
"339.6788057934005","318.99999999976"
"338.30514731159707","328.00000000018"
"337.1811261032338","341.99999999962"
"343.02116104884766","337.99999999977996"
"343.3882716903902","341.99999999962"
"336.7739657295118","345.00000000027995"
"341.7891327583427","356.99999999979997"
"359.90454539942317","395.99999999979997"
"366.2912743747393","371.00000000002"
"346.7408468278616","327.00000000022"
"324.76438612448027","313.0"
"314.5281587972808","313.0"
"306.2703587693819","292.00000000006"
"290.47809510877767","280.99999999972"
"279.3484040457847","269.00000000020003"
"275.2793085109512","261.9999999997"
"272.5266996748677","260.99999999974"
"272.9566177981245","261.9999999997"
"273.4546777104779","270.00000000016"
"281.78725498787907","281.99999999967997"
"294.45295525703483","315.99999999988"
"321.95820586867217","337.99999999977996"
"333.3043386755107","337.99999999977996"
"326.0908286093657","334.9999999999"
"334.8208857125468","328.00000000018"
"329.0934050031875","334.9999999999"
"327.67931698787794","334.9999999999"
"331.3867622500722","334.9999999999"
"329.15608787177484","335.99999999986"
"326.3162116161799","336.99999999982"
"331.8443303778375","353.99999999992"
