"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 1561.0, Min: 1.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"297.89377711437646","288.00000000022"
"295.4598447158516","281.99999999967997"
"293.4498327908725","279.99999999976"
"293.86234496745897","274.99999999996"
"265.68430489696743","279.99999999976"
"269.86408920548075","263.99999999962006"
"265.5378948842084","219.99999999981992"
"257.236774968197","217.99999999989996"
"260.6701719170172","215.99999999998"
"263.656534501254","222.99999999969998"
"268.8318228650079","237.99999999987995"
"270.51605963768986","256.99999999990007"
"278.05535990200275","274.0"
"284.7439839804576","277.99999999984004"
"289.29766435991934","279.99999999976"
"291.0061251452502","279.99999999976"
"289.4112348467066","277.99999999984004"
"291.0707009468955","275.99999999991996"
"294.78423748739914","277.99999999984004"
"297.7965472176455","278.9999999998"
"304.88250181218245","284.00000000038"
"313.0794317319606","291.00000000010004"
"310.2971017615581","293.00000000002"
"307.13095856410763","290.00000000014006"
"303.9113754126038","286.0000000003"
"301.335687404768","280.99999999972"
"299.14661223290676","279.99999999976"
"297.8618519960404","270.00000000016"
"272.4813278979894","269.00000000020003"
"276.0740601562341","265.00000000036005"
"281.4589160467204","268.00000000024"
"285.63394459046424","273.00000000004"
"290.00432789283275","277.99999999984004"
"294.3331584785239","287.00000000026"
"302.38586904177714","313.99999999996"
"322.786278523484","343.00000000036"
"337.06112970145386","343.00000000036"
"339.11034808236764","346.00000000024005"
"341.43333997406984","340.99999999966"
"339.0338597379163","335.99999999986"
"334.11086712494614","319.99999999972005"
"332.42510142522343","312.00000000004"
"327.92345427733426","319.99999999972005"
"326.3208343616594","319.99999999972005"
"326.8567830975585","349.00000000012"
"357.89014948914956","409.00000000005997"
"376.93848876854014","408.0000000001"
"353.9571217830002","346.00000000024005"
"321.10703937222223","302.99999999962"
"305.6933351448349","297.99999999982003"
"301.7077206020606","291.00000000010004"
"300.6404228261316","277.99999999984004"
"275.38741305568857","278.9999999998"
"281.3788209779056","275.99999999991996"
"280.635252293531","259.99999999978"
"279.0546136071519","240.99999999976"
"274.5824257386439","255.9999999999401"
"279.4032425206077","275.99999999991996"
"290.0191458590271","312.00000000004"
"314.82139786067904","333.99999999994003"
"327.918306727381","333.99999999994003"
"328.7070998842441","343.00000000036"
"333.5941793696808","336.99999999982"
"330.749372645524","339.99999999970004"
"329.4988947810707","337.99999999977996"
"328.066968868583","327.00000000022"
"324.7383451627755","320.99999999968"
"319.28651313879976","317.99999999979997"
"320.84960745442487","340.99999999966"
"354.1488759497877","365.00000000025994"
"354.7399438550489","348.00000000016"
"333.11869809723026","339.99999999970004"
"318.8452236897811","313.99999999996"
"308.21901082778277","306.00000000028"
"304.55779644353083","290.00000000014006"
"300.5060380842603","276.99999999988006"
"280.546606168661","265.00000000036005"
"277.0414261507327","254.99999999998"
"277.475083869599","258.99999999982003"
"281.8259794970647","259.99999999978"
"285.00935655402554","274.0"
"291.52462813793426","285.00000000034004"
"301.0224659639092","323.00000000038"
"326.45578958774087","369.0000000001"
"348.35371975545416","341.99999999962"
"337.47192657104557","323.00000000038"
"334.6135119054848","318.99999999976"
"333.41605874348284","328.00000000018"
"332.0945056411751","341.99999999962"
"337.3803275840155","337.99999999977996"
"335.6689705472647","341.99999999962"
"330.5071539819987","345.00000000027995"
"334.2543038087547","356.99999999979997"
"371.991277888894","395.99999999979997"
"374.98489385441906","371.00000000002"
"343.72427014490705","327.00000000022"
"316.3347927976535","313.0"
"306.88008805459646","313.0"
"302.7100304492807","292.00000000006"
"296.15488242636667","280.99999999972"
"268.90139063284187","269.00000000020003"
"270.284625063366","261.9999999997"
"268.7128557399162","260.99999999974"
"271.5425685230054","261.9999999997"
"272.22925106190377","270.00000000016"
"277.91558545498646","281.99999999967997"
"285.81588870995165","315.99999999988"
"316.933618199268","337.99999999977996"
"331.3151045219905","337.99999999977996"
"324.9660361668478","334.9999999999"
"333.337554262926","328.00000000018"
"327.1834299888684","334.9999999999"
"325.4937244982925","334.9999999999"
"327.4366285605452","334.9999999999"
"324.5221876819792","335.99999999986"
"321.33783854691836","336.99999999982"
"326.19265271564524","353.99999999992"
"365.49579626399645","393.99999999988"
