"DataEntries: 8756, TestEntries: 24, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 558.0, Min: 74.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"Range: 6567 to 8756"
"Actual","Ideal"
"329.5810139082764","329.0539419087154"
"324.1320693527078","320.01659751036277"
"316.0281922916981","317.00414937759314"
"312.59477907732156","321.0207468879656"
"315.11643467050044","322.0248962655684"
"315.06006398198986","313.9917012448138"
"304.71746593539154","319.0124481327842"
"313.16063047275225","307.9668049792502"
"304.9815784144398","292.9045643153534"
"291.551472503935","291.9004149377506"
"292.4550542786865","293.9087136929562"
"296.1499764015917","293.9087136929562"
"297.20491169049626","288.887966804918"
"293.2555029839046","290.89626556017197"
"295.82267707505446","298.9294605809218"
"303.73682378299026","320.01659751036277"
"322.08152610774613","328.0497925311126"
"329.3131498073395","326.0414937759312"
"327.9539844031577","324.0331950207498"
"326.32000511408876","321.0207468879656"
"323.4594544318322","319.0124481327842"
"321.0087980703325","323.029045643147"
"323.02900069799375","346.124481327842"
"343.64651060859035","350.141078838108"
"344.4860334749665","342.107883817334"
"336.0001344737696","333.0705394190782"
"326.75677172793337","327.045643153534"
"320.96304657745577","330.0580912863182"
"322.7746040106512","322.0248962655684"
"315.816917857958","307.9668049792502"
"306.34457961371265","309.9751037344316"
"310.0294462662792","300.9377593361032"
"303.3785789361146","289.892116182666"
"294.2984769584304","289.892116182666"
"296.0293564700979","296.9211618257162"
"304.608794287208","319.0124481327842"
"328.1988745687745","345.120331950094"
"362.3697874374821","366.207468879656"
"378.0948789723781","334.074688796681"
"349.289248847328","326.0414937759312"
"342.65069294960404","327.045643153534"
"343.7879283249292","334.074688796681"
"345.4081774699754","342.107883817334"
"352.5728510003828","346.124481327842"
"349.7940987166468","350.141078838108"
"348.1479749197982","347.128630705348"
"345.44249927869737","352.14937759336203"
"349.5532460085943","348.132780083096"
"339.2685675865682","332.0663900414996"
"322.710375075926","319.0124481327842"
"310.33797594179276","314.99585062240686"
"304.1190790030641","330.0580912863182"
"314.59916148749517","325.0373443983284"
"309.8470791831347","314.99585062240686"
"312.2472561269691","316.0"
"314.94487809018983","313.9917012448138"
"314.62402125558845","312.9875518672158"
"314.5803231281493","308.970954356853"
"312.262713805685","312.9875518672158"
"316.9348710672333","327.045643153534"
"331.2256353867805","368.21576763491"
"373.4512325139259","410.390041493792"
"400.7146960534166","330.0580912863182"
"340.9688598567329","325.0373443983284"
"336.6603989422957","325.0373443983284"
"334.8849538595105","328.0497925311126"
"334.6396766464056","374.24066390043"
"365.8379216730209","376.248962655684"
"364.42064910643023","363.195020746896"
"354.44250619650217","385.28630705396404"
"368.85871853194","439.510373443886"
"403.2097486878459","465.61825726146196"
"410.1312938163834","379.261410788444"
"354.32758556073026","345.120331950094"
"330.2601257033432","334.074688796681"
"318.63657417245827","338.0912863070438"
"320.6033134471733","328.0497925311126"
"313.002266679688","317.00414937759314"
"311.18244157307953","317.00414937759314"
"312.9212304313038","311.98340248963723"
"310.3502141809186","310.9792531120344"
"310.8999600275646","303.9502074688874"
"305.5528508254136","308.970954356853"
"311.1612113429698","330.0580912863182"
"331.73959217816355","360.182572614136"
"366.3658561632412","379.261410788444"
"386.69421067194054","364.199170124402"
"367.0413845531087","345.120331950094"
"352.59549497868244","344.116182572588"
"348.78320326750844","341.10373443982803"
"341.1179628371025","343.112033195082"
"341.3960000597179","340.0995850622494"
"337.4261738664518","339.0954356846466"
"334.66446971723985","351.145228215856"
"342.9631428972985","377.25311203319"
"363.801712978227","409.385892116286"
"374.2637988640832","344.116182572588"
"331.55085625175906","339.0954356846466"
"325.43000661439896","324.0331950207498"
"312.0221101059808","330.0580912863182"
"315.96138802262936","327.045643153534"
"313.3877678817419","318.0082987551862"
"312.2569430322347","318.0082987551862"
"314.73917597039645","316.0"
"314.63723046348497","316.0"
"315.37510771549523","314.99585062240686"
"315.53070501645084","320.01659751036277"
"320.50806412815615","327.045643153534"
"329.98041041430133","365.20331950215"
"378.6482672862359","352.14937759336203"
"365.62719891386865","352.14937759336203"
"363.96633119864157","344.116182572588"
"358.4214683929705","343.112033195082"
"356.15526095786237","344.116182572588"
"353.67598846985913","348.132780083096"
"356.0231907596261","347.128630705348"
