"actual","ideal"
"283.8723463322797","278.9999999998"
"293.92191561787735","276.99999999988006"
"303.5022692782941","274.0"
"312.0190826503467","272.00000000008"
"319.1718068072118","272.00000000008"
"324.3639782425227","273.00000000004"
"328.8912609056393","281.99999999967997"
"332.4921498440611","293.99999999998"
"334.46388513910523","289.00000000017997"
"334.4357476394863","284.00000000038"
"331.37884340011163","275.99999999991996"
"324.8700983147182","272.00000000008"
"316.13281696556055","267.00000000028"
"303.12954716494744","260.99999999974"
"310.6143708877195","259.99999999978"
"321.802275216751","254.00000000002"
"337.36444565229533","241.99999999972"
"357.1206015488935","237.99999999987995"
"377.165719102783","243.99999999964007"
"391.1012576490351","238.99999999984004"
"390.5727756765616","292.00000000006"
"382.5715957146658","371.00000000002"
"375.126427552353","421.00000000036"
"371.06895613099323","394.99999999984"
"400.6349951406284","363.00000000034"
"405.66457990622314","336.99999999982"
"409.4243871187927","334.9999999999"
"413.4501784783239","333.99999999994003"
"415.72848740430794","328.00000000018"
"416.3858643953539","323.00000000038"
"418.1647940674315","333.99999999994003"
"420.57118528116195","410.00000000001995"
"417.7407833941607","351.99999999999994"
"408.8117816751415","334.9999999999"
"390.4514610740649","289.00000000017997"
"369.9704850044453","278.9999999998"
"349.4112631201107","268.00000000024"
"326.74797611755054","262.9999999996601"
"326.1614089515833","271.00000000012"
"329.6845779559301","269.00000000020003"
"337.0851845506784","271.00000000012"
"347.06210487489693","273.00000000004"
"356.5081872513427","274.99999999996"
"363.5455785898969","279.99999999976"
"368.68368857716194","327.00000000022"
"374.82863606374735","409.00000000005997"
"381.16413761969255","451.99999999989996"
"386.9074415923689","452.99999999986"
"452.56774242635333","393.99999999988"
"451.74910070611566","335.99999999986"
"450.341778438555","332.99999999998005"
"448.3284737496306","332.99999999998005"
"443.10979029962374","327.00000000022"
"432.86559900469473","327.00000000022"
"418.11890053605674","335.99999999986"
"395.8911138919316","433.99999999984"
"364.1732772157271","527.00000000002"
"331.2633830246098","423.00000000028"
"301.16870259968726","371.00000000002"
"275.1340419215345","327.00000000022"
"254.3736919552664","296.99999999985994"
"234.3930333754398","282.99999999963995"
"231.85175480073417","292.00000000006"
"232.79367537743633","288.00000000022"
"236.60374185032435","286.0000000003"
"243.24331090992223","288.00000000022"
"251.70342649687416","296.99999999985994"
"259.9865722252995","323.00000000038"
"266.42839492186795","334.9999999999"
"272.12010683631945","416.99999999974"
"278.1666223336939","444.00000000022"
"283.85736220270786","454.99999999978"
"460.09442413422846","463.00000000024"
"464.22605364473475","441.00000000034004"
"467.18946157211747","434.9999999998"
"468.70785821500766","408.0000000001"
"467.99557520657515","377.99999999974"
"463.54876855429256","366.00000000022"
"452.7937231879653","364.00000000029996"
"433.5900073018247","424.00000000024"
"407.9659260617565","586.99999999996"
"379.47303947958477","423.00000000028"
"350.66891278719106","383.00000000032003"
"322.56548613201403","356.99999999979997"
"295.3511581615747","339.99999999970004"
"270.82926396622986","311.00000000008004"
"270.51953977113214","312.00000000004"
"271.3011786197415","299.99999999974"
"272.98533201454785","295.99999999989996"
"275.56261582646977","299.99999999974"
"279.07507956570237","311.00000000008004"
"284.37453719196657","323.00000000038"
"290.2578849562956","353.99999999992"
"297.2596421222466","584.00000000008"
"303.4193747621319","747.999999999994"
"309.555496230445","543.0000000001601"
"613.1108838487369","543.0000000001601"
"750.3143019472633","542.0000000002"
"1063.6130822782623","483.00000000022004"
"1495.7076561460167","438.99999999964"
"1560.5383305647279","416.99999999974"
"1560.7910164211455","423.00000000028"
"1560.7866889998227","409.00000000005997"
"1560.748317941214","557.0000000003799"
"1560.7455732447243","892.00000000024"
"1560.7555020367554","743.000000000038"
"1560.7965176816474","491.99999999986"
"1560.8146786078937","417.99999999970004"
"1560.829948178406","368.00000000014"
"1560.8415960747693","327.00000000022"
"1560.6856929671242","340.99999999966"
"1560.7394259237685","326.00000000026"
"1560.7788183298758","313.0"
"1560.7864540708752","315.99999999988"
"1560.7902565481768","318.99999999976"
"1560.7403647743308","318.99999999976"
"1560.6852040057352","386.0000000002"
"1560.520864657957","652.99999999966"
"1560.4933035593785","792.000000000028"
"1560.5118662358234","638.00000000026"
"589.9013167645683","593.99999999968"
"563.2188204170636","629.9999999998"
"543.2082285823117","503.0000000002"
"524.8980319820147","432.99999999988"
"506.27278371794364","404.00000000026"
"486.3210468821394","402.00000000034"
"464.25522124566","433.99999999984"
"440.3264927692799","694.00000000036"
"414.6256705580598","827.999999999992"
"387.3715700381119","559.0000000003"
"358.20283112620444","430.99999999996"
"329.32510266297123","376.99999999978"
"301.6976241627146","393.99999999988"
"277.15178455852976","329.00000000014"
"261.65764335569213","376.99999999978"
"252.78819395610412","341.99999999962"
"247.4741010355874","331.00000000005997"
"245.33349699070925","335.99999999986"
"245.63636018007878","339.99999999970004"
"248.25490194369127","328.00000000018"
"253.23050431808917","316.99999999984"
"257.8495659209775","329.00000000014"
"263.54014141541154","347.00000000020003"
"270.9870705052914","393.99999999988"
"393.5773210338461","412.9999999999"
"398.6422314690239","380.99999999961994"
"408.3577844179784","357.99999999976"
"421.3839574865457","335.99999999986"
"434.0000969134743","329.00000000014"
"441.0402610695665","333.99999999994003"
"440.2065716471482","377.99999999974"
"437.631853103084","508.0"
"429.12398934804935","769.000000000012"
"411.74795516393306","499.00000000036"
"384.53088478275316","386.0000000002"
"354.74261367168026","355.99999999984"
"324.6273010500769","351.99999999999994"
"297.474944916388","323.00000000038"
"331.09883261281675","329.00000000014"
"355.38921149504654","318.99999999976"
"371.5225599360347","307.00000000024"
"394.31587710518124","306.00000000028"
"428.75684572326435","307.00000000024"
"479.34107786903616","301.99999999965996"
"541.2528858791725","300.9999999997"
"554.0921150059819","301.99999999965996"
"548.4189669168319","301.99999999965996"
"531.0730224862718","320.99999999968"
"326.62734525157373","317.99999999979997"
"332.02352555439825","317.99999999979997"
"336.66810862507015","306.00000000028"
"341.3337280308657","292.00000000006"
"347.3326214178201","291.00000000010004"
"356.0073143277854","309.00000000015996"
"367.0232429760841","321.99999999964"
"379.97346210897643","386.0000000002"
"395.3367867705381","437.99999999967997"
"404.25853699103317","392.99999999992"
"398.8032772959824","338.99999999973994"
"382.6946209026104","334.9999999999"
"364.9751265511067","326.00000000026"
"348.3758340780244","317.99999999979997"
"353.82148805725103","306.00000000028"
"361.8681354216904","304.00000000036005"
"372.14911266462235","302.99999999962"
"384.1892355586239","298.99999999978"
"398.8717346550928","314.99999999992"
"417.4257136283049","317.99999999979997"
"442.18193700554366","430.99999999996"
"471.6834507589315","745.999999999996"
"499.6097030630308","892.00000000024"
"524.9335584767737","806.999999999974"
"669.9569362880968","755.000000000026"
"638.4947525232005","676.0000000003"
"614.2772469050927","593.99999999968"
"591.6600492215401","591.99999999976"
"566.8906442469674","548.99999999992"
"539.9927090781606","547.99999999996"
"510.8674308232056","631.99999999972"
"478.68236600177823","786.0000000000028"
"447.6249223255134","1061.99999999968"
"418.0012148418306","928.00000000036"
"385.502606037714","493.99999999977996"
"356.1786578559386","392.99999999992"
"330.4647463508026","334.9999999999"
"306.8380333053371","317.99999999979997"
"315.168374531273","323.00000000038"
"326.77941022906975","319.99999999972005"
"343.4148993838211","319.99999999972005"
"365.9742813002566","323.00000000038"
"394.73126828564995","334.9999999999"
"431.2949766268866","350.00000000008"
"470.5906138474742","496.99999999965996"
"506.1907649913158","892.00000000024"
"541.030055639224","892.00000000024"
"572.4490580452505","855.000000000004"
"790.9159866981022","736.999999999966"
"743.2634820708383","712.99999999999"
"699.2053711150764","712.99999999999"
"654.5016155618187","625.99999999996"
"613.3996116822935","520.0000000003"
"577.3583814718694","506.00000000008"
"549.6439484168473","541.00000000024"
"532.351856433801","743.000000000038"
"520.5596870302138","929.00000000032"
"503.89791290341947","743.999999999998"
"482.99716064412115","631.99999999972"
"449.59931582115144","398.99999999967997"
"416.8443836549786","334.9999999999"
"386.3153708259772","315.99999999988"
"355.8249977765397","323.00000000038"
"341.5308948459912","318.99999999976"
"344.66993374071706","315.99999999988"
"346.4606108902857","316.99999999984"
"351.91591672980724","330.0000000001"
"359.31711266231684","339.99999999970004"
"384.7160328107478","482.00000000026"
"430.34325323485143","892.00000000024"
"486.00617027769385","1159.99999999966"
"535.7201451218148","929.00000000032"
"918.0636055825055","800.00000000002"
"894.1169114434842","831.999999999988"
"853.4987264052387","747.000000000034"
"799.7443031636893","743.999999999998"
"742.1167827752487","743.000000000038"
"688.2528315740298","783.999999999997"
"645.3495700672427","899.99999999992"
"606.8449209008967","1129.00000000012"
"568.297569933839","1561.0"
"525.0297788239467","1263.00000000022"
"474.01879335777954","1011.00000000016"
"417.89681021507727","539.00000000032"
"366.2549068404382","371.99999999998"
"328.85422325297617","327.00000000022"
"340.9941023277193","326.00000000026"
"357.9000347349272","318.99999999976"
"381.8025790339905","316.99999999984"
"411.57591548882215","314.99999999992"
"461.0995375310244","323.00000000038"
"517.2875860769232","334.9999999999"
"561.8883340186742","449.00000000002"
"596.045067868594","512.9999999998"
"624.8186474697569","704.999999999998"
"650.7549257172711","642.0000000001"
"685.9576961234907","551.9999999998"
"706.0314417425413","586.99999999996"
"713.4896180866184","502.00000000024"
"748.2224387339216","548.99999999992"
"803.5273003116419","508.0"
"870.4689805780982","447.0000000001"
"957.9414137198289","507.00000000003996"
"1024.274814693457","763.999999999978"
"1016.2887685544842","1263.00000000022"
"911.0567656544647","898.99999999996"
"707.8319003167252","410.99999999998"
"508.8682368604087","378.9999999997"
"386.044013063758","345.00000000027995"
"290.01575512904594","328.00000000018"
"285.5941123021376","332.00000000002007"
"284.81856922644175","326.00000000026"
"289.6730501242273","325.0000000003"
"304.29813135753824","334.9999999999"
"330.78287088771435","343.00000000036"
"372.2563568988349","368.00000000014"
"436.7231468055672","446.00000000014"
"532.149472626249","1363.00000000012"
"612.1689809812736","1305.0000000001"
"647.6174201164837","928.00000000036"
"917.8584790946793","780.000000000001"
"904.3142201896053","671.99999999968"
"879.1687632371298","638.00000000026"
"841.7612296688129","552.99999999976"
"790.7742795849778","447.0000000001"
"729.6478515159902","446.00000000014"
"666.9406719649304","520.0000000003"
"608.7183082829051","820.0"
"555.387356118614","1175.9999999998"
"498.38830952264334","751.00000000003"
"433.6371965665957","519.0000000003399"
"374.5235357784244","377.99999999974"
"326.37334466137014","351.00000000003996"
"291.26827326410853","326.00000000026"
"288.77733671200525","334.9999999999"
"292.20212447477815","330.0000000001"
"300.46433714729864","320.99999999968"
"312.0310846196804","313.99999999996"
"327.70211056648526","313.0"
"346.6512726102729","312.00000000004"
"366.39812436018326","299.99999999974"
"387.52692777097764","311.00000000008004"
"410.1877585155006","323.00000000038"
"430.07801560307996","330.0000000001"
"347.94367054802973","332.00000000002007"
"366.52898938255373","330.0000000001"
"384.0141949255634","325.0000000003"
"397.6470985140708","316.99999999984"
"403.8753556689803","313.0"
"405.82824840361735","315.99999999988"
"403.79519042209847","325.0000000003"
"397.8806677069616","347.00000000020003"
"390.16885016567255","341.99999999962"
"381.1377516249089","326.00000000026"
"369.4783459517702","318.99999999976"
"361.3298951919328","317.99999999979997"
"352.54632023135025","315.99999999988"
"336.8208045107172","308.0000000002"
"363.8916981123139","295.99999999989996"
"402.60133652174966","291.00000000010004"
"456.4741894600707","289.00000000017997"
"525.3447149555484","286.0000000003"
"597.9163521815403","286.0000000003"
"663.2700659290861","284.00000000038"
"708.655694168165","270.00000000016"
"730.7051585784141","268.00000000024"
"732.8576485538943","273.00000000004"
"718.127435242025","275.99999999991996"
"277.25316829003106","280.99999999972"
"276.8613357776931","286.0000000003"
"274.6088650595093","287.00000000026"
"272.63917157795356","274.99999999996"
"270.5475047218743","273.00000000004"
"268.4012964170307","277.99999999984004"
"265.8892069063702","274.0"
"262.85750884865183","328.00000000018"
"262.4938629885869","326.00000000026"
"260.9930232025399","326.00000000026"
"258.20833717356174","316.99999999984"
"257.36498379759075","314.99999999992"
"255.94492452345514","312.00000000004"
"247.64492674000905","307.00000000024"
"232.68172307249938","306.00000000028"
"221.35364110993214","297.99999999982003"
"214.25587501919608","297.99999999982003"
"210.2221985843471","297.99999999982003"
"208.9534192518862","307.00000000024"
"212.09535045668588","317.99999999979997"
"217.65461051434102","408.0000000001"
"231.21779695731811","631.99999999972"
"248.84222734290336","743.000000000038"
"258.79884884503235","447.0000000001"
"483.5780364036942","391.99999999996"
"516.5300248244426","364.00000000029996"
"542.0830677175738","344.00000000032"
"555.9755489315019","345.00000000027995"
"559.2654483385622","336.99999999982"
"553.1314435970401","333.99999999994003"
"539.3853966110541","347.00000000020003"
"519.9543244221468","412.9999999999"
"497.1614335109908","343.00000000036"
"470.1703052311182","325.0000000003"
"436.31365767384557","316.99999999984"
"399.46127458167524","312.00000000004"
"366.2949156020094","308.0000000002"
"337.270112469771","295.99999999989996"
"318.1539201145606","291.00000000010004"
"298.12904332568706","285.00000000034004"
"278.5832232349859","285.00000000034004"
"260.7694168598649","286.0000000003"
"246.43041844815968","294.99999999994"
"237.67370054195635","304.00000000036005"
"249.6260636421589","314.99999999992"
"275.20076631843597","350.00000000008"
"297.2876653548806","390.00000000004"
"317.03579406990093","348.00000000016"
"365.6615480325086","338.99999999973994"
"381.07915113163403","331.00000000005997"
"393.4729543476652","321.99999999964"
"400.8171094822575","318.99999999976"
"401.6506277410701","315.99999999988"
"397.6889624102212","312.00000000004"
"392.54935780600164","311.00000000008004"
"393.04341335513624","316.99999999984"
"389.1437158762221","313.99999999996"
"374.00244073853327","305.00000000032003"
"364.5347595382758","295.99999999989996"
"355.39916202393584","288.00000000022"
"344.6674428955118","276.99999999988006"
"325.8082141904089","253.00000000006003"
"362.4572621393437","249.00000000021998"
"423.39321793385807","231.00000000015996"
"525.351805736956","226.00000000035993"
"619.771119474149","230.00000000019998"
"596.6030011601229","239.99999999980002"
"637.5622223594153","236.99999999991996"
"624.3354045963542","270.00000000016"
"655.9314103582115","299.99999999974"
"655.8781545118421","311.00000000008004"
"686.0829068551575","300.9999999997"
"316.84224026515847","294.99999999994"
"331.3901329923609","290.00000000014006"
"344.4062456508823","286.0000000003"
"353.9660578218806","282.99999999963995"
"357.97400169333946","281.99999999967997"
"357.35553974815605","282.99999999963995"
"352.43353397251116","286.0000000003"
"344.64114701652375","313.99999999996"
"334.3425862040435","316.99999999984"
"320.19700892886743","312.00000000004"
"306.4062186146514","297.99999999982003"
"293.148684462543","288.00000000022"
"280.2493428094524","284.00000000038"
